ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001665160-17-000398	4	AR
0001665160-17-000398	5	CA
0001665160-17-000398	51	WI
0001665160-17-000398	52	WY
0001665160-17-000398	8	DE
0001665160-17-000397	36	OH
0001665160-17-000397	37	OK
0001665160-17-000397	38	OR
0001665160-17-000397	39	PA
0001665160-17-000397	40	PR
0001665160-17-000397	41	RI
0001665160-17-000397	1	AL
0001665160-17-000397	2	AK
0001665160-17-000397	3	AZ
0001665160-17-000397	4	AR
0001665160-17-000397	5	CA
0001665160-17-000397	6	CO
0001665160-17-000397	7	CT
0001665160-17-000397	8	DE
0001665160-17-000397	9	DC
0001665160-17-000397	10	FL
0001665160-17-000397	11	GA
0001665160-17-000397	12	HI
0001665160-17-000397	13	ID
0001665160-17-000397	14	IL
0001665160-17-000397	15	IN
0001665160-17-000397	16	IA
0001665160-17-000397	17	KS
0001665160-17-000397	18	KY
0001665160-17-000397	19	LA
0001665160-17-000397	20	ME
0001665160-17-000397	21	MD
0001665160-17-000397	22	MA
0001665160-17-000397	23	MI
0001665160-17-000397	24	MN
0001665160-17-000397	25	MS
0001665160-17-000397	26	MO
0001665160-17-000397	27	MT
0001665160-17-000397	28	NE
0001665160-17-000397	29	NV
0001665160-17-000397	30	NH
0001665160-17-000397	31	NJ
0001665160-17-000397	32	NM
0001665160-17-000397	33	NY
0001665160-17-000397	34	NC
0001665160-17-000397	51	WI
0001665160-17-000397	52	WY
0001665160-17-000397	42	SC
0001665160-17-000397	43	SD
0001665160-17-000397	44	TN
0001665160-17-000397	45	TX
0001665160-17-000397	46	UT
0001665160-17-000397	47	VT
0001665160-17-000397	48	VA
0001665160-17-000397	49	WA
0001665160-17-000397	50	WV
0001665160-17-000397	35	ND
0001695657-17-000004	13	ID
0001695657-17-000004	14	IL
0001695657-17-000004	15	IN
0001695657-17-000004	16	IA
0001695657-17-000004	17	KS
0001695657-17-000004	18	KY
0001695657-17-000004	19	LA
0001695657-17-000004	20	ME
0001695657-17-000004	21	MD
0001695657-17-000004	22	MA
0001695657-17-000004	23	MI
0001695657-17-000004	24	MN
0001695657-17-000004	25	MS
0001695657-17-000004	26	MO
0001695657-17-000004	27	MT
0001695657-17-000004	28	NE
0001695657-17-000004	29	NV
0001695657-17-000004	30	NH
0001695657-17-000004	31	NJ
0001695657-17-000004	32	NM
0001695657-17-000004	33	NY
0001695657-17-000004	34	NC
0001695657-17-000004	35	ND
0001695657-17-000004	36	OH
0001695657-17-000004	37	OK
0001695657-17-000004	38	OR
0001695657-17-000004	39	PA
0001695657-17-000004	40	PR
0001695657-17-000004	41	RI
0001695657-17-000004	42	SC
0001695657-17-000004	43	SD
0001695657-17-000004	44	TN
0001695657-17-000004	45	TX
0001695657-17-000004	46	UT
0001695657-17-000004	47	VT
0001695657-17-000004	48	VA
0001695657-17-000004	49	WA
0001695657-17-000004	50	WV
0001695657-17-000004	51	WI
0001695657-17-000004	52	WY
0001695657-17-000004	53	A0
0001695657-17-000004	54	A1
0001695657-17-000004	55	A2
0001695657-17-000004	56	A3
0001695657-17-000004	57	A4
0001695657-17-000004	58	A5
0001695657-17-000004	59	A6
0001695657-17-000004	60	A7
0001695657-17-000004	61	A8
0001695657-17-000004	62	A9
0001695657-17-000004	63	B0
0001695657-17-000004	64	Z4
0001695657-17-000002	31	NJ
0001695657-17-000002	32	NM
0001695657-17-000002	33	NY
0001695657-17-000002	34	NC
0001695657-17-000002	35	ND
0001695657-17-000002	36	OH
0001695657-17-000002	37	OK
0001695657-17-000002	38	OR
0001695657-17-000002	39	PA
0001695657-17-000002	40	PR
0001695657-17-000002	41	RI
0001695657-17-000002	42	SC
0001695657-17-000002	43	SD
0001695657-17-000002	44	TN
0001695657-17-000002	45	TX
0001695657-17-000002	46	UT
0001695657-17-000002	47	VT
0001695657-17-000002	48	VA
0001695657-17-000002	49	WA
0001695657-17-000002	50	WV
0001695657-17-000002	51	WI
0001695657-17-000002	52	WY
0001695657-17-000002	53	A0
0001695657-17-000002	54	A1
0001695657-17-000002	55	A2
0001695657-17-000002	56	A3
0001695657-17-000002	57	A4
0001695657-17-000002	58	A5
0001695657-17-000002	59	A6
0001695657-17-000002	60	A7
0001695657-17-000002	61	A8
0001695657-17-000002	62	A9
0001695657-17-000002	63	B0
0001695657-17-000002	64	Z4
0001695657-17-000002	1	AL
0001695657-17-000002	2	AK
0001695657-17-000002	3	AZ
0001695657-17-000002	4	AR
0001695657-17-000002	5	CA
0001695657-17-000002	6	CO
0001695657-17-000002	7	CT
0001695657-17-000002	8	DE
0001695657-17-000002	9	DC
0001695657-17-000002	10	FL
0001695657-17-000002	11	GA
0001695657-17-000002	12	HI
0001695657-17-000002	13	ID
0001695657-17-000002	14	IL
0001695657-17-000002	15	IN
0001695657-17-000002	16	IA
0001695657-17-000002	17	KS
0001695657-17-000002	18	KY
0001695657-17-000004	1	AL
0001695657-17-000004	2	AK
0001695657-17-000004	3	AZ
0001695657-17-000004	4	AR
0001695657-17-000004	5	CA
0001695657-17-000004	6	CO
0001695657-17-000004	7	CT
0001695657-17-000004	8	DE
0001695657-17-000004	9	DC
0001695657-17-000004	10	FL
0001695657-17-000004	11	GA
0001695657-17-000004	12	HI
0001665160-17-000396	30	NH
0001665160-17-000396	31	NJ
0001665160-17-000396	32	NM
0001665160-17-000396	33	NY
0001665160-17-000396	34	NC
0001665160-17-000396	35	ND
0001665160-17-000396	36	OH
0001665160-17-000396	37	OK
0001665160-17-000396	38	OR
0001665160-17-000396	39	PA
0001665160-17-000396	40	PR
0001665160-17-000396	41	RI
0001665160-17-000396	42	SC
0001665160-17-000396	43	SD
0001665160-17-000396	44	TN
0001665160-17-000396	45	TX
0001665160-17-000396	46	UT
0001665160-17-000396	47	VT
0001665160-17-000396	48	VA
0001665160-17-000396	49	WA
0001665160-17-000396	50	WV
0001665160-17-000396	51	WI
0001665160-17-000396	52	WY
0001665160-17-000396	1	AL
0001665160-17-000396	2	AK
0001665160-17-000396	3	AZ
0001665160-17-000396	4	AR
0001665160-17-000396	5	CA
0001665160-17-000396	6	CO
0001665160-17-000396	7	CT
0001665160-17-000396	8	DE
0001665160-17-000396	9	DC
0001665160-17-000396	10	FL
0001665160-17-000396	11	GA
0001665160-17-000396	12	HI
0001665160-17-000396	13	ID
0001665160-17-000396	14	IL
0001665160-17-000396	15	IN
0001665160-17-000396	16	IA
0001665160-17-000396	17	KS
0001665160-17-000396	18	KY
0001665160-17-000396	19	LA
0001665160-17-000396	20	ME
0001665160-17-000396	21	MD
0001665160-17-000396	22	MA
0001665160-17-000396	23	MI
0001665160-17-000396	24	MN
0001665160-17-000396	25	MS
0001665160-17-000396	26	MO
0001665160-17-000396	27	MT
0001665160-17-000396	28	NE
0001665160-17-000396	29	NV
0001695657-17-000002	19	LA
0001695657-17-000002	20	ME
0001695657-17-000002	21	MD
0001695657-17-000002	22	MA
0001695657-17-000002	23	MI
0001695657-17-000002	24	MN
0001695657-17-000002	25	MS
0001695657-17-000002	26	MO
0001695657-17-000002	27	MT
0001695657-17-000002	28	NE
0001695657-17-000002	29	NV
0001695657-17-000002	30	NH
0001706031-17-000003	36	OH
0001706031-17-000003	37	OK
0001706031-17-000003	38	OR
0001706031-17-000003	39	PA
0001706031-17-000003	40	PR
0001706031-17-000003	41	RI
0001706031-17-000003	42	SC
0001706031-17-000003	43	SD
0001706031-17-000003	44	TN
0001706031-17-000003	45	TX
0001706031-17-000003	46	UT
0001706031-17-000003	47	VT
0001706031-17-000003	48	VA
0001706031-17-000003	49	WA
0001706031-17-000003	50	WV
0001706031-17-000003	51	WI
0001706031-17-000003	52	WY
0001706031-17-000003	53	A0
0001706031-17-000003	54	A1
0001706031-17-000003	55	A2
0001706031-17-000003	56	A3
0001706031-17-000003	57	A4
0001706031-17-000003	58	A5
0001706031-17-000003	59	A6
0001706031-17-000003	60	A7
0001706031-17-000003	61	A8
0001706031-17-000003	62	A9
0001706031-17-000003	63	B0
0001706031-17-000003	64	Z4
0001706031-17-000003	1	AL
0001706031-17-000003	2	AK
0001706031-17-000003	3	AZ
0001706031-17-000003	4	AR
0001706031-17-000003	5	CA
0001706031-17-000003	6	CO
0001706031-17-000003	7	CT
0001706031-17-000003	8	DE
0001706031-17-000003	9	DC
0001706031-17-000003	10	FL
0001706031-17-000003	11	GA
0001706031-17-000003	12	HI
0001706031-17-000003	13	ID
0001706031-17-000003	14	IL
0001706031-17-000003	15	IN
0001706031-17-000003	16	IA
0001706031-17-000003	17	KS
0001706031-17-000003	18	KY
0001706031-17-000003	19	LA
0001706031-17-000003	20	ME
0001706031-17-000003	21	MD
0001706031-17-000003	22	MA
0001706031-17-000003	23	MI
0001706031-17-000003	24	MN
0001706031-17-000003	25	MS
0001706031-17-000003	26	MO
0001706031-17-000003	27	MT
0001706031-17-000003	28	NE
0001706031-17-000003	29	NV
0001706031-17-000003	30	NH
0001706031-17-000003	31	NJ
0001706031-17-000003	32	NM
0001706031-17-000003	33	NY
0001706031-17-000003	34	NC
0001706031-17-000003	35	ND
0001715013-17-000001	1	WY
0001711875-17-000003	15	IN
0001711875-17-000003	14	IL
0001711875-17-000003	17	KS
0001711875-17-000003	18	KY
0001711875-17-000003	19	LA
0001711875-17-000003	20	ME
0001711875-17-000003	21	MD
0001711875-17-000003	22	MA
0001711875-17-000003	23	MI
0001711875-17-000003	24	MN
0001711875-17-000003	25	MS
0001711875-17-000003	26	MO
0001711875-17-000003	27	MT
0001711875-17-000003	28	NE
0001711875-17-000003	29	NV
0001711875-17-000003	30	NH
0001711875-17-000003	31	NJ
0001711875-17-000003	32	NM
0001711875-17-000003	33	NY
0001711875-17-000003	34	NC
0001711875-17-000003	35	ND
0001711875-17-000003	36	OH
0001711875-17-000003	37	OK
0001711875-17-000003	38	OR
0001711875-17-000003	39	PA
0001711875-17-000003	40	PR
0001711875-17-000003	41	RI
0001711875-17-000003	42	SC
0001711875-17-000003	43	SD
0001711875-17-000003	44	TN
0001711875-17-000003	45	TX
0001711875-17-000003	46	UT
0001711875-17-000003	47	VT
0001711875-17-000003	48	VA
0001711875-17-000003	49	WA
0001711875-17-000003	50	WV
0001711875-17-000003	51	WI
0001711875-17-000003	52	WY
0001711875-17-000003	1	AL
0001711875-17-000003	2	AK
0001711875-17-000003	3	AZ
0001711875-17-000003	4	AR
0001711875-17-000003	5	CA
0001711875-17-000003	6	CO
0001711875-17-000003	7	CT
0001711875-17-000003	8	DE
0001711875-17-000003	9	DC
0001711875-17-000003	10	FL
0001711875-17-000003	11	GA
0001711875-17-000003	12	HI
0001711875-17-000003	13	ID
0001711875-17-000003	16	IA
0001713410-17-000001	4	AR
0001713410-17-000001	3	AZ
0001713410-17-000001	6	CO
0001713410-17-000001	7	CT
0001713410-17-000001	8	DE
0001713410-17-000001	9	DC
0001713410-17-000001	10	FL
0001713410-17-000001	11	GA
0001713410-17-000001	12	HI
0001713410-17-000001	13	ID
0001713410-17-000001	14	IL
0001713410-17-000001	15	IN
0001713410-17-000001	16	IA
0001713410-17-000001	17	KS
0001713410-17-000001	18	KY
0001713410-17-000001	19	LA
0001713410-17-000001	20	ME
0001713410-17-000001	21	MD
0001713410-17-000001	22	MA
0001713410-17-000001	23	MI
0001713410-17-000001	24	MN
0001713410-17-000001	25	MS
0001713410-17-000001	26	MO
0001713410-17-000001	27	MT
0001713410-17-000001	28	NE
0001713410-17-000001	29	NV
0001713410-17-000001	30	NH
0001713410-17-000001	31	NJ
0001713410-17-000001	32	NM
0001713410-17-000001	33	NY
0001713410-17-000001	34	NC
0001713410-17-000001	35	ND
0001713410-17-000001	36	OH
0001713410-17-000001	37	OK
0001713410-17-000001	38	OR
0001713410-17-000001	39	PA
0001713410-17-000001	40	PR
0001713410-17-000001	41	RI
0001713410-17-000001	42	SC
0001713410-17-000001	43	SD
0001713410-17-000001	44	TN
0001713410-17-000001	45	TX
0001713410-17-000001	46	UT
0001713410-17-000001	47	VT
0001713410-17-000001	48	VA
0001713410-17-000001	49	WA
0001713410-17-000001	50	WV
0001713410-17-000001	51	WI
0001713410-17-000001	52	WY
0001713410-17-000001	1	AL
0001713410-17-000001	2	AK
0001713410-17-000001	5	CA
0001715417-17-000001	40	PR
0001715417-17-000001	39	PA
0001715417-17-000001	42	SC
0001715417-17-000001	43	SD
0001715417-17-000001	44	TN
0001715417-17-000001	45	TX
0001715417-17-000001	46	UT
0001715417-17-000001	47	VT
0001715417-17-000001	48	VA
0001715417-17-000001	49	WA
0001715417-17-000001	50	WV
0001715417-17-000001	51	WI
0001715417-17-000001	52	WY
0001715417-17-000001	53	A0
0001715417-17-000001	54	A1
0001715417-17-000001	55	A2
0001715417-17-000001	56	A3
0001715417-17-000001	57	A4
0001715417-17-000001	58	A5
0001715417-17-000001	59	A6
0001715417-17-000001	60	A7
0001715417-17-000001	61	A8
0001715417-17-000001	62	A9
0001715417-17-000001	63	B0
0001715417-17-000001	64	Z4
0001715417-17-000001	1	AL
0001715417-17-000001	2	AK
0001715417-17-000001	3	AZ
0001715417-17-000001	4	AR
0001715417-17-000001	5	CA
0001715417-17-000001	6	CO
0001715417-17-000001	7	CT
0001715417-17-000001	8	DE
0001715417-17-000001	9	DC
0001715417-17-000001	10	FL
0001715417-17-000001	11	GA
0001715417-17-000001	12	HI
0001715417-17-000001	13	ID
0001715417-17-000001	14	IL
0001715417-17-000001	15	IN
0001715417-17-000001	16	IA
0001715417-17-000001	17	KS
0001715417-17-000001	18	KY
0001715417-17-000001	19	LA
0001715417-17-000001	20	ME
0001715417-17-000001	21	MD
0001715417-17-000001	22	MA
0001715417-17-000001	23	MI
0001715417-17-000001	24	MN
0001715417-17-000001	25	MS
0001715417-17-000001	26	MO
0001715417-17-000001	27	MT
0001715417-17-000001	28	NE
0001715417-17-000001	29	NV
0001715417-17-000001	30	NH
0001715417-17-000001	31	NJ
0001715417-17-000001	32	NM
0001715417-17-000001	33	NY
0001715417-17-000001	34	NC
0001715417-17-000001	35	ND
0001715417-17-000001	36	OH
0001715417-17-000001	37	OK
0001715417-17-000001	38	OR
0001715417-17-000001	41	RI
0001670254-17-000252	29	NV
0001670254-17-000252	28	NE
0001670254-17-000252	31	NJ
0001670254-17-000252	32	NM
0001670254-17-000252	33	NY
0001670254-17-000252	34	NC
0001670254-17-000252	35	ND
0001670254-17-000252	36	OH
0001670254-17-000252	37	OK
0001670254-17-000252	38	OR
0001670254-17-000252	39	PA
0001670254-17-000252	40	RI
0001670254-17-000252	41	SC
0001670254-17-000252	42	SD
0001670254-17-000252	43	TN
0001670254-17-000252	44	TX
0001670254-17-000252	45	UT
0001670254-17-000252	46	VT
0001670254-17-000252	47	VA
0001670254-17-000252	48	WA
0001670254-17-000252	49	WV
0001670254-17-000252	50	WI
0001670254-17-000252	51	WY
0001670254-17-000252	52	B5
0001670254-17-000252	53	GU
0001670254-17-000252	54	PR
0001670254-17-000252	55	VI
0001670254-17-000252	56	1V
0001670254-17-000252	1	AL
0001670254-17-000252	2	AK
0001670254-17-000252	3	AZ
0001670254-17-000252	4	AR
0001670254-17-000252	5	CA
0001670254-17-000252	6	CO
0001670254-17-000252	7	CT
0001670254-17-000252	8	DE
0001670254-17-000252	9	DC
0001670254-17-000252	10	FL
0001670254-17-000252	11	GA
0001670254-17-000252	12	HI
0001670254-17-000252	13	ID
0001670254-17-000252	14	IL
0001670254-17-000252	15	IN
0001670254-17-000252	16	IA
0001670254-17-000252	17	KS
0001670254-17-000252	18	KY
0001670254-17-000252	19	LA
0001670254-17-000252	20	ME
0001670254-17-000252	21	MD
0001670254-17-000252	22	MA
0001670254-17-000252	23	MI
0001670254-17-000252	24	MN
0001670254-17-000252	25	MS
0001670254-17-000252	26	MO
0001670254-17-000252	27	MT
0001670254-17-000252	30	NH
0001669191-17-000123	33	NY
0001669191-17-000123	34	NC
0001669191-17-000123	35	ND
0001669191-17-000123	36	OH
0001669191-17-000123	37	OK
0001669191-17-000123	38	OR
0001669191-17-000123	39	PA
0001669191-17-000123	40	RI
0001669191-17-000123	41	SC
0001669191-17-000123	42	SD
0001669191-17-000123	43	TN
0001669191-17-000123	44	TX
0001669191-17-000123	45	UT
0001669191-17-000123	46	VT
0001669191-17-000123	47	VA
0001669191-17-000123	48	WA
0001669191-17-000123	49	WV
0001669191-17-000123	50	WI
0001669191-17-000123	51	WY
0001669191-17-000123	52	B5
0001669191-17-000123	53	GU
0001669191-17-000123	54	1V
0001669191-17-000123	55	PR
0001669191-17-000123	56	VI
0001669191-17-000123	1	AL
0001669191-17-000123	2	AK
0001669191-17-000123	3	AZ
0001669191-17-000123	4	AR
0001669191-17-000123	5	CA
0001669191-17-000123	6	CO
0001669191-17-000123	7	CT
0001669191-17-000123	8	DE
0001669191-17-000123	9	DC
0001669191-17-000123	10	FL
0001669191-17-000123	11	GA
0001669191-17-000123	12	HI
0001669191-17-000123	13	ID
0001669191-17-000123	14	IL
0001669191-17-000123	15	IN
0001669191-17-000123	16	IA
0001669191-17-000123	17	KS
0001669191-17-000123	18	KY
0001669191-17-000123	19	LA
0001669191-17-000123	20	ME
0001669191-17-000123	21	MD
0001669191-17-000123	22	MA
0001669191-17-000123	23	MI
0001669191-17-000123	24	MN
0001669191-17-000123	25	MS
0001669191-17-000123	26	MO
0001669191-17-000123	27	MT
0001669191-17-000123	28	NE
0001669191-17-000123	29	NV
0001669191-17-000123	30	NH
0001669191-17-000123	31	NJ
0001669191-17-000123	32	NM
0001708142-17-000008	28	NE
0001708142-17-000008	27	MT
0001708142-17-000008	30	NH
0001708142-17-000008	31	NJ
0001708142-17-000008	32	NM
0001708142-17-000008	33	NY
0001708142-17-000008	34	NC
0001708142-17-000008	35	ND
0001708142-17-000008	36	OH
0001708142-17-000008	37	OK
0001708142-17-000008	38	OR
0001708142-17-000008	39	PA
0001708142-17-000008	40	PR
0001708142-17-000008	41	RI
0001708142-17-000008	42	SC
0001708142-17-000008	43	SD
0001708142-17-000008	44	TN
0001708142-17-000008	45	TX
0001708142-17-000008	46	UT
0001708142-17-000008	47	VT
0001708142-17-000008	48	VA
0001708142-17-000008	49	WA
0001708142-17-000008	50	WV
0001708142-17-000008	51	WI
0001708142-17-000008	52	WY
0001708142-17-000008	1	AL
0001708142-17-000008	2	AK
0001708142-17-000008	3	AZ
0001708142-17-000008	4	AR
0001708142-17-000008	5	CA
0001708142-17-000008	6	CO
0001708142-17-000008	7	CT
0001708142-17-000008	8	DE
0001708142-17-000008	9	DC
0001708142-17-000008	10	FL
0001708142-17-000008	11	GA
0001708142-17-000008	12	HI
0001708142-17-000008	13	ID
0001708142-17-000008	14	IL
0001708142-17-000008	15	IN
0001708142-17-000008	16	IA
0001708142-17-000008	17	KS
0001708142-17-000008	18	KY
0001708142-17-000008	19	LA
0001708142-17-000008	20	ME
0001708142-17-000008	21	MD
0001708142-17-000008	22	MA
0001708142-17-000008	23	MI
0001708142-17-000008	24	MN
0001708142-17-000008	25	MS
0001708142-17-000008	26	MO
0001708142-17-000008	29	NV
0001714426-17-000001	43	SC
0001714426-17-000001	42	RI
0001714426-17-000001	45	TN
0001714426-17-000001	46	TX
0001714426-17-000001	47	UT
0001714426-17-000001	48	VT
0001714426-17-000001	49	VI
0001714426-17-000001	50	VA
0001714426-17-000001	51	WA
0001714426-17-000001	52	WV
0001714426-17-000001	53	WI
0001714426-17-000001	54	WY
0001714426-17-000001	55	B5
0001714426-17-000001	56	1V
0001714426-17-000001	1	AL
0001714426-17-000001	2	AK
0001714426-17-000001	3	AZ
0001714426-17-000001	4	AR
0001714426-17-000001	5	CA
0001714426-17-000001	6	CO
0001714426-17-000001	7	CT
0001714426-17-000001	8	DE
0001714426-17-000001	9	DC
0001714426-17-000001	10	FL
0001714426-17-000001	11	GA
0001714426-17-000001	12	GU
0001714426-17-000001	13	HI
0001714426-17-000001	14	ID
0001714426-17-000001	15	IL
0001714426-17-000001	16	IN
0001714426-17-000001	17	IA
0001714426-17-000001	18	KS
0001714426-17-000001	19	KY
0001714426-17-000001	20	LA
0001714426-17-000001	21	ME
0001714426-17-000001	22	MD
0001714426-17-000001	23	MA
0001714426-17-000001	24	MI
0001714426-17-000001	25	MN
0001714426-17-000001	26	MS
0001714426-17-000001	27	MO
0001714426-17-000001	28	MT
0001714426-17-000001	29	NE
0001714426-17-000001	30	NV
0001714426-17-000001	31	NH
0001714426-17-000001	32	NJ
0001714426-17-000001	33	NM
0001714426-17-000001	34	NY
0001714426-17-000001	35	NC
0001714426-17-000001	36	ND
0001714426-17-000001	37	OH
0001714426-17-000001	38	OK
0001714426-17-000001	39	OR
0001714426-17-000001	40	PA
0001714426-17-000001	41	PR
0001714426-17-000001	44	SD
0001669191-17-000122	23	MI
0001669191-17-000122	22	MA
0001669191-17-000122	25	MS
0001669191-17-000122	26	MO
0001669191-17-000122	27	MT
0001669191-17-000122	28	NE
0001669191-17-000122	29	NV
0001669191-17-000122	30	NH
0001669191-17-000122	31	NJ
0001669191-17-000122	32	NM
0001669191-17-000122	33	NY
0001669191-17-000122	34	NC
0001669191-17-000122	35	ND
0001669191-17-000122	36	OH
0001669191-17-000122	37	OK
0001669191-17-000122	38	OR
0001669191-17-000122	39	PA
0001669191-17-000122	40	RI
0001669191-17-000122	41	SC
0001669191-17-000122	42	SD
0001669191-17-000122	43	TN
0001669191-17-000122	44	TX
0001669191-17-000122	45	UT
0001669191-17-000122	46	VT
0001669191-17-000122	47	VA
0001669191-17-000122	48	WA
0001669191-17-000122	49	WV
0001669191-17-000122	50	WI
0001669191-17-000122	51	WY
0001669191-17-000122	52	B5
0001669191-17-000122	53	GU
0001669191-17-000122	54	1V
0001669191-17-000122	55	PR
0001669191-17-000122	56	VI
0001669191-17-000122	7	CT
0001669191-17-000122	8	DE
0001669191-17-000122	9	DC
0001669191-17-000122	10	FL
0001669191-17-000122	11	GA
0001669191-17-000122	12	HI
0001669191-17-000122	13	ID
0001669191-17-000122	14	IL
0001669191-17-000122	15	IN
0001669191-17-000122	16	IA
0001669191-17-000122	17	KS
0001669191-17-000122	18	KY
0001669191-17-000122	19	LA
0001669191-17-000122	20	ME
0001669191-17-000122	1	AL
0001669191-17-000122	2	AK
0001669191-17-000122	3	AZ
0001669191-17-000122	4	AR
0001669191-17-000122	5	CA
0001669191-17-000122	6	CO
0001669191-17-000122	21	MD
0001669191-17-000122	24	MN
0001640709-17-000004	30	NH
0001640709-17-000004	31	NJ
0001640709-17-000004	32	NM
0001640709-17-000004	33	NY
0001640709-17-000004	34	NC
0001640709-17-000004	35	ND
0001640709-17-000004	36	OH
0001640709-17-000004	37	OK
0001640709-17-000004	38	OR
0001640709-17-000004	39	PA
0001640709-17-000004	40	PR
0001640709-17-000004	41	RI
0001640709-17-000004	42	SC
0001640709-17-000004	43	SD
0001640709-17-000004	44	TN
0001640709-17-000004	45	TX
0001640709-17-000004	46	UT
0001640709-17-000004	47	VT
0001640709-17-000004	48	VA
0001640709-17-000004	49	WA
0001640709-17-000004	50	WV
0001640709-17-000004	51	WI
0001640709-17-000004	52	WY
0001640709-17-000004	53	A0
0001640709-17-000004	54	A1
0001640709-17-000004	55	A2
0001640709-17-000004	56	A3
0001640709-17-000004	57	A4
0001640709-17-000004	58	A5
0001640709-17-000004	59	A6
0001640709-17-000004	60	A7
0001640709-17-000004	61	A8
0001640709-17-000004	62	A9
0001640709-17-000004	63	B0
0001640709-17-000004	64	Z4
0001640709-17-000004	1	AL
0001640709-17-000004	2	AK
0001640709-17-000004	3	AZ
0001640709-17-000004	4	AR
0001640709-17-000004	5	CA
0001640709-17-000004	6	CO
0001640709-17-000004	7	CT
0001640709-17-000004	8	DE
0001640709-17-000004	9	DC
0001640709-17-000004	10	FL
0001640709-17-000004	11	GA
0001640709-17-000004	12	HI
0001640709-17-000004	13	ID
0001640709-17-000004	14	IL
0001640709-17-000004	15	IN
0001640709-17-000004	16	IA
0001640709-17-000004	17	KS
0001640709-17-000004	18	KY
0001640709-17-000004	19	LA
0001640709-17-000004	20	ME
0001640709-17-000004	21	MD
0001640709-17-000004	22	MA
0001640709-17-000004	23	MI
0001640709-17-000004	24	MN
0001640709-17-000004	25	MS
0001640709-17-000004	26	MO
0001640709-17-000004	27	MT
0001640709-17-000004	28	NE
0001640709-17-000004	29	NV
0001670254-17-000251	49	WV
0001670254-17-000251	50	WI
0001670254-17-000251	51	WY
0001670254-17-000251	52	B5
0001670254-17-000251	53	GU
0001670254-17-000251	54	PR
0001670254-17-000251	55	VI
0001670254-17-000251	56	1V
0001670254-17-000251	1	AL
0001670254-17-000251	2	AK
0001670254-17-000251	3	AZ
0001670254-17-000251	4	AR
0001670254-17-000251	5	CA
0001670254-17-000251	6	CO
0001670254-17-000251	7	CT
0001670254-17-000251	8	DE
0001670254-17-000251	9	DC
0001670254-17-000251	10	FL
0001670254-17-000251	11	GA
0001670254-17-000251	12	HI
0001670254-17-000251	13	ID
0001670254-17-000251	14	IL
0001670254-17-000251	15	IN
0001670254-17-000251	16	IA
0001670254-17-000251	17	KS
0001670254-17-000251	18	KY
0001670254-17-000251	19	LA
0001670254-17-000251	20	ME
0001670254-17-000251	21	MD
0001670254-17-000251	22	MA
0001670254-17-000251	23	MI
0001670254-17-000251	24	MN
0001670254-17-000251	25	MS
0001670254-17-000251	26	MO
0001670254-17-000251	27	MT
0001670254-17-000251	28	NE
0001670254-17-000251	29	NV
0001670254-17-000251	30	NH
0001670254-17-000251	31	NJ
0001670254-17-000251	32	NM
0001670254-17-000251	33	NY
0001670254-17-000251	34	NC
0001670254-17-000251	35	ND
0001670254-17-000251	36	OH
0001665160-17-000395	7	CT
0001665160-17-000395	8	DC
0001665160-17-000395	9	DE
0001665160-17-000395	10	FL
0001665160-17-000395	11	GA
0001665160-17-000395	12	HI
0001665160-17-000395	13	ID
0001665160-17-000395	14	IL
0001665160-17-000395	15	IN
0001665160-17-000395	16	IA
0001665160-17-000395	17	KS
0001665160-17-000395	18	KY
0001665160-17-000395	19	LA
0001665160-17-000395	20	ME
0001665160-17-000395	21	MD
0001665160-17-000395	22	MA
0001665160-17-000395	23	MI
0001665160-17-000395	24	MN
0001665160-17-000395	25	MS
0001665160-17-000395	26	MO
0001665160-17-000395	27	MT
0001665160-17-000395	28	NE
0001665160-17-000395	29	NV
0001665160-17-000395	30	NH
0001665160-17-000395	31	NJ
0001665160-17-000395	32	NM
0001665160-17-000395	33	NY
0001665160-17-000395	34	NC
0001665160-17-000395	35	ND
0001665160-17-000395	36	OH
0001665160-17-000395	37	OK
0001665160-17-000395	38	OR
0001665160-17-000395	39	PA
0001665160-17-000395	40	PR
0001665160-17-000395	41	RI
0001665160-17-000395	42	SC
0001665160-17-000395	43	SD
0001665160-17-000395	44	TN
0001665160-17-000395	45	TX
0001665160-17-000395	46	UT
0001665160-17-000395	47	VT
0001665160-17-000395	48	VA
0001665160-17-000395	49	WA
0001665160-17-000395	50	WV
0001665160-17-000395	51	WI
0001665160-17-000395	52	WY
0001665160-17-000395	1	AL
0001665160-17-000395	2	AK
0001665160-17-000395	3	AZ
0001665160-17-000395	4	AR
0001665160-17-000395	5	CA
0001665160-17-000395	6	CO
0001670254-17-000251	37	OK
0001670254-17-000251	38	OR
0001670254-17-000251	39	PA
0001670254-17-000251	40	RI
0001670254-17-000251	41	SC
0001670254-17-000251	42	SD
0001670254-17-000251	43	TN
0001670254-17-000251	44	TX
0001670254-17-000251	45	UT
0001670254-17-000251	46	VT
0001670254-17-000251	47	VA
0001670254-17-000251	48	WA
0001644600-17-000160	18	KY
0001644600-17-000160	17	KS
0001644600-17-000160	20	ME
0001644600-17-000160	21	MD
0001644600-17-000160	22	MA
0001644600-17-000160	23	MI
0001644600-17-000160	24	MN
0001644600-17-000160	25	MS
0001644600-17-000160	26	MO
0001644600-17-000160	27	MT
