ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001743775-18-000006	51	WI
0001743775-18-000006	52	WY
0001743775-18-000006	1	AL
0001743775-18-000006	2	AK
0001743775-18-000006	3	AZ
0001743775-18-000006	4	AR
0001743775-18-000006	5	CA
0001743775-18-000006	6	CO
0001743775-18-000006	7	CT
0001743775-18-000006	8	DE
0001743775-18-000006	9	DC
0001743775-18-000006	10	FL
0001743775-18-000006	11	GA
0001743775-18-000006	12	HI
0001743775-18-000006	13	ID
0001743775-18-000006	14	IL
0001743775-18-000006	15	IN
0001743775-18-000006	16	IA
0001743775-18-000006	17	KS
0001743775-18-000006	18	KY
0001743775-18-000006	19	LA
0001743775-18-000006	20	ME
0001743775-18-000006	21	MD
0001743775-18-000006	22	MA
0001743775-18-000006	23	MI
0001743775-18-000006	24	MN
0001743775-18-000006	25	MS
0001743775-18-000006	26	MO
0001743775-18-000006	27	MT
0001743775-18-000006	28	NE
0001743775-18-000006	29	NV
0001743775-18-000006	30	NH
0001743775-18-000006	31	NJ
0001743775-18-000006	32	NM
0001743775-18-000006	33	NY
0001743775-18-000006	34	NC
0001743775-18-000006	35	ND
0001743775-18-000006	36	OH
0001743775-18-000006	37	OK
0001743775-18-000006	38	OR
0001743775-18-000006	39	PA
0001743775-18-000006	40	PR
0001743775-18-000006	41	RI
0001743775-18-000006	42	SC
0001743775-18-000006	43	SD
0001743775-18-000006	46	UT
0001669191-18-000561	9	DC
0001669191-18-000561	10	FL
0001669191-18-000561	11	GA
0001669191-18-000561	12	HI
0001669191-18-000561	13	ID
0001669191-18-000561	14	IL
0001669191-18-000561	15	IN
0001669191-18-000561	16	IA
0001669191-18-000561	17	KS
0001669191-18-000561	18	KY
0001669191-18-000561	23	MI
0001669191-18-000561	24	MN
0001669191-18-000561	25	MS
0001669191-18-000561	26	MO
0001669191-18-000561	27	MT
0001669191-18-000561	28	NE
0001669191-18-000561	29	NV
0001669191-18-000561	30	NH
0001669191-18-000561	31	NJ
0001669191-18-000561	32	NM
0001669191-18-000561	33	NY
0001669191-18-000561	34	NC
0001669191-18-000561	35	ND
0001669191-18-000561	36	OH
0001669191-18-000561	37	OK
0001669191-18-000561	38	OR
0001669191-18-000561	39	PA
0001669191-18-000561	40	RI
0001669191-18-000561	41	SC
0001669191-18-000561	42	SD
0001669191-18-000561	43	TN
0001669191-18-000561	44	TX
0001669191-18-000561	45	UT
0001669191-18-000561	46	VT
0001669191-18-000561	47	VA
0001669191-18-000561	48	WA
0001669191-18-000561	49	WV
0001669191-18-000561	50	WI
0001669191-18-000561	51	WY
0001669191-18-000561	52	B5
0001669191-18-000561	53	GU
0001669191-18-000561	54	1V
0001669191-18-000561	55	PR
0001669191-18-000561	56	VI
0001669191-18-000561	19	LA
0001669191-18-000561	20	ME
0001669191-18-000561	21	MD
0001669191-18-000561	22	MA
0001669191-18-000561	1	AL
0001669191-18-000561	2	AK
0001669191-18-000561	3	AZ
0001669191-18-000561	4	AR
0001669191-18-000561	5	CA
0001669191-18-000561	6	CO
0001669191-18-000561	7	CT
0001669191-18-000561	8	DE
0001668287-18-000089	5	AR
0001668287-18-000089	11	FL
0001668287-18-000089	12	GA
0001668287-18-000089	13	GU
0001668287-18-000089	14	HI
0001668287-18-000089	15	ID
0001668287-18-000089	16	IL
0001668287-18-000089	17	IN
0001668287-18-000089	18	IA
0001668287-18-000089	19	KS
0001668287-18-000089	20	KY
0001668287-18-000089	21	LA
0001668287-18-000089	22	ME
0001668287-18-000089	23	MD
0001668287-18-000089	24	MA
0001668287-18-000089	25	MI
0001668287-18-000089	26	MN
0001668287-18-000089	27	MS
0001668287-18-000089	28	MO
0001668287-18-000089	29	MT
0001668287-18-000089	30	NE
0001668287-18-000089	31	NV
0001668287-18-000089	32	NH
0001668287-18-000089	33	NJ
0001668287-18-000089	34	NM
0001668287-18-000089	35	NY
0001668287-18-000089	36	NC
0001668287-18-000089	37	ND
0001668287-18-000089	38	OH
0001668287-18-000089	39	OK
0001668287-18-000089	40	OR
0001668287-18-000089	41	PA
0001668287-18-000089	42	PR
0001668287-18-000089	43	RI
0001668287-18-000089	44	SC
0001668287-18-000089	45	SD
0001668287-18-000089	46	TN
0001668287-18-000089	47	TX
0001668287-18-000089	48	1V
0001668287-18-000089	49	VI
0001668287-18-000089	50	UT
0001668287-18-000089	51	VT
0001668287-18-000089	52	VA
0001668287-18-000089	53	WA
0001668287-18-000089	54	WV
0001668287-18-000089	55	WI
0001668287-18-000089	56	WY
0001668287-18-000089	1	AL
0001668287-18-000089	2	AK
0001668287-18-000089	3	B5
0001668287-18-000089	4	AZ
0001668287-18-000089	7	CO
0001668287-18-000089	8	CT
0001668287-18-000089	9	DE
0001668287-18-000089	10	DC
0001668287-18-000089	6	CA
0001665160-18-001405	20	ME
0001665160-18-001405	21	MD
0001665160-18-001405	22	MA
0001665160-18-001405	23	MI
0001665160-18-001405	24	MN
0001665160-18-001405	25	MS
0001665160-18-001405	26	MO
0001665160-18-001405	27	MT
0001665160-18-001405	28	NE
0001665160-18-001405	29	NV
0001665160-18-001405	30	NH
0001665160-18-001405	31	NJ
0001665160-18-001405	32	NM
0001665160-18-001405	33	NY
0001665160-18-001405	34	NC
0001665160-18-001405	35	ND
0001665160-18-001405	36	OH
0001665160-18-001405	37	OK
0001665160-18-001405	38	OR
0001665160-18-001405	39	PA
0001665160-18-001405	40	PR
0001665160-18-001405	41	RI
0001665160-18-001405	42	SC
0001665160-18-001405	43	SD
0001665160-18-001405	44	TN
0001665160-18-001405	45	TX
0001665160-18-001405	46	UT
0001665160-18-001405	47	VT
0001665160-18-001405	48	VA
0001665160-18-001405	49	WA
0001665160-18-001405	50	WV
0001665160-18-001405	51	WI
0001665160-18-001405	52	WY
0001665160-18-001405	1	AL
0001665160-18-001405	2	AK
0001665160-18-001405	3	AZ
0001665160-18-001405	4	AR
0001665160-18-001405	5	CA
0001665160-18-001405	6	CO
0001665160-18-001405	7	CT
0001665160-18-001405	8	DC
0001665160-18-001405	9	DE
0001665160-18-001405	10	FL
0001665160-18-001405	11	GA
0001669191-18-000559	11	GA
0001669191-18-000559	12	HI
0001669191-18-000559	13	ID
0001669191-18-000559	14	IL
0001669191-18-000559	15	IN
0001669191-18-000559	16	IA
0001669191-18-000559	17	KS
0001669191-18-000559	18	KY
0001669191-18-000559	19	LA
0001669191-18-000559	20	ME
0001669191-18-000559	21	MD
0001669191-18-000559	22	MA
0001669191-18-000559	23	MI
0001669191-18-000559	24	MN
0001669191-18-000559	25	MS
0001669191-18-000559	26	MO
0001669191-18-000559	27	MT
0001669191-18-000559	28	NE
0001669191-18-000559	29	NV
0001669191-18-000559	30	NH
0001669191-18-000559	31	NJ
0001669191-18-000559	32	NM
0001669191-18-000559	33	NY
0001669191-18-000559	34	NC
0001669191-18-000559	35	ND
0001669191-18-000559	36	OH
0001669191-18-000559	37	OK
0001669191-18-000559	38	OR
0001669191-18-000559	39	PA
0001669191-18-000559	40	RI
0001669191-18-000559	41	SC
0001669191-18-000559	42	SD
0001669191-18-000559	43	TN
0001669191-18-000559	44	TX
0001669191-18-000559	45	UT
0001669191-18-000559	46	VT
0001669191-18-000559	47	VA
0001669191-18-000559	48	WA
0001669191-18-000559	49	WV
0001669191-18-000559	50	WI
0001669191-18-000559	51	WY
0001669191-18-000559	52	B5
0001669191-18-000559	53	GU
0001669191-18-000559	54	1V
0001669191-18-000559	55	PR
0001669191-18-000559	56	VI
0001669191-18-000559	1	AL
0001669191-18-000559	2	AK
0001669191-18-000559	3	AZ
0001669191-18-000559	4	AR
0001669191-18-000559	5	CA
0001669191-18-000559	6	CO
0001669191-18-000559	7	CT
0001669191-18-000559	8	DE
0001669191-18-000559	9	DC
0001669191-18-000559	10	FL
0001665160-18-001405	12	HI
0001665160-18-001405	13	ID
0001665160-18-001405	14	IL
0001665160-18-001405	15	IN
0001665160-18-001405	16	IA
0001665160-18-001405	17	KS
0001665160-18-001405	18	KY
0001665160-18-001405	19	LA
0001747795-18-000001	61	A8
0001747795-18-000001	62	A9
0001747795-18-000001	63	B0
0001747795-18-000001	64	Z4
0001747795-18-000001	37	OK
0001747795-18-000001	38	OR
0001747795-18-000001	1	AL
0001747795-18-000001	2	AK
0001747795-18-000001	3	AZ
0001747795-18-000001	4	AR
0001747795-18-000001	5	CA
0001747795-18-000001	6	CO
0001747795-18-000001	7	CT
0001747795-18-000001	8	DE
0001747795-18-000001	9	DC
0001747795-18-000001	10	FL
0001747795-18-000001	11	GA
0001747795-18-000001	12	HI
0001747795-18-000001	13	ID
0001747795-18-000001	14	IL
0001747795-18-000001	15	IN
0001747795-18-000001	16	IA
0001747795-18-000001	17	KS
0001747795-18-000001	18	KY
0001747795-18-000001	19	LA
0001747795-18-000001	20	ME
0001747795-18-000001	21	MD
0001747795-18-000001	22	MA
0001747795-18-000001	23	MI
0001747795-18-000001	24	MN
0001747795-18-000001	25	MS
0001747795-18-000001	26	MO
0001747795-18-000001	27	MT
0001747795-18-000001	28	NE
0001747795-18-000001	29	NV
0001747795-18-000001	30	NH
0001747795-18-000001	31	NJ
0001747795-18-000001	32	NM
0001747795-18-000001	33	NY
0001747795-18-000001	34	NC
0001747795-18-000001	35	ND
0001747795-18-000001	36	OH
0001747795-18-000001	39	PA
0001747795-18-000001	40	PR
0001747795-18-000001	41	RI
0001747795-18-000001	42	SC
0001747795-18-000001	43	SD
0001747795-18-000001	44	TN
0001747795-18-000001	45	TX
0001747795-18-000001	46	UT
0001747795-18-000001	47	VT
0001747795-18-000001	48	VA
0001747795-18-000001	49	WA
0001747795-18-000001	50	WV
0001747795-18-000001	51	WI
0001747795-18-000001	52	WY
0001747795-18-000001	53	A0
0001747795-18-000001	54	A1
0001747795-18-000001	55	A2
0001747795-18-000001	56	A3
0001747795-18-000001	57	A4
0001747795-18-000001	58	A5
0001747795-18-000001	59	A6
0001747795-18-000001	60	A7
0001743601-18-000003	50	WV
0001743601-18-000003	49	WA
0001743601-18-000003	52	WY
0001743601-18-000003	53	A0
0001743601-18-000003	54	A1
0001743601-18-000003	55	A2
0001743601-18-000003	56	A3
0001743601-18-000003	1	AL
0001743601-18-000003	2	AK
0001743601-18-000003	3	AZ
0001743601-18-000003	4	AR
0001743601-18-000003	5	CA
0001743601-18-000003	6	CO
0001743601-18-000003	7	CT
0001743601-18-000003	8	DE
0001743601-18-000003	9	DC
0001743601-18-000003	10	FL
0001743601-18-000003	11	GA
0001743601-18-000003	12	HI
0001743601-18-000003	13	ID
0001743601-18-000003	14	IL
0001743601-18-000003	15	IN
0001743601-18-000003	16	IA
0001743601-18-000003	17	KS
0001743601-18-000003	18	KY
0001743601-18-000003	19	LA
0001743601-18-000003	20	ME
0001743601-18-000003	21	MD
0001743601-18-000003	22	MA
0001743601-18-000003	23	MI
0001743601-18-000003	57	A4
0001743601-18-000003	58	A5
0001743601-18-000003	59	A6
0001743601-18-000003	60	A7
0001743601-18-000003	61	A8
0001743601-18-000003	62	A9
0001743601-18-000003	63	B0
0001743601-18-000003	64	Z4
0001743601-18-000003	24	MN
0001743601-18-000003	25	MS
0001743601-18-000003	26	MO
0001743601-18-000003	27	MT
0001743601-18-000003	28	NE
0001743601-18-000003	29	NV
0001743601-18-000003	30	NH
0001743601-18-000003	31	NJ
0001743601-18-000003	32	NM
0001743601-18-000003	33	NY
0001743601-18-000003	34	NC
0001743601-18-000003	35	ND
0001743601-18-000003	36	OH
0001743601-18-000003	37	OK
0001743601-18-000003	38	OR
0001743601-18-000003	39	PA
0001743601-18-000003	40	PR
0001743601-18-000003	41	RI
0001743601-18-000003	42	SC
0001743601-18-000003	43	SD
0001743601-18-000003	44	TN
0001743601-18-000003	45	TX
0001743601-18-000003	46	UT
0001743601-18-000003	47	VT
0001743601-18-000003	48	VA
0001743601-18-000003	51	WI
0001665160-18-001403	25	MS
0001665160-18-001403	26	MO
0001665160-18-001403	27	MT
0001665160-18-001403	28	NE
0001665160-18-001403	29	NV
0001665160-18-001403	30	NH
0001665160-18-001403	31	NJ
0001665160-18-001403	32	NM
0001665160-18-001403	33	NC
0001665160-18-001403	34	ND
0001665160-18-001403	35	OH
0001665160-18-001403	36	OK
0001665160-18-001403	37	OR
0001665160-18-001403	38	PA
0001665160-18-001403	39	PR
0001665160-18-001403	40	RI
0001665160-18-001403	41	SC
0001665160-18-001403	42	SD
0001665160-18-001403	43	TN
0001665160-18-001403	44	TX
0001665160-18-001403	45	UT
0001665160-18-001403	46	VT
0001665160-18-001403	47	VA
0001665160-18-001403	48	WA
0001665160-18-001403	49	WV
0001665160-18-001403	50	WI
0001665160-18-001403	51	WY
0001665160-18-001403	1	AL
0001665160-18-001403	2	AK
0001665160-18-001403	3	AZ
0001665160-18-001403	4	AR
0001665160-18-001403	5	CA
0001665160-18-001403	6	CO
0001665160-18-001403	7	CT
0001665160-18-001403	8	DE
0001665160-18-001403	9	DC
0001665160-18-001403	10	FL
0001665160-18-001403	11	GA
0001665160-18-001403	12	HI
0001665160-18-001403	13	ID
0001665160-18-001403	14	IL
0001665160-18-001403	15	IN
0001665160-18-001403	16	IA
0001665160-18-001403	17	KS
0001665160-18-001403	18	KY
0001665160-18-001403	19	LA
0001665160-18-001403	20	ME
0001665160-18-001403	21	MD
0001665160-18-001403	22	MA
0001665160-18-001403	23	MI
0001665160-18-001403	24	MN
0001757098-18-000001	47	VT
0001757098-18-000001	46	UT
0001757098-18-000001	49	WA
0001757098-18-000001	50	WV
0001757098-18-000001	51	WI
0001757098-18-000001	52	WY
0001757098-18-000001	1	AL
0001757098-18-000001	2	AK
0001757098-18-000001	3	AZ
0001757098-18-000001	4	AR
0001757098-18-000001	5	CA
0001757098-18-000001	6	CO
0001757098-18-000001	7	CT
0001757098-18-000001	8	DE
0001757098-18-000001	9	DC
0001757098-18-000001	10	FL
0001757098-18-000001	11	GA
0001757098-18-000001	12	HI
0001757098-18-000001	13	ID
0001757098-18-000001	14	IL
0001757098-18-000001	15	IN
0001757098-18-000001	16	IA
0001757098-18-000001	17	KS
0001757098-18-000001	18	KY
0001757098-18-000001	19	LA
0001757098-18-000001	20	ME
0001757098-18-000001	21	MD
0001757098-18-000001	22	MA
0001757098-18-000001	23	MI
0001757098-18-000001	24	MN
0001757098-18-000001	25	MS
0001757098-18-000001	26	MO
0001757098-18-000001	27	MT
0001757098-18-000001	28	NE
0001757098-18-000001	29	NV
0001757098-18-000001	30	NH
0001757098-18-000001	31	NJ
0001757098-18-000001	32	NM
0001757098-18-000001	33	NY
0001757098-18-000001	34	NC
0001757098-18-000001	35	ND
0001757098-18-000001	36	OH
0001757098-18-000001	37	OK
0001757098-18-000001	38	OR
0001757098-18-000001	39	PA
0001757098-18-000001	40	PR
0001757098-18-000001	41	RI
0001757098-18-000001	42	SC
0001757098-18-000001	43	SD
0001757098-18-000001	44	TN
0001757098-18-000001	45	TX
0001757098-18-000001	48	VA
0001759348-18-000001	46	UT
0001759348-18-000001	45	TX
0001759348-18-000001	48	VA
0001759348-18-000001	49	WA
0001759348-18-000001	50	WV
0001759348-18-000001	51	WI
0001759348-18-000001	52	WY
0001759348-18-000001	1	AL
0001759348-18-000001	2	AK
0001759348-18-000001	3	AZ
0001759348-18-000001	4	AR
0001759348-18-000001	5	CA
0001759348-18-000001	6	CO
0001759348-18-000001	7	CT
0001759348-18-000001	8	DE
0001759348-18-000001	9	DC
0001759348-18-000001	10	FL
0001759348-18-000001	11	GA
0001759348-18-000001	12	HI
0001759348-18-000001	13	ID
0001759348-18-000001	14	IL
0001759348-18-000001	15	IN
0001759348-18-000001	16	IA
0001759348-18-000001	17	KS
0001759348-18-000001	18	KY
0001759348-18-000001	19	LA
0001759348-18-000001	20	ME
0001759348-18-000001	21	MD
0001759348-18-000001	22	MA
0001759348-18-000001	23	MI
0001759348-18-000001	24	MN
0001759348-18-000001	25	MS
0001759348-18-000001	26	MO
0001759348-18-000001	27	MT
0001759348-18-000001	28	NE
0001759348-18-000001	29	NV
0001759348-18-000001	30	NH
0001759348-18-000001	31	NJ
0001759348-18-000001	32	NM
0001759348-18-000001	33	NY
0001759348-18-000001	34	NC
0001759348-18-000001	35	ND
0001759348-18-000001	36	OH
0001759348-18-000001	37	OK
0001759348-18-000001	38	OR
0001759348-18-000001	39	PA
0001759348-18-000001	40	PR
0001759348-18-000001	41	RI
0001759348-18-000001	42	SC
0001759348-18-000001	43	SD
0001759348-18-000001	44	TN
0001759348-18-000001	47	VT
0001665160-18-001401	1	AL
0001665160-18-001401	52	WY
0001665160-18-001401	3	AZ
0001665160-18-001401	4	AR
0001665160-18-001401	5	CA
0001665160-18-001401	6	CO
0001665160-18-001401	7	CT
0001665160-18-001401	8	DC
0001665160-18-001401	9	DE
0001665160-18-001401	10	FL
0001665160-18-001401	11	GA
0001665160-18-001401	12	HI
0001665160-18-001401	13	ID
0001665160-18-001401	14	IL
0001665160-18-001401	15	IN
0001665160-18-001401	16	IA
0001665160-18-001401	17	KS
0001665160-18-001401	18	KY
0001665160-18-001401	19	LA
0001665160-18-001401	20	ME
0001665160-18-001401	21	MD
0001665160-18-001401	22	MA
0001665160-18-001401	23	MI
0001665160-18-001401	24	MN
0001665160-18-001401	25	MS
0001665160-18-001401	26	MO
0001665160-18-001401	27	MT
0001665160-18-001401	28	NE
0001665160-18-001401	29	NV
0001665160-18-001401	30	NH
0001665160-18-001401	31	NJ
0001665160-18-001401	32	NM
0001665160-18-001401	33	NY
0001665160-18-001401	34	NC
0001665160-18-001401	35	ND
0001665160-18-001401	36	OH
0001665160-18-001401	37	OK
0001665160-18-001401	38	OR
0001665160-18-001401	39	PA
0001665160-18-001401	40	PR
0001665160-18-001401	41	RI
0001665160-18-001401	42	SC
0001665160-18-001401	43	SD
0001665160-18-001401	44	TN
0001665160-18-001401	45	TX
0001665160-18-001401	46	UT
0001665160-18-001401	47	VT
0001665160-18-001401	48	VA
0001665160-18-001401	49	WA
0001665160-18-001401	50	WV
0001665160-18-001401	51	WI
0001665160-18-001401	2	AK
0001665160-18-001398	29	NV
0001665160-18-001398	30	NH
0001665160-18-001398	31	NJ
0001665160-18-001398	32	NM
0001665160-18-001398	33	NY
0001665160-18-001398	34	NC
0001665160-18-001398	35	ND
0001665160-18-001398	36	OH
0001665160-18-001398	37	OK
0001665160-18-001398	38	OR
0001665160-18-001398	39	PA
0001665160-18-001398	40	PR
0001665160-18-001398	41	RI
0001665160-18-001398	42	SC
0001665160-18-001398	43	SD
0001665160-18-001398	44	TN
0001665160-18-001398	45	TX
0001665160-18-001398	46	UT
0001665160-18-001398	47	VT
0001665160-18-001398	48	VA
0001665160-18-001398	49	WA
0001665160-18-001398	50	WV
0001665160-18-001398	51	WI
0001665160-18-001398	52	WY
0001665160-18-001398	1	AL
0001665160-18-001398	2	AK
0001665160-18-001398	3	AZ
0001665160-18-001398	4	AR
0001665160-18-001398	5	CA
0001665160-18-001398	6	CO
0001665160-18-001398	7	CT
0001665160-18-001398	8	DE
0001665160-18-001398	9	DC
0001665160-18-001398	10	FL
0001665160-18-001398	11	GA
0001665160-18-001398	12	HI
0001665160-18-001398	13	ID
0001665160-18-001398	14	IL
0001665160-18-001398	15	IN
0001665160-18-001398	16	IA
0001665160-18-001398	17	KS
0001665160-18-001398	18	KY
0001665160-18-001398	19	LA
0001665160-18-001398	20	ME
0001665160-18-001398	21	MD
0001665160-18-001398	22	MA
0001665160-18-001398	23	MI
0001665160-18-001398	24	MN
0001665160-18-001398	25	MS
0001665160-18-001398	26	MO
0001665160-18-001398	27	MT
0001665160-18-001398	28	NE
0001702607-18-000006	4	AR
0001702607-18-000006	3	AZ
0001702607-18-000006	6	CO
0001702607-18-000006	7	CT
0001702607-18-000006	8	DE
0001702607-18-000006	9	DC
0001702607-18-000006	10	FL
0001702607-18-000006	11	GA
0001702607-18-000006	12	HI
0001702607-18-000006	13	ID
0001702607-18-000006	14	IL
0001702607-18-000006	15	IN
0001702607-18-000006	16	IA
0001702607-18-000006	17	KS
0001702607-18-000006	18	KY
0001702607-18-000006	19	LA
0001702607-18-000006	20	ME
0001702607-18-000006	21	MD
0001702607-18-000006	22	MA
0001702607-18-000006	23	MI
0001702607-18-000006	24	MN
0001702607-18-000006	25	MS
0001702607-18-000006	26	MO
0001702607-18-000006	27	MT
0001702607-18-000006	28	NE
0001702607-18-000006	29	NV
0001702607-18-000006	30	NH
0001702607-18-000006	31	NJ
0001702607-18-000006	32	NM
0001702607-18-000006	33	NY
0001702607-18-000006	34	NC
0001702607-18-000006	35	ND
0001702607-18-000006	36	OH
0001702607-18-000006	37	OK
0001702607-18-000006	38	OR
0001702607-18-000006	39	PA
0001702607-18-000006	40	PR
0001702607-18-000006	41	RI
0001702607-18-000006	42	SC
0001702607-18-000006	43	SD
0001702607-18-000006	44	TN
0001702607-18-000006	45	TX
