ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001680454-16-000004	2	AK
0001680454-16-000004	3	AZ
0001680454-16-000004	4	AR
0001680454-16-000004	5	CA
0001680454-16-000004	6	CO
0001680454-16-000004	7	CT
0001680454-16-000004	8	DE
0001680454-16-000004	9	DC
0001680454-16-000004	10	FL
0001680454-16-000004	11	GA
0001680454-16-000004	12	HI
0001680454-16-000004	13	ID
0001680454-16-000004	14	IL
0001680454-16-000004	15	IN
0001680454-16-000004	16	IA
0001680454-16-000004	17	KS
0001680454-16-000004	18	KY
0001680454-16-000004	19	LA
0001680454-16-000004	20	ME
0001680454-16-000004	21	MD
0001680454-16-000004	22	MA
0001680454-16-000004	23	MI
0001680454-16-000004	24	MN
0001680454-16-000004	25	MS
0001680454-16-000004	26	MO
0001680454-16-000004	27	MT
0001680454-16-000004	28	NE
0001680454-16-000004	29	NV
0001680454-16-000004	41	RI
0001680454-16-000004	42	SC
0001680454-16-000004	43	SD
0001680454-16-000004	44	TN
0001680454-16-000004	45	TX
0001680454-16-000004	46	UT
0001680454-16-000004	47	VT
0001680454-16-000004	48	VA
0001680454-16-000004	49	WA
0001680454-16-000004	50	WV
0001680454-16-000004	51	WI
0001680454-16-000004	52	WY
0001680454-16-000004	53	A0
0001680454-16-000004	54	A1
0001680454-16-000004	55	A2
0001680454-16-000004	56	A3
0001680454-16-000004	57	A4
0001680454-16-000004	58	A5
0001680454-16-000004	59	A6
0001680454-16-000004	60	A7
0001680454-16-000004	61	A8
0001680454-16-000004	62	A9
0001680454-16-000004	63	B0
0001680454-16-000004	64	Z4
0001680454-16-000004	30	NH
0001680454-16-000004	31	NJ
0001680454-16-000004	32	NM
0001680454-16-000004	33	NY
0001680454-16-000004	34	NC
0001680454-16-000004	35	ND
0001680454-16-000004	36	OH
0001680454-16-000004	37	OK
0001665160-16-000128	53	A0
0001665160-16-000128	54	A1
0001665160-16-000128	55	A2
0001665160-16-000128	56	A3
0001665160-16-000128	57	A4
0001665160-16-000128	58	A5
0001665160-16-000128	59	A6
0001665160-16-000128	60	A7
0001665160-16-000128	61	A8
0001665160-16-000128	62	A9
0001665160-16-000128	63	B0
0001665160-16-000128	64	Z4
0001665160-16-000128	1	AL
0001665160-16-000128	2	AK
0001665160-16-000128	3	AZ
0001665160-16-000128	4	AR
0001665160-16-000128	5	CA
0001665160-16-000128	6	CO
0001665160-16-000128	7	CT
0001665160-16-000128	8	DE
0001665160-16-000128	9	DC
0001665160-16-000128	10	FL
0001665160-16-000128	11	GA
0001665160-16-000128	12	HI
0001665160-16-000128	13	ID
0001665160-16-000128	14	IL
0001665160-16-000128	15	IN
0001665160-16-000128	16	IA
0001665160-16-000128	17	KS
0001665160-16-000128	18	KY
0001665160-16-000128	19	LA
0001665160-16-000128	20	ME
0001665160-16-000128	21	MD
0001665160-16-000128	22	MA
0001665160-16-000128	23	MI
0001665160-16-000128	24	MN
0001665160-16-000128	25	MS
0001665160-16-000128	26	MO
0001665160-16-000128	27	MT
0001665160-16-000128	28	NE
0001665160-16-000128	29	NV
0001665160-16-000128	30	NH
0001665160-16-000128	31	NJ
0001665160-16-000128	32	NM
0001665160-16-000128	33	NY
0001665160-16-000128	34	NC
0001665160-16-000128	35	ND
0001665160-16-000128	36	OH
0001665160-16-000128	37	OK
0001665160-16-000128	38	OR
0001665160-16-000128	39	PA
0001665160-16-000128	40	PR
0001665160-16-000128	41	RI
0001665160-16-000128	42	SC
0001665160-16-000128	43	SD
0001665160-16-000128	44	TN
0001665160-16-000128	45	TX
0001665160-16-000128	46	UT
0001665160-16-000128	47	VT
0001665160-16-000128	48	VA
0001665160-16-000128	49	WA
0001665160-16-000128	50	WV
0001665160-16-000128	51	WI
0001665160-16-000128	52	WY
0001670254-16-000139	25	MS
0001670254-16-000139	24	MN
0001670254-16-000139	27	MT
0001670254-16-000139	28	NE
0001670254-16-000139	29	NV
0001670254-16-000139	30	NH
0001670254-16-000139	31	NJ
0001670254-16-000139	32	NM
0001670254-16-000139	33	NY
0001670254-16-000139	34	NC
0001670254-16-000139	35	ND
0001670254-16-000139	36	OH
0001670254-16-000139	37	OK
0001670254-16-000139	38	OR
0001670254-16-000139	39	PA
0001670254-16-000139	40	RI
0001670254-16-000139	41	SC
0001670254-16-000139	42	SD
0001670254-16-000139	43	TN
0001670254-16-000139	44	TX
0001670254-16-000139	45	UT
0001670254-16-000139	46	VT
0001670254-16-000139	47	VA
0001670254-16-000139	48	WA
0001670254-16-000139	49	WV
0001670254-16-000139	50	WI
0001670254-16-000139	51	WY
0001670254-16-000139	52	B5
0001670254-16-000139	53	GU
0001670254-16-000139	54	PR
0001670254-16-000139	55	VI
0001670254-16-000139	1	AL
0001670254-16-000139	56	1V
0001670254-16-000139	2	AK
0001670254-16-000139	3	AZ
0001670254-16-000139	4	AR
0001670254-16-000139	5	CA
0001670254-16-000139	6	CO
0001670254-16-000139	7	CT
0001670254-16-000139	8	DE
0001670254-16-000139	9	DC
0001670254-16-000139	10	FL
0001670254-16-000139	11	GA
0001670254-16-000139	12	HI
0001670254-16-000139	13	ID
0001670254-16-000139	14	IL
0001670254-16-000139	15	IN
0001670254-16-000139	16	IA
0001670254-16-000139	17	KS
0001670254-16-000139	18	KY
0001670254-16-000139	19	LA
0001670254-16-000139	20	ME
0001670254-16-000139	21	MD
0001670254-16-000139	22	MA
0001670254-16-000139	23	MI
0001670254-16-000139	26	MO
0001682864-16-000006	12	HI
0001682864-16-000006	13	ID
0001682864-16-000006	14	IL
0001682864-16-000006	15	IN
0001682864-16-000006	16	IA
0001682864-16-000006	17	KS
0001682864-16-000006	18	KY
0001682864-16-000006	19	LA
0001682864-16-000006	39	PA
0001682864-16-000006	40	PR
0001682864-16-000006	41	RI
0001682864-16-000006	42	SC
0001682864-16-000006	43	SD
0001682864-16-000006	44	TN
0001682864-16-000006	45	TX
0001682864-16-000006	46	UT
0001682864-16-000006	47	VT
0001682864-16-000006	48	VA
0001682864-16-000006	49	WA
0001682864-16-000006	50	WV
0001682864-16-000006	51	WI
0001682864-16-000006	52	WY
0001682864-16-000006	53	A0
0001682864-16-000006	54	A1
0001682864-16-000006	55	A2
0001682864-16-000006	56	A3
0001682864-16-000006	57	A4
0001682864-16-000006	58	A5
0001682864-16-000006	59	A6
0001682864-16-000006	60	A7
0001682864-16-000006	61	A8
0001682864-16-000006	62	A9
0001682864-16-000006	63	B0
0001682864-16-000006	64	Z4
0001682864-16-000006	1	AL
0001682864-16-000006	2	AK
0001682864-16-000006	3	AZ
0001682864-16-000006	20	ME
0001682864-16-000006	21	MD
0001682864-16-000006	22	MA
0001682864-16-000006	23	MI
0001682864-16-000006	24	MN
0001682864-16-000006	25	MS
0001682864-16-000006	26	MO
0001682864-16-000006	27	MT
0001682864-16-000006	28	NE
0001682864-16-000006	29	NV
0001682864-16-000006	30	NH
0001682864-16-000006	31	NJ
0001682864-16-000006	32	NM
0001682864-16-000006	33	NY
0001682864-16-000006	34	NC
0001682864-16-000006	35	ND
0001682864-16-000006	36	OH
0001682864-16-000006	37	OK
0001682864-16-000006	38	OR
0001682864-16-000006	4	AR
0001682864-16-000006	5	CA
0001682864-16-000006	6	CO
0001682864-16-000006	7	CT
0001682864-16-000006	8	DE
0001682864-16-000006	9	DC
0001682864-16-000006	10	FL
0001682864-16-000006	11	GA
0001685446-16-000001	1	AL
0001685446-16-000001	64	Z4
0001685446-16-000001	3	AZ
0001685446-16-000001	4	AR
0001685446-16-000001	5	CA
0001685446-16-000001	6	CO
0001685446-16-000001	7	CT
0001685446-16-000001	8	DE
0001685446-16-000001	9	DC
0001685446-16-000001	10	FL
0001685446-16-000001	11	GA
0001685446-16-000001	12	HI
0001685446-16-000001	13	ID
0001685446-16-000001	14	IL
0001685446-16-000001	15	IN
0001685446-16-000001	16	IA
0001685446-16-000001	17	KS
0001685446-16-000001	18	KY
0001685446-16-000001	19	LA
0001685446-16-000001	20	ME
0001685446-16-000001	21	MD
0001685446-16-000001	22	MA
0001685446-16-000001	23	MI
0001685446-16-000001	24	MN
0001685446-16-000001	25	MS
0001685446-16-000001	26	MO
0001685446-16-000001	27	MT
0001685446-16-000001	28	NE
0001685446-16-000001	29	NV
0001685446-16-000001	30	NH
0001685446-16-000001	31	NJ
0001685446-16-000001	32	NM
0001685446-16-000001	33	NY
0001685446-16-000001	34	NC
0001685446-16-000001	35	ND
0001685446-16-000001	36	OH
0001685446-16-000001	37	OK
0001685446-16-000001	38	OR
0001685446-16-000001	39	PA
0001685446-16-000001	40	PR
0001685446-16-000001	41	RI
0001685446-16-000001	42	SC
0001685446-16-000001	43	SD
0001685446-16-000001	44	TN
0001685446-16-000001	45	TX
0001685446-16-000001	46	UT
0001685446-16-000001	47	VT
0001685446-16-000001	48	VA
0001685446-16-000001	49	WA
0001685446-16-000001	50	WV
0001685446-16-000001	51	WI
0001685446-16-000001	52	WY
0001685446-16-000001	53	A0
0001685446-16-000001	54	A1
0001685446-16-000001	55	A2
0001685446-16-000001	56	A3
0001685446-16-000001	57	A4
0001685446-16-000001	58	A5
0001685446-16-000001	59	A6
0001685446-16-000001	60	A7
0001685446-16-000001	61	A8
0001685446-16-000001	62	A9
0001685446-16-000001	63	B0
0001685446-16-000001	2	AK
0001684570-16-000002	7	CT
0001684570-16-000002	6	CO
0001684570-16-000002	9	DC
0001684570-16-000002	10	FL
0001684570-16-000002	11	GA
0001684570-16-000002	12	HI
0001684570-16-000002	13	ID
0001684570-16-000002	14	IL
0001684570-16-000002	15	IN
0001684570-16-000002	16	IA
0001684570-16-000002	17	KS
0001684570-16-000002	18	KY
0001684570-16-000002	19	LA
0001684570-16-000002	20	ME
0001684570-16-000002	21	MD
0001684570-16-000002	22	MA
0001684570-16-000002	23	MI
0001684570-16-000002	24	MN
0001684570-16-000002	25	MS
0001684570-16-000002	26	MO
0001684570-16-000002	27	MT
0001684570-16-000002	28	NE
0001684570-16-000002	29	NV
0001684570-16-000002	30	NH
0001684570-16-000002	31	NJ
0001684570-16-000002	32	NM
0001684570-16-000002	33	NY
0001684570-16-000002	34	NC
0001684570-16-000002	35	ND
0001684570-16-000002	36	OH
0001684570-16-000002	37	OK
0001684570-16-000002	38	OR
0001684570-16-000002	39	PA
0001684570-16-000002	40	PR
0001684570-16-000002	41	RI
0001684570-16-000002	42	SC
0001684570-16-000002	43	SD
0001684570-16-000002	44	TN
0001684570-16-000002	45	TX
0001684570-16-000002	46	UT
0001684570-16-000002	47	VT
0001684570-16-000002	48	VA
0001684570-16-000002	49	WA
0001684570-16-000002	50	WV
0001684570-16-000002	51	WI
0001684570-16-000002	52	WY
0001684570-16-000002	53	A0
0001684570-16-000002	54	A1
0001684570-16-000002	55	A2
0001684570-16-000002	56	A3
0001684570-16-000002	57	A4
0001684570-16-000002	58	A5
0001684570-16-000002	59	A6
0001684570-16-000002	60	A7
0001684570-16-000002	61	A8
0001684570-16-000002	62	A9
0001684570-16-000002	63	B0
0001684570-16-000002	64	Z4
0001684570-16-000002	1	AL
0001684570-16-000002	2	AK
0001684570-16-000002	3	AZ
0001684570-16-000002	4	AR
0001684570-16-000002	5	CA
0001684570-16-000002	8	DE
0001665160-16-000126	31	NJ
0001665160-16-000126	32	NM
0001665160-16-000126	33	NY
0001665160-16-000126	34	NC
0001665160-16-000126	35	ND
0001665160-16-000126	36	OH
0001665160-16-000126	37	OK
0001665160-16-000126	38	OR
0001665160-16-000126	39	PA
0001665160-16-000126	40	PR
0001665160-16-000126	41	RI
0001665160-16-000126	42	SC
0001665160-16-000126	43	SD
0001665160-16-000126	44	TN
0001665160-16-000126	45	TX
0001665160-16-000126	46	UT
0001665160-16-000126	47	VT
0001665160-16-000126	48	VA
0001665160-16-000126	49	WA
0001665160-16-000126	50	WV
0001665160-16-000126	64	Z4
0001665160-16-000126	52	WY
0001665160-16-000126	51	WI
0001665160-16-000126	53	A0
0001665160-16-000126	54	A1
0001665160-16-000126	55	A2
0001665160-16-000126	56	A3
0001665160-16-000126	57	A4
0001665160-16-000126	58	A5
0001665160-16-000126	59	A6
0001665160-16-000126	60	A7
0001665160-16-000126	61	A8
0001665160-16-000126	62	A9
0001665160-16-000126	63	B0
0001665160-16-000126	1	AL
0001665160-16-000126	2	AK
0001665160-16-000126	3	AZ
0001665160-16-000126	4	AR
0001665160-16-000126	5	CA
0001665160-16-000126	6	CO
0001665160-16-000126	7	CT
0001665160-16-000126	8	DE
0001665160-16-000126	9	DC
0001665160-16-000126	10	FL
0001665160-16-000126	11	GA
0001665160-16-000126	12	HI
0001665160-16-000126	13	ID
0001665160-16-000126	14	IL
0001665160-16-000126	15	IN
0001665160-16-000126	16	IA
0001665160-16-000126	17	KS
0001665160-16-000126	18	KY
0001665160-16-000126	19	LA
0001665160-16-000126	20	ME
0001665160-16-000126	21	MD
0001665160-16-000126	22	MA
0001665160-16-000126	23	MI
0001665160-16-000126	24	MN
0001665160-16-000126	25	MS
0001665160-16-000126	26	MO
0001665160-16-000126	27	MT
0001665160-16-000126	28	NE
0001665160-16-000126	29	NV
0001665160-16-000126	30	NH
0001681772-16-000003	61	A8
0001681772-16-000003	60	A7
0001681772-16-000003	63	B0
0001681772-16-000003	64	Z4
0001681772-16-000003	1	AL
0001681772-16-000003	2	AK
0001681772-16-000003	3	AZ
0001681772-16-000003	4	AR
0001681772-16-000003	5	CA
0001681772-16-000003	6	CO
0001681772-16-000003	7	CT
0001681772-16-000003	8	DE
0001681772-16-000003	9	DC
0001681772-16-000003	10	FL
0001681772-16-000003	11	GA
0001681772-16-000003	12	HI
0001681772-16-000003	13	ID
0001681772-16-000003	14	IL
0001681772-16-000003	15	IN
0001681772-16-000003	16	IA
0001681772-16-000003	17	KS
0001681772-16-000003	18	KY
0001681772-16-000003	19	LA
0001681772-16-000003	20	ME
0001681772-16-000003	21	MD
0001681772-16-000003	22	MA
0001681772-16-000003	23	MI
0001681772-16-000003	24	MN
0001681772-16-000003	25	MS
0001681772-16-000003	26	MO
0001681772-16-000003	27	MT
0001681772-16-000003	28	NE
0001681772-16-000003	29	NV
0001681772-16-000003	30	NH
0001681772-16-000003	31	NJ
0001681772-16-000003	32	NM
0001681772-16-000003	33	NY
0001681772-16-000003	34	NC
0001681772-16-000003	35	ND
0001681772-16-000003	36	OH
0001681772-16-000003	37	OK
0001681772-16-000003	38	OR
0001681772-16-000003	39	PA
0001681772-16-000003	40	PR
0001681772-16-000003	41	RI
0001681772-16-000003	42	SC
0001681772-16-000003	43	SD
0001681772-16-000003	44	TN
0001681772-16-000003	45	TX
0001681772-16-000003	46	UT
0001681772-16-000003	47	VT
0001681772-16-000003	48	VA
0001681772-16-000003	49	WA
0001681772-16-000003	50	WV
0001681772-16-000003	51	WI
0001681772-16-000003	52	WY
0001681772-16-000003	53	A0
0001681772-16-000003	54	A1
0001681772-16-000003	55	A2
0001681772-16-000003	56	A3
0001681772-16-000003	57	A4
0001681772-16-000003	58	A5
0001681772-16-000003	59	A6
0001681772-16-000003	62	A9
0001685501-16-000001	41	RI
0001685501-16-000001	42	SC
0001685501-16-000001	43	SD
0001685501-16-000001	44	TN
0001685501-16-000001	45	TX
0001685501-16-000001	46	UT
0001685501-16-000001	47	VT
0001685501-16-000001	48	VA
0001685501-16-000001	49	WA
0001685501-16-000001	50	WV
0001685501-16-000001	51	WI
0001685501-16-000001	52	WY
0001685501-16-000001	53	A0
0001685501-16-000001	54	A1
0001685501-16-000001	55	A2
0001685501-16-000001	56	A3
0001685501-16-000001	57	A4
0001685501-16-000001	58	A5
0001685501-16-000001	59	A6
0001685501-16-000001	60	A7
0001685501-16-000001	61	A8
0001685501-16-000001	62	A9
0001685501-16-000001	63	B0
0001685501-16-000001	64	Z4
0001685501-16-000001	32	NM
0001685501-16-000001	1	AL
0001685501-16-000001	2	AK
0001685501-16-000001	3	AZ
0001685501-16-000001	4	AR
0001685501-16-000001	5	CA
0001685501-16-000001	6	CO
0001685501-16-000001	7	CT
0001685501-16-000001	8	DE
0001685501-16-000001	9	DC
0001685501-16-000001	10	FL
0001685501-16-000001	11	GA
0001685501-16-000001	12	HI
