ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001665160-17-000720	42	SC
0001665160-17-000720	13	ID
0001665160-17-000720	14	IL
0001665160-17-000720	15	IN
0001665160-17-000720	16	IA
0001665160-17-000720	17	KS
0001665160-17-000720	18	KY
0001665160-17-000720	19	LA
0001665160-17-000720	20	ME
0001665160-17-000720	21	MD
0001665160-17-000720	22	MA
0001665160-17-000720	43	SD
0001665160-17-000720	44	TN
0001665160-17-000720	45	TX
0001665160-17-000720	46	UT
0001665160-17-000720	47	VT
0001665160-17-000720	48	VA
0001665160-17-000720	49	WA
0001665160-17-000720	50	WV
0001665160-17-000720	51	WI
0001665160-17-000720	2	AK
0001638829-17-000004	7	CT
0001638829-17-000004	52	WV
0001638829-17-000004	53	WI
0001638829-17-000004	54	WY
0001638829-17-000004	55	B5
0001638829-17-000004	56	1V
0001638829-17-000004	12	GU
0001638829-17-000004	13	HI
0001638829-17-000004	14	ID
0001638829-17-000004	15	IL
0001638829-17-000004	16	IN
0001638829-17-000004	17	IA
0001638829-17-000004	18	KS
0001638829-17-000004	19	KY
0001638829-17-000004	20	LA
0001638829-17-000004	21	ME
0001638829-17-000004	22	MD
0001638829-17-000004	23	MA
0001638829-17-000004	24	MI
0001638829-17-000004	25	MN
0001638829-17-000004	26	MS
0001638829-17-000004	27	MO
0001638829-17-000004	28	MT
0001638829-17-000004	29	NE
0001638829-17-000004	30	NV
0001638829-17-000004	31	NH
0001638829-17-000004	32	NJ
0001638829-17-000004	33	NM
0001638829-17-000004	34	NY
0001638829-17-000004	35	NC
0001638829-17-000004	36	ND
0001638829-17-000004	37	OH
0001638829-17-000004	1	AL
0001638829-17-000004	2	AK
0001638829-17-000004	3	AZ
0001638829-17-000004	4	AR
0001638829-17-000004	5	CA
0001638829-17-000004	6	CO
0001638829-17-000004	8	DE
0001638829-17-000004	9	DC
0001638829-17-000004	10	FL
0001638829-17-000004	11	GA
0001638829-17-000004	38	OK
0001638829-17-000004	39	OR
0001638829-17-000004	40	PA
0001638829-17-000004	41	PR
0001638829-17-000004	42	RI
0001638829-17-000004	43	SC
0001638829-17-000004	44	SD
0001638829-17-000004	45	TN
0001638829-17-000004	46	TX
0001638829-17-000004	47	UT
0001638829-17-000004	48	VT
0001638829-17-000004	49	VI
0001638829-17-000004	50	VA
0001638829-17-000004	51	WA
0001704837-17-000003	32	NM
0001704837-17-000003	31	NJ
0001704837-17-000003	34	NC
0001704837-17-000003	35	ND
0001704837-17-000003	36	OH
0001704837-17-000003	37	OK
0001704837-17-000003	38	OR
0001704837-17-000003	39	PA
0001704837-17-000003	40	PR
0001704837-17-000003	41	RI
0001704837-17-000003	42	SC
0001704837-17-000003	43	SD
0001704837-17-000003	44	TN
0001704837-17-000003	45	TX
0001704837-17-000003	46	UT
0001704837-17-000003	47	VT
0001704837-17-000003	48	VA
0001704837-17-000003	49	WA
0001704837-17-000003	50	WV
0001704837-17-000003	51	WI
0001704837-17-000003	52	WY
0001704837-17-000003	53	A0
0001704837-17-000003	54	A1
0001704837-17-000003	55	A2
0001704837-17-000003	56	A3
0001704837-17-000003	57	A4
0001704837-17-000003	58	A5
0001704837-17-000003	59	A6
0001704837-17-000003	62	A9
0001704837-17-000003	63	B0
0001704837-17-000003	64	Z4
0001704837-17-000003	60	A7
0001704837-17-000003	61	A8
0001704837-17-000003	1	AL
0001704837-17-000003	2	AK
0001704837-17-000003	3	AZ
0001704837-17-000003	4	AR
0001704837-17-000003	5	CA
0001704837-17-000003	6	CO
0001704837-17-000003	7	CT
0001704837-17-000003	8	DE
0001704837-17-000003	9	DC
0001704837-17-000003	10	FL
0001704837-17-000003	11	GA
0001704837-17-000003	12	HI
0001704837-17-000003	13	ID
0001704837-17-000003	14	IL
0001704837-17-000003	15	IN
0001704837-17-000003	16	IA
0001704837-17-000003	17	KS
0001704837-17-000003	18	KY
0001704837-17-000003	19	LA
0001704837-17-000003	20	ME
0001704837-17-000003	21	MD
0001704837-17-000003	22	MA
0001704837-17-000003	23	MI
0001704837-17-000003	24	MN
0001704837-17-000003	25	MS
0001704837-17-000003	26	MO
0001704837-17-000003	27	MT
0001704837-17-000003	28	NE
0001704837-17-000003	29	NV
0001704837-17-000003	30	NH
0001704837-17-000003	33	NY
0001718385-17-000003	46	TX
0001718385-17-000003	47	UT
0001718385-17-000003	48	VT
0001718385-17-000003	49	VI
0001718385-17-000003	50	VA
0001718385-17-000003	51	WA
0001718385-17-000003	52	WV
0001718385-17-000003	53	WI
0001718385-17-000003	54	WY
0001718385-17-000003	55	B5
0001718385-17-000003	56	1V
0001718385-17-000003	24	MI
0001718385-17-000003	25	MN
0001718385-17-000003	26	MS
0001718385-17-000003	27	MO
0001718385-17-000003	28	MT
0001718385-17-000003	29	NE
0001718385-17-000003	30	NV
0001718385-17-000003	31	NH
0001718385-17-000003	32	NJ
0001718385-17-000003	33	NM
0001718385-17-000003	34	NY
0001718385-17-000003	35	NC
0001718385-17-000003	36	ND
0001718385-17-000003	1	AL
0001718385-17-000003	2	AK
0001718385-17-000003	3	AZ
0001718385-17-000003	4	AR
0001718385-17-000003	5	CA
0001718385-17-000003	6	CO
0001718385-17-000003	7	CT
0001718385-17-000003	8	DE
0001718385-17-000003	9	DC
0001718385-17-000003	10	FL
0001718385-17-000003	11	GA
0001718385-17-000003	12	GU
0001718385-17-000003	13	HI
0001718385-17-000003	14	ID
0001718385-17-000003	15	IL
0001718385-17-000003	16	IN
0001718385-17-000003	17	IA
0001718385-17-000003	18	KS
0001718385-17-000003	19	KY
0001718385-17-000003	20	LA
0001718385-17-000003	21	ME
0001718385-17-000003	22	MD
0001718385-17-000003	23	MA
0001718385-17-000003	37	OH
0001718385-17-000003	38	OK
0001718385-17-000003	39	OR
0001718385-17-000003	40	PA
0001718385-17-000003	41	PR
0001718385-17-000003	42	RI
0001718385-17-000003	43	SC
0001718385-17-000003	44	SD
0001718385-17-000003	45	TN
0001719326-17-000006	51	WA
0001719326-17-000006	4	AR
0001719326-17-000006	53	WI
0001719326-17-000006	54	WY
0001719326-17-000006	55	B5
0001719326-17-000006	56	1V
0001719326-17-000006	19	KY
0001719326-17-000006	20	LA
0001719326-17-000006	21	ME
0001719326-17-000006	22	MD
0001719326-17-000006	23	MA
0001719326-17-000006	24	MI
0001719326-17-000006	25	MN
0001719326-17-000006	26	MS
0001719326-17-000006	27	MO
0001719326-17-000006	28	MT
0001719326-17-000006	29	NE
0001719326-17-000006	30	NV
0001719326-17-000006	31	NH
0001719326-17-000006	32	NJ
0001719326-17-000006	33	NM
0001719326-17-000006	34	NY
0001719326-17-000006	35	NC
0001719326-17-000006	36	ND
0001719326-17-000006	37	OH
0001719326-17-000006	38	OK
0001719326-17-000006	39	OR
0001719326-17-000006	40	PA
0001719326-17-000006	41	PR
0001719326-17-000006	42	RI
0001719326-17-000006	43	SC
0001719326-17-000006	44	SD
0001719326-17-000006	45	TN
0001719326-17-000006	46	TX
0001719326-17-000006	47	UT
0001719326-17-000006	48	VT
0001719326-17-000006	49	VI
0001719326-17-000006	50	VA
0001719326-17-000006	5	CA
0001719326-17-000006	6	CO
0001719326-17-000006	7	CT
0001719326-17-000006	8	DE
0001719326-17-000006	9	DC
0001719326-17-000006	10	FL
0001719326-17-000006	11	GA
0001719326-17-000006	12	GU
0001719326-17-000006	13	HI
0001719326-17-000006	14	ID
0001719326-17-000006	15	IL
0001719326-17-000006	16	IN
0001719326-17-000006	17	IA
0001719326-17-000006	18	KS
0001719326-17-000006	1	AL
0001719326-17-000006	2	AK
0001719326-17-000006	3	AZ
0001719326-17-000006	52	WV
0001665160-17-000718	22	MA
0001665160-17-000718	23	MI
0001665160-17-000718	24	MN
0001665160-17-000718	25	MS
0001665160-17-000718	26	MO
0001665160-17-000718	27	MT
0001665160-17-000718	28	NE
0001665160-17-000718	29	NV
0001665160-17-000718	30	NH
0001665160-17-000718	31	NJ
0001665160-17-000718	32	NM
0001665160-17-000718	33	NY
0001665160-17-000718	34	NC
0001665160-17-000718	35	ND
0001665160-17-000718	36	OH
0001665160-17-000718	37	OK
0001665160-17-000718	38	OR
0001665160-17-000718	39	PA
0001665160-17-000718	40	PR
0001665160-17-000718	41	RI
0001665160-17-000718	42	SC
0001665160-17-000718	43	SD
0001665160-17-000718	44	TN
0001665160-17-000718	45	TX
0001665160-17-000718	46	UT
0001665160-17-000718	47	VT
0001665160-17-000718	48	VA
0001665160-17-000718	49	WA
0001665160-17-000718	50	WV
0001665160-17-000718	51	WI
0001665160-17-000718	52	WY
0001665160-17-000718	53	A0
0001665160-17-000718	54	A1
0001665160-17-000718	55	A2
0001665160-17-000718	56	A3
0001665160-17-000718	57	A4
0001665160-17-000718	58	A5
0001665160-17-000718	59	A6
0001665160-17-000718	60	A7
0001665160-17-000718	61	A8
0001665160-17-000718	62	A9
0001665160-17-000718	63	B0
0001665160-17-000718	64	Z4
0001665160-17-000718	1	AL
0001665160-17-000718	2	AK
0001665160-17-000718	3	AZ
0001665160-17-000718	4	AR
0001665160-17-000718	5	CA
0001665160-17-000718	6	CO
0001665160-17-000718	7	CT
0001665160-17-000718	8	DE
0001665160-17-000718	9	DC
0001665160-17-000718	10	FL
0001665160-17-000718	11	GA
0001665160-17-000718	12	HI
0001665160-17-000718	13	ID
0001665160-17-000718	14	IL
0001665160-17-000718	15	IN
0001665160-17-000718	16	IA
0001665160-17-000718	17	KS
0001665160-17-000718	18	KY
0001665160-17-000718	19	LA
0001665160-17-000718	20	ME
0001665160-17-000718	21	MD
0001669191-17-000201	20	ME
0001669191-17-000201	19	LA
0001669191-17-000201	22	MA
0001669191-17-000201	23	MI
0001669191-17-000201	41	SC
0001669191-17-000201	42	SD
0001669191-17-000201	43	TN
0001669191-17-000201	44	TX
0001669191-17-000201	45	UT
0001669191-17-000201	46	VT
0001669191-17-000201	47	VA
0001669191-17-000201	48	WA
0001669191-17-000201	49	WV
0001669191-17-000201	50	WI
0001669191-17-000201	51	WY
0001669191-17-000201	52	B5
0001669191-17-000201	53	GU
0001669191-17-000201	54	1V
0001669191-17-000201	55	PR
0001669191-17-000201	56	VI
0001669191-17-000201	24	MN
0001669191-17-000201	25	MS
0001669191-17-000201	26	MO
0001669191-17-000201	27	MT
0001669191-17-000201	28	NE
0001669191-17-000201	29	NV
0001669191-17-000201	30	NH
0001669191-17-000201	31	NJ
0001669191-17-000201	32	NM
0001669191-17-000201	33	NY
0001669191-17-000201	34	NC
0001669191-17-000201	35	ND
0001669191-17-000201	36	OH
0001669191-17-000201	37	OK
0001669191-17-000201	38	OR
0001669191-17-000201	39	PA
0001669191-17-000201	40	RI
0001669191-17-000201	1	AL
0001669191-17-000201	2	AK
0001669191-17-000201	3	AZ
0001669191-17-000201	4	AR
0001669191-17-000201	5	CA
0001669191-17-000201	6	CO
0001669191-17-000201	7	CT
0001669191-17-000201	8	DE
0001669191-17-000201	9	DC
0001669191-17-000201	10	FL
0001669191-17-000201	11	GA
0001669191-17-000201	12	HI
0001669191-17-000201	13	ID
0001669191-17-000201	14	IL
0001669191-17-000201	15	IN
0001669191-17-000201	16	IA
0001669191-17-000201	17	KS
0001669191-17-000201	18	KY
0001669191-17-000201	21	MD
0001726190-17-000001	21	MD
0001726190-17-000001	20	ME
0001726190-17-000001	23	MI
0001726190-17-000001	24	MN
0001726190-17-000001	25	MS
0001726190-17-000001	26	MO
0001726190-17-000001	27	MT
0001726190-17-000001	28	NE
0001726190-17-000001	29	NV
0001726190-17-000001	30	NH
0001726190-17-000001	31	NJ
0001726190-17-000001	32	NM
0001726190-17-000001	33	NY
0001726190-17-000001	34	NC
0001726190-17-000001	35	ND
0001726190-17-000001	36	OH
0001726190-17-000001	37	OK
0001726190-17-000001	38	OR
0001726190-17-000001	39	PA
0001726190-17-000001	40	PR
0001726190-17-000001	41	RI
0001726190-17-000001	42	SC
0001726190-17-000001	43	SD
0001726190-17-000001	44	TN
0001726190-17-000001	45	TX
0001726190-17-000001	46	UT
0001726190-17-000001	47	VT
0001726190-17-000001	48	VA
0001726190-17-000001	49	WA
0001726190-17-000001	50	WV
0001726190-17-000001	51	WI
0001726190-17-000001	52	WY
0001726190-17-000001	53	A0
0001726190-17-000001	54	A1
0001726190-17-000001	55	A2
0001726190-17-000001	56	A3
0001726190-17-000001	57	A4
0001726190-17-000001	58	A5
0001726190-17-000001	59	A6
0001726190-17-000001	60	A7
0001726190-17-000001	61	A8
0001726190-17-000001	62	A9
0001726190-17-000001	63	B0
0001726190-17-000001	64	Z4
0001726190-17-000001	1	AL
0001726190-17-000001	2	AK
0001726190-17-000001	3	AZ
0001726190-17-000001	4	AR
0001726190-17-000001	5	CA
0001726190-17-000001	6	CO
0001726190-17-000001	7	CT
0001726190-17-000001	8	DE
0001726190-17-000001	9	DC
0001726190-17-000001	10	FL
0001726190-17-000001	11	GA
0001726190-17-000001	12	HI
0001726190-17-000001	13	ID
0001726190-17-000001	14	IL
0001726190-17-000001	15	IN
0001726190-17-000001	16	IA
0001726190-17-000001	17	KS
0001726190-17-000001	18	KY
0001726190-17-000001	19	LA
0001726190-17-000001	22	MA
0001723477-17-000002	9	DC
0001723477-17-000002	10	FL
0001723477-17-000002	11	GA
0001723477-17-000002	12	HI
0001723477-17-000002	37	OK
0001723477-17-000002	38	OR
0001723477-17-000002	39	PA
0001723477-17-000002	40	PR
0001723477-17-000002	41	RI
0001723477-17-000002	42	SC
0001723477-17-000002	43	SD
0001723477-17-000002	44	TN
0001723477-17-000002	45	TX
0001723477-17-000002	46	UT
0001723477-17-000002	47	VT
0001723477-17-000002	48	VA
0001723477-17-000002	49	WA
0001723477-17-000002	50	WV
0001723477-17-000002	51	WI
0001723477-17-000002	52	WY
0001723477-17-000002	13	ID
0001723477-17-000002	14	IL
0001723477-17-000002	15	IN
0001723477-17-000002	16	IA
0001723477-17-000002	17	KS
0001723477-17-000002	18	KY
0001723477-17-000002	19	LA
0001723477-17-000002	20	ME
0001723477-17-000002	21	MD
0001723477-17-000002	22	MA
0001723477-17-000002	23	MI
0001723477-17-000002	24	MN
0001723477-17-000002	25	MS
0001723477-17-000002	26	MO
0001723477-17-000002	27	MT
0001723477-17-000002	28	NE
0001723477-17-000002	29	NV
0001723477-17-000002	30	NH
0001723477-17-000002	31	NJ
0001723477-17-000002	32	NM
0001723477-17-000002	33	NY
0001723477-17-000002	34	NC
0001723477-17-000002	35	ND
0001723477-17-000002	36	OH
0001723477-17-000002	1	AL
0001723477-17-000002	2	AK
0001723477-17-000002	3	AZ
0001723477-17-000002	4	AR
0001723477-17-000002	5	CA
0001723477-17-000002	6	CO
0001723477-17-000002	7	CT
0001723477-17-000002	8	DE
0001665160-17-000716	9	DE
0001665160-17-000716	10	FL
0001665160-17-000716	11	GA
0001665160-17-000716	12	HI
0001665160-17-000716	13	ID
0001665160-17-000716	14	IL
0001665160-17-000716	15	IN
0001665160-17-000716	16	IA
0001665160-17-000716	17	KS
0001665160-17-000716	18	KY
0001665160-17-000716	19	LA
0001665160-17-000716	20	ME
0001665160-17-000716	21	MD
0001665160-17-000716	22	MA
0001665160-17-000716	23	MI
0001665160-17-000716	24	MN
0001665160-17-000716	25	MS
0001665160-17-000716	26	MO
0001665160-17-000716	27	MT
0001665160-17-000716	28	NE
0001665160-17-000716	29	NV
0001665160-17-000716	30	NH
0001665160-17-000716	31	NJ
0001665160-17-000716	32	NM
0001665160-17-000716	33	NY
0001665160-17-000716	34	NC
0001665160-17-000716	35	ND
0001665160-17-000716	36	OH
0001665160-17-000716	37	OK
0001665160-17-000716	38	OR
0001665160-17-000716	39	PA
0001665160-17-000716	40	PR
0001665160-17-000716	41	RI
0001665160-17-000716	42	SC
0001665160-17-000716	43	SD
0001665160-17-000716	44	TN
0001665160-17-000716	45	TX
0001665160-17-000716	46	UT
0001665160-17-000716	52	WY
0001665160-17-000716	51	WI
0001724862-17-000001	51	WI
0001724862-17-000001	52	WY
0001724862-17-000001	53	A0
0001724862-17-000001	54	A1
0001724862-17-000001	55	A2
0001724862-17-000001	56	A3
0001724862-17-000001	57	A4
0001724862-17-000001	58	A5
0001724862-17-000001	59	A6
0001724862-17-000001	60	A7
0001724862-17-000001	61	A8
0001724862-17-000001	62	A9
0001724862-17-000001	63	B0
0001724862-17-000001	64	Z4
0001724862-17-000001	1	AL
0001724862-17-000001	2	AK
0001724862-17-000001	3	AZ
0001724862-17-000001	4	AR
0001724862-17-000001	5	CA
0001724862-17-000001	6	CO
0001724862-17-000001	7	CT
0001724862-17-000001	8	DE
0001724862-17-000001	9	DC
0001724862-17-000001	10	FL
0001724862-17-000001	11	GA
0001724862-17-000001	12	HI
0001724862-17-000001	13	ID
0001724862-17-000001	14	IL
0001724862-17-000001	15	IN
0001724862-17-000001	16	IA
0001724862-17-000001	17	KS
0001724862-17-000001	18	KY
0001724862-17-000001	19	LA
0001724862-17-000001	20	ME
0001724862-17-000001	21	MD
0001724862-17-000001	22	MA
0001724862-17-000001	23	MI
0001724862-17-000001	24	MN
0001724862-17-000001	25	MS
0001724862-17-000001	26	MO
0001724862-17-000001	27	MT
0001724862-17-000001	28	NE
0001724862-17-000001	29	NV
0001724862-17-000001	30	NH
0001724862-17-000001	31	NJ
0001724862-17-000001	32	NM
0001724862-17-000001	33	NY
0001724862-17-000001	34	NC
0001724862-17-000001	35	ND
0001724862-17-000001	36	OH
0001724862-17-000001	37	OK
0001724862-17-000001	38	OR
0001724862-17-000001	39	PA
0001724862-17-000001	40	PR
0001724862-17-000001	41	RI
0001724862-17-000001	42	SC
0001724862-17-000001	43	SD
0001724862-17-000001	44	TN
0001724862-17-000001	45	TX
0001724862-17-000001	46	UT
0001724862-17-000001	47	VT
0001724862-17-000001	48	VA
0001724862-17-000001	49	WA
0001724862-17-000001	50	WV
0001665160-17-000716	47	VT
0001665160-17-000716	48	VA
0001665160-17-000716	49	WA
0001665160-17-000716	50	WV
0001665160-17-000716	1	AL
0001665160-17-000716	2	AK
0001665160-17-000716	3	AZ
0001665160-17-000716	4	AR
0001665160-17-000716	5	CA
0001665160-17-000716	6	CO
0001665160-17-000716	7	CT
0001665160-17-000716	8	DC
0001665160-17-000714	13	ID
0001665160-17-000714	12	HI
0001665160-17-000714	15	IN
0001665160-17-000714	17	KS
0001665160-17-000714	18	KY
0001665160-17-000714	19	LA
0001665160-17-000714	20	ME
0001665160-17-000714	21	MD
0001665160-17-000714	16	IA
0001665160-17-000714	22	MA
0001665160-17-000714	23	MI
0001665160-17-000714	24	MN
0001665160-17-000714	25	MS
0001665160-17-000714	26	MO
0001665160-17-000714	27	MT
0001665160-17-000714	28	NE
0001665160-17-000714	29	NV
0001665160-17-000714	30	NH
0001665160-17-000714	31	NJ
0001665160-17-000714	32	NM
0001665160-17-000714	33	NY
0001665160-17-000714	34	NC
0001665160-17-000714	35	ND
0001665160-17-000714	36	OH
0001665160-17-000714	37	OK
0001665160-17-000714	38	OR
0001665160-17-000714	39	PA
0001665160-17-000714	40	PR
0001665160-17-000714	41	RI
0001665160-17-000714	42	SC
0001665160-17-000714	43	SD
0001665160-17-000714	44	TN
0001665160-17-000714	45	TX
0001665160-17-000714	46	UT
0001665160-17-000714	47	VT
0001665160-17-000714	48	VA
0001665160-17-000714	49	WA
0001665160-17-000714	50	WV
0001665160-17-000714	51	WI
0001665160-17-000714	52	WY
0001665160-17-000714	1	AL
0001665160-17-000714	2	AK
0001665160-17-000714	3	AZ
0001665160-17-000714	4	AR
0001665160-17-000714	5	CA
0001665160-17-000714	6	CO
0001665160-17-000714	7	CT
0001665160-17-000714	8	DE
0001665160-17-000714	9	DC
0001665160-17-000714	10	FL
0001665160-17-000714	11	GA
0001665160-17-000714	14	IL
0001665160-17-000713	21	MD
0001665160-17-000713	22	MA
0001665160-17-000713	23	MI
0001665160-17-000713	24	MN
0001665160-17-000713	25	MS
0001665160-17-000713	26	MO
0001665160-17-000713	27	MT
0001665160-17-000713	28	NE
0001665160-17-000713	29	NV
0001665160-17-000713	30	NH
0001665160-17-000713	31	NJ
0001665160-17-000713	32	NM
0001665160-17-000713	33	NY
0001665160-17-000713	34	NC
0001665160-17-000713	35	ND
0001665160-17-000713	36	OH
0001665160-17-000713	37	OK
0001665160-17-000713	38	OR
0001665160-17-000713	39	PA
0001665160-17-000713	40	PR
0001665160-17-000713	41	RI
0001665160-17-000713	42	SC
0001665160-17-000713	43	SD
0001665160-17-000713	44	TN
0001665160-17-000713	45	TX
0001665160-17-000713	46	UT
0001665160-17-000713	47	VT
0001665160-17-000713	48	VA
0001665160-17-000713	49	WA
0001665160-17-000713	50	WV
0001665160-17-000713	51	WI
0001665160-17-000713	52	WY
0001665160-17-000713	1	AL
0001665160-17-000713	2	AK
0001665160-17-000713	3	AZ
0001665160-17-000713	4	AR
0001665160-17-000713	5	CA
0001665160-17-000713	6	CO
0001665160-17-000713	7	CT
0001665160-17-000713	8	DE
0001665160-17-000713	9	DC
0001665160-17-000713	10	FL
0001665160-17-000713	11	GA
0001665160-17-000713	12	HI
0001665160-17-000713	13	ID
0001665160-17-000713	14	IL
0001665160-17-000713	15	IN
0001665160-17-000713	16	IA
0001665160-17-000713	17	KS
0001665160-17-000713	18	KY
0001665160-17-000713	19	LA
0001665160-17-000713	20	ME
0001670254-17-000392	1	AL
0001670254-17-000392	56	1V
0001670254-17-000392	3	AZ
0001670254-17-000392	4	AR
0001670254-17-000392	5	CA
0001670254-17-000392	6	CO
0001670254-17-000392	7	CT
0001670254-17-000392	8	DE
0001670254-17-000392	9	DC
0001670254-17-000392	10	FL
0001670254-17-000392	11	GA
0001670254-17-000392	12	HI
0001670254-17-000392	13	ID
0001670254-17-000392	14	IL
0001670254-17-000392	15	IN
0001670254-17-000392	16	IA
0001670254-17-000392	17	KS
0001670254-17-000392	18	KY
0001670254-17-000392	19	LA
0001670254-17-000392	20	ME
0001670254-17-000392	21	MD
0001670254-17-000392	22	MA
0001670254-17-000392	23	MI
0001670254-17-000392	24	MN
0001670254-17-000392	25	MS
0001670254-17-000392	26	MO
0001670254-17-000392	27	MT
0001670254-17-000392	28	NE
0001670254-17-000392	29	NV
0001670254-17-000392	30	NH
0001670254-17-000392	31	NJ
0001670254-17-000392	32	NM
0001670254-17-000392	33	NY
0001670254-17-000392	34	NC
0001670254-17-000392	35	ND
0001670254-17-000392	36	OH
0001670254-17-000392	37	OK
0001670254-17-000392	38	OR
0001670254-17-000392	39	PA
0001670254-17-000392	40	RI
0001670254-17-000392	41	SC
0001670254-17-000392	42	SD
0001670254-17-000392	43	TN
0001670254-17-000392	44	TX
0001670254-17-000392	45	UT
0001670254-17-000392	46	VT
0001670254-17-000392	47	VA
0001670254-17-000392	48	WA
0001670254-17-000392	49	WV
0001670254-17-000392	50	WI
0001670254-17-000392	51	WY
0001670254-17-000392	52	B5
0001670254-17-000392	53	GU
0001670254-17-000392	54	PR
0001670254-17-000392	55	VI
0001670254-17-000392	2	AK
0001705954-17-000008	9	DC
0001705954-17-000008	8	DE
0001705954-17-000008	11	GA
0001705954-17-000008	12	HI
0001705954-17-000008	13	ID
0001705954-17-000008	30	NH
0001705954-17-000008	31	NJ
0001705954-17-000008	32	NM
0001705954-17-000008	33	NY
0001705954-17-000008	34	NC
0001705954-17-000008	35	ND
0001705954-17-000008	36	OH
0001705954-17-000008	37	OK
0001705954-17-000008	38	OR
0001705954-17-000008	39	PA
0001705954-17-000008	40	PR
0001705954-17-000008	41	RI
0001705954-17-000008	42	SC
0001705954-17-000008	43	SD
0001705954-17-000008	44	TN
0001705954-17-000008	45	TX
0001705954-17-000008	46	UT
0001705954-17-000008	47	VT
0001705954-17-000008	48	VA
0001705954-17-000008	49	WA
0001705954-17-000008	50	WV
0001705954-17-000008	51	WI
0001705954-17-000008	52	WY
0001705954-17-000008	14	IL
0001705954-17-000008	15	IN
0001705954-17-000008	16	IA
0001705954-17-000008	1	AL
0001705954-17-000008	2	AK
0001705954-17-000008	17	KS
0001705954-17-000008	18	KY
0001705954-17-000008	19	LA
0001705954-17-000008	20	ME
0001705954-17-000008	21	MD
0001705954-17-000008	22	MA
0001705954-17-000008	23	MI
0001705954-17-000008	24	MN
0001705954-17-000008	25	MS
0001705954-17-000008	26	MO
0001705954-17-000008	27	MT
0001705954-17-000008	28	NE
0001705954-17-000008	29	NV
0001705954-17-000008	3	AZ
0001705954-17-000008	4	AR
0001705954-17-000008	5	CA
0001705954-17-000008	6	CO
0001705954-17-000008	7	CT
0001705954-17-000008	10	FL
0001705954-17-000006	10	FL
0001705954-17-000006	9	DC
0001705954-17-000006	12	HI
0001705954-17-000006	13	ID
0001705954-17-000006	14	IL
0001705954-17-000006	15	IN
0001705954-17-000006	16	IA
0001705954-17-000006	17	KS
0001705954-17-000006	18	KY
0001705954-17-000006	19	LA
0001705954-17-000006	20	ME
0001705954-17-000006	21	MD
0001705954-17-000006	22	MA
0001705954-17-000006	23	MI
0001705954-17-000006	24	MN
0001705954-17-000006	25	MS
0001705954-17-000006	26	MO
0001705954-17-000006	27	MT
0001705954-17-000006	28	NE
0001705954-17-000006	29	NV
0001705954-17-000006	30	NH
0001705954-17-000006	31	NJ
0001705954-17-000006	32	NM
0001705954-17-000006	33	NY
0001705954-17-000006	34	NC
