ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001676480-16-000001	62	A9
0001676480-16-000001	63	B0
0001676480-16-000001	64	Z4
0001676480-16-000001	1	AL
0001676480-16-000001	2	AK
0001676480-16-000001	3	AZ
0001676480-16-000001	4	AR
0001676480-16-000001	5	CA
0001676480-16-000001	6	CO
0001676480-16-000001	7	CT
0001676480-16-000001	8	DE
0001676480-16-000001	9	DC
0001676480-16-000001	10	FL
0001676480-16-000001	11	GA
0001676480-16-000001	12	HI
0001676480-16-000001	13	ID
0001676480-16-000001	14	IL
0001676480-16-000001	15	IN
0001676480-16-000001	16	IA
0001676480-16-000001	17	KS
0001676480-16-000001	18	KY
0001676480-16-000001	19	LA
0001676480-16-000001	20	ME
0001676480-16-000001	21	MD
0001676480-16-000001	22	MA
0001676480-16-000001	23	MI
0001676480-16-000001	24	MN
0001676480-16-000001	25	MS
0001676480-16-000001	26	MO
0001676480-16-000001	27	MT
0001676480-16-000001	28	NE
0001676480-16-000001	29	NV
0001676480-16-000001	30	NH
0001676480-16-000001	31	NJ
0001676480-16-000001	32	NM
0001676480-16-000001	33	NY
0001676480-16-000001	34	NC
0001676480-16-000001	35	ND
0001676480-16-000001	36	OH
0001676480-16-000001	37	OK
0001676480-16-000001	38	OR
0001676480-16-000001	39	PA
0001676480-16-000001	40	PR
0001676480-16-000001	41	RI
0001676480-16-000001	42	SC
0001676480-16-000001	43	SD
0001676480-16-000001	44	TN
0001676480-16-000001	45	TX
0001676480-16-000001	46	UT
0001676480-16-000001	47	VT
0001676480-16-000001	48	VA
0001676480-16-000001	49	WA
0001676480-16-000001	50	WV
0001676480-16-000001	51	WI
0001676480-16-000001	52	WY
0001676570-16-000001	1	AL
0001676570-16-000001	64	Z4
0001676570-16-000001	3	AZ
0001676570-16-000001	4	AR
0001676570-16-000001	5	CA
0001676570-16-000001	6	CO
0001676570-16-000001	7	CT
0001676570-16-000001	8	DE
0001676570-16-000001	9	DC
0001676570-16-000001	10	FL
0001676570-16-000001	11	GA
0001676570-16-000001	12	HI
0001676570-16-000001	13	ID
0001676570-16-000001	14	IL
0001676570-16-000001	15	IN
0001676570-16-000001	16	IA
0001676570-16-000001	17	KS
0001676570-16-000001	18	KY
0001676570-16-000001	19	LA
0001676570-16-000001	20	ME
0001676570-16-000001	21	MD
0001676570-16-000001	22	MA
0001676570-16-000001	23	MI
0001676570-16-000001	24	MN
0001676570-16-000001	25	MS
0001676570-16-000001	26	MO
0001676570-16-000001	27	MT
0001676570-16-000001	28	NE
0001676570-16-000001	29	NV
0001676570-16-000001	30	NH
0001676570-16-000001	31	NJ
0001676570-16-000001	32	NM
0001676570-16-000001	33	NY
0001676570-16-000001	34	NC
0001676570-16-000001	35	ND
0001676570-16-000001	36	OH
0001676570-16-000001	37	OK
0001676570-16-000001	38	OR
0001676570-16-000001	39	PA
0001676570-16-000001	40	PR
0001676570-16-000001	41	RI
0001676570-16-000001	42	SC
0001676570-16-000001	43	SD
0001676570-16-000001	44	TN
0001676570-16-000001	45	TX
0001676570-16-000001	46	UT
0001676570-16-000001	47	VT
0001676570-16-000001	48	VA
0001676570-16-000001	49	WA
0001676570-16-000001	50	WV
0001676570-16-000001	51	WI
0001676570-16-000001	52	WY
0001676570-16-000001	53	A0
0001676570-16-000001	54	A1
0001676570-16-000001	55	A2
0001676570-16-000001	56	A3
0001676570-16-000001	57	A4
0001676570-16-000001	58	A5
0001676570-16-000001	59	A6
0001676570-16-000001	60	A7
0001676570-16-000001	61	A8
0001676570-16-000001	62	A9
0001676570-16-000001	63	B0
0001676570-16-000001	2	AK
0001670254-16-000066	5	CA
0001670254-16-000066	4	AR
0001670254-16-000066	7	CT
0001670254-16-000066	8	DE
0001670254-16-000066	9	DC
0001670254-16-000066	10	FL
0001670254-16-000066	11	GA
0001670254-16-000066	12	HI
0001670254-16-000066	13	ID
0001670254-16-000066	14	IL
0001670254-16-000066	15	IN
0001670254-16-000066	16	IA
0001670254-16-000066	17	KS
0001670254-16-000066	18	KY
0001670254-16-000066	19	LA
0001670254-16-000066	20	ME
0001670254-16-000066	21	MD
0001670254-16-000066	22	MA
0001670254-16-000066	23	MI
0001670254-16-000066	24	MN
0001670254-16-000066	25	MS
0001670254-16-000066	26	MO
0001670254-16-000066	27	MT
0001670254-16-000066	28	NE
0001670254-16-000066	29	NV
0001670254-16-000066	30	NH
0001670254-16-000066	31	NJ
0001670254-16-000066	32	NM
0001670254-16-000066	33	NY
0001670254-16-000066	34	NC
0001670254-16-000066	35	ND
0001670254-16-000066	36	OH
0001670254-16-000066	37	OK
0001670254-16-000066	38	OR
0001670254-16-000066	39	PA
0001670254-16-000066	40	RI
0001670254-16-000066	41	SC
0001670254-16-000066	42	SD
0001670254-16-000066	43	TN
0001670254-16-000066	44	TX
0001670254-16-000066	45	UT
0001670254-16-000066	46	VT
0001670254-16-000066	47	VA
0001670254-16-000066	48	WA
0001670254-16-000066	49	WV
0001670254-16-000066	50	WI
0001670254-16-000066	51	WY
0001670254-16-000066	52	B5
0001670254-16-000066	53	GU
0001670254-16-000066	54	PR
0001670254-16-000066	55	VI
0001670254-16-000066	56	1V
0001670254-16-000066	1	AL
0001670254-16-000066	2	AK
0001670254-16-000066	3	AZ
0001670254-16-000066	6	CO
0001677405-16-000002	47	VT
0001677405-16-000002	48	VA
0001677405-16-000002	49	WA
0001677405-16-000002	50	WV
0001677405-16-000002	51	WI
0001677405-16-000002	52	WY
0001677405-16-000002	53	A0
0001677405-16-000002	54	A1
0001677405-16-000002	55	A2
0001677405-16-000002	56	A3
0001677405-16-000002	57	A4
0001677405-16-000002	58	A5
0001677405-16-000002	59	A6
0001677405-16-000002	60	A7
0001677405-16-000002	61	A8
0001677405-16-000002	62	A9
0001677405-16-000002	63	B0
0001677405-16-000002	64	Z4
0001677405-16-000002	1	AL
0001677405-16-000002	2	AK
0001677405-16-000002	3	AZ
0001677405-16-000002	4	AR
0001677405-16-000002	5	CA
0001677405-16-000002	6	CO
0001677405-16-000002	7	CT
0001677405-16-000002	8	DE
0001677405-16-000002	9	DC
0001677405-16-000002	10	FL
0001677405-16-000002	11	GA
0001677405-16-000002	12	HI
0001677405-16-000002	13	ID
0001677405-16-000002	14	IL
0001677405-16-000002	15	IN
0001677405-16-000002	16	IA
0001677405-16-000002	17	KS
0001677405-16-000002	18	KY
0001677405-16-000002	19	LA
0001677405-16-000002	20	ME
0001677405-16-000002	21	MD
0001677405-16-000002	22	MA
0001677405-16-000002	23	MI
0001677405-16-000002	24	MN
0001677405-16-000002	25	MS
0001677405-16-000002	26	MO
0001677405-16-000002	27	MT
0001677405-16-000002	28	NE
0001677405-16-000002	29	NV
0001677405-16-000002	30	NH
0001677405-16-000002	31	NJ
0001677405-16-000002	32	NM
0001677405-16-000002	33	NY
0001677405-16-000002	34	NC
0001677405-16-000002	35	ND
0001677405-16-000002	36	OH
0001677405-16-000002	37	OK
0001677405-16-000002	38	OR
0001677405-16-000002	39	PA
0001677405-16-000002	40	PR
0001677405-16-000002	41	RI
0001677405-16-000002	42	SC
0001677405-16-000002	43	SD
0001677405-16-000002	44	TN
0001677405-16-000002	45	TX
0001677405-16-000002	46	UT
0001670254-16-000062	8	DE
0001670254-16-000062	7	CT
0001670254-16-000062	10	FL
0001670254-16-000062	11	GA
0001670254-16-000062	12	HI
0001670254-16-000062	13	ID
0001670254-16-000062	14	IL
0001670254-16-000062	15	IN
0001670254-16-000062	16	IA
0001670254-16-000062	17	KS
0001670254-16-000062	18	KY
0001670254-16-000062	19	LA
0001670254-16-000062	20	ME
0001670254-16-000062	21	MD
0001670254-16-000062	22	MA
0001670254-16-000062	23	MI
0001670254-16-000062	24	MN
0001670254-16-000062	25	MS
0001670254-16-000062	26	MO
0001670254-16-000062	27	MT
0001670254-16-000062	28	NE
0001670254-16-000062	29	NV
0001670254-16-000062	30	NH
0001670254-16-000062	31	NJ
0001670254-16-000062	32	NM
0001670254-16-000062	33	NY
0001670254-16-000062	34	NC
0001670254-16-000062	35	ND
0001670254-16-000062	36	OH
0001670254-16-000062	37	OK
0001670254-16-000062	38	OR
0001670254-16-000062	39	PA
0001670254-16-000062	40	RI
0001670254-16-000062	41	SC
0001670254-16-000062	42	SD
0001670254-16-000062	43	TN
0001670254-16-000062	44	TX
0001670254-16-000062	45	UT
0001670254-16-000062	46	VT
0001670254-16-000062	47	VA
0001670254-16-000062	48	WA
0001670254-16-000062	49	WV
0001670254-16-000062	50	WI
0001670254-16-000062	51	WY
0001670254-16-000062	52	B5
0001670254-16-000062	53	GU
0001670254-16-000062	54	PR
0001670254-16-000062	55	VI
0001670254-16-000062	56	1V
0001670254-16-000062	1	AL
0001670254-16-000062	2	AK
0001670254-16-000062	3	AZ
0001670254-16-000062	4	AR
0001670254-16-000062	5	CA
0001670254-16-000062	6	CO
0001670254-16-000062	9	DC
0001670254-16-000059	15	IN
0001670254-16-000059	14	IL
0001670254-16-000059	17	KS
0001670254-16-000059	18	KY
0001670254-16-000059	19	LA
0001670254-16-000059	20	ME
0001670254-16-000059	21	MD
0001670254-16-000059	22	MA
0001670254-16-000059	23	MI
0001670254-16-000059	24	MN
0001670254-16-000059	25	MS
0001670254-16-000059	26	MO
0001670254-16-000059	27	MT
0001670254-16-000059	28	NE
0001670254-16-000059	29	NV
0001670254-16-000059	30	NH
0001670254-16-000059	31	NJ
0001670254-16-000059	32	NM
0001670254-16-000059	33	NY
0001670254-16-000059	34	NC
0001670254-16-000059	35	ND
0001670254-16-000059	36	OH
0001670254-16-000059	37	OK
0001670254-16-000059	38	OR
0001670254-16-000059	39	PA
0001670254-16-000059	40	RI
0001670254-16-000059	41	SC
0001670254-16-000059	42	SD
0001670254-16-000059	43	TN
0001670254-16-000059	44	TX
0001670254-16-000059	45	UT
0001670254-16-000059	46	VT
0001670254-16-000059	47	VA
0001670254-16-000059	48	WA
0001670254-16-000059	49	WV
0001670254-16-000059	50	WI
0001670254-16-000059	51	WY
0001670254-16-000059	52	B5
0001670254-16-000059	53	GU
0001670254-16-000059	54	PR
0001670254-16-000059	55	VI
0001670254-16-000059	56	1V
0001670254-16-000059	1	AL
0001670254-16-000059	2	AK
0001670254-16-000059	3	AZ
0001670254-16-000059	4	AR
0001670254-16-000059	5	CA
0001670254-16-000059	6	CO
0001670254-16-000059	7	CT
0001670254-16-000059	8	DE
0001670254-16-000059	9	DC
0001670254-16-000059	10	FL
0001670254-16-000059	11	GA
0001670254-16-000059	12	HI
0001670254-16-000059	13	ID
0001670254-16-000059	16	IA
0001676918-16-000001	54	A1
0001676918-16-000001	53	A0
0001676918-16-000001	56	A3
0001676918-16-000001	57	A4
0001676918-16-000001	58	A5
0001676918-16-000001	59	A6
0001676918-16-000001	60	A7
0001676918-16-000001	61	A8
0001676918-16-000001	62	A9
0001676918-16-000001	63	B0
0001676918-16-000001	64	Z4
0001676918-16-000001	1	AL
0001676918-16-000001	2	AK
0001676918-16-000001	3	AZ
0001676918-16-000001	4	AR
0001676918-16-000001	5	CA
0001676918-16-000001	6	CO
0001676918-16-000001	7	CT
0001676918-16-000001	8	DE
0001676918-16-000001	9	DC
0001676918-16-000001	10	FL
0001676918-16-000001	11	GA
0001676918-16-000001	12	HI
0001676918-16-000001	13	ID
0001676918-16-000001	14	IL
0001676918-16-000001	15	IN
0001676918-16-000001	16	IA
0001676918-16-000001	17	KS
0001676918-16-000001	18	KY
0001676918-16-000001	19	LA
0001676918-16-000001	20	ME
0001676918-16-000001	21	MD
0001676918-16-000001	22	MA
0001676918-16-000001	23	MI
0001676918-16-000001	24	MN
0001676918-16-000001	25	MS
0001676918-16-000001	26	MO
0001676918-16-000001	27	MT
0001676918-16-000001	28	NE
0001676918-16-000001	29	NV
0001676918-16-000001	30	NH
0001676918-16-000001	31	NJ
0001676918-16-000001	32	NM
0001676918-16-000001	33	NY
0001676918-16-000001	34	NC
0001676918-16-000001	35	ND
0001676918-16-000001	36	OH
0001676918-16-000001	37	OK
0001676918-16-000001	38	OR
0001676918-16-000001	39	PA
0001676918-16-000001	40	PR
0001676918-16-000001	41	RI
0001676918-16-000001	42	SC
0001676918-16-000001	43	SD
0001676918-16-000001	44	TN
0001676918-16-000001	45	TX
0001676918-16-000001	46	UT
0001676918-16-000001	47	VT
0001676918-16-000001	48	VA
0001676918-16-000001	49	WA
0001676918-16-000001	50	WV
0001676918-16-000001	51	WI
0001676918-16-000001	52	WY
0001676918-16-000001	55	A2
0001625242-16-000115	2	AK
0001625242-16-000115	1	AL
0001625242-16-000115	4	AR
0001625242-16-000115	5	CA
0001625242-16-000115	6	CO
0001625242-16-000115	7	CT
0001625242-16-000115	8	DE
0001625242-16-000115	9	DC
0001625242-16-000115	10	FL
0001625242-16-000115	11	GA
0001625242-16-000115	12	HI
0001625242-16-000115	13	ID
0001625242-16-000115	14	IL
0001625242-16-000115	15	IN
0001625242-16-000115	16	IA
0001625242-16-000115	17	KS
0001625242-16-000115	18	KY
0001625242-16-000115	19	LA
0001625242-16-000115	20	ME
0001625242-16-000115	21	MD
0001625242-16-000115	22	MA
0001625242-16-000115	23	MI
0001625242-16-000115	24	MN
0001625242-16-000115	25	MS
0001625242-16-000115	26	MO
0001625242-16-000115	27	MT
0001625242-16-000115	28	NE
0001625242-16-000115	29	NV
0001625242-16-000115	30	NH
0001625242-16-000115	31	NJ
0001625242-16-000115	32	NM
0001625242-16-000115	33	NY
0001625242-16-000115	34	NC
0001625242-16-000115	35	ND
0001625242-16-000115	36	OH
0001625242-16-000115	37	OK
0001625242-16-000115	38	OR
0001625242-16-000115	39	PA
0001625242-16-000115	40	PR
0001625242-16-000115	41	RI
0001625242-16-000115	42	SC
0001625242-16-000115	43	SD
0001625242-16-000115	44	TN
0001625242-16-000115	45	TX
0001625242-16-000115	46	UT
0001625242-16-000115	47	VT
0001625242-16-000115	48	VA
0001625242-16-000115	49	WA
0001625242-16-000115	50	WI
0001625242-16-000115	51	WY
0001625242-16-000115	52	GU
0001625242-16-000115	3	AZ
0001625242-16-000114	23	MI
0001625242-16-000114	24	MN
0001625242-16-000114	25	MS
0001625242-16-000114	26	MO
0001625242-16-000114	27	MT
0001625242-16-000114	28	NE
0001625242-16-000114	29	NV
0001625242-16-000114	30	NH
0001625242-16-000114	31	NJ
0001625242-16-000114	32	NM
0001625242-16-000114	33	NY
0001625242-16-000114	34	NC
0001625242-16-000114	35	ND
0001625242-16-000114	36	OH
0001625242-16-000114	37	OK
0001625242-16-000114	38	OR
0001625242-16-000114	39	PA
0001625242-16-000114	40	PR
0001625242-16-000114	41	RI
0001625242-16-000114	42	SC
0001625242-16-000114	43	SD
0001625242-16-000114	1	AL
0001625242-16-000114	2	AK
0001625242-16-000114	3	AZ
0001625242-16-000114	4	AR
0001625242-16-000114	5	CA
0001625242-16-000114	6	CO
0001625242-16-000114	7	CT
0001625242-16-000114	8	DE
0001625242-16-000114	9	DC
0001625242-16-000114	10	FL
0001625242-16-000114	11	GA
0001625242-16-000114	12	HI
0001625242-16-000114	13	ID
0001625242-16-000114	14	IL
0001625242-16-000114	15	IN
0001625242-16-000114	16	IA
0001625242-16-000114	17	KS
0001625242-16-000114	18	KY
0001625242-16-000114	19	LA
0001625242-16-000114	44	TN
0001625242-16-000114	45	TX
0001625242-16-000114	46	UT
0001625242-16-000114	47	VT
0001625242-16-000114	48	VA
0001625242-16-000114	49	WA
0001625242-16-000114	50	WI
0001625242-16-000114	51	WY
0001625242-16-000114	52	GU
0001625242-16-000114	20	ME
0001625242-16-000114	21	MD
0001625242-16-000114	22	MA
0001677405-16-000001	62	A9
0001677405-16-000001	61	A8
0001677405-16-000001	64	Z4
0001677405-16-000001	1	AL
0001677405-16-000001	2	AK
0001677405-16-000001	3	AZ
0001677405-16-000001	4	AR
0001677405-16-000001	5	CA
0001677405-16-000001	6	CO
0001677405-16-000001	7	CT
0001677405-16-000001	8	DE
0001677405-16-000001	9	DC
0001677405-16-000001	10	FL
0001677405-16-000001	11	GA
0001677405-16-000001	12	HI
0001677405-16-000001	13	ID
0001677405-16-000001	14	IL
0001677405-16-000001	15	IN
0001677405-16-000001	16	IA
0001677405-16-000001	17	KS
0001677405-16-000001	18	KY
0001677405-16-000001	19	LA
0001677405-16-000001	20	ME
0001677405-16-000001	21	MD
0001677405-16-000001	22	MA
0001677405-16-000001	23	MI
0001677405-16-000001	24	MN
0001677405-16-000001	25	MS
0001677405-16-000001	26	MO
0001677405-16-000001	27	MT
0001677405-16-000001	28	NE
0001677405-16-000001	29	NV
0001677405-16-000001	30	NH
0001677405-16-000001	31	NJ
0001677405-16-000001	32	NM
0001677405-16-000001	33	NY
0001677405-16-000001	34	NC
0001677405-16-000001	35	ND
0001677405-16-000001	36	OH
0001677405-16-000001	37	OK
0001677405-16-000001	38	OR
0001677405-16-000001	39	PA
0001677405-16-000001	40	PR
0001677405-16-000001	41	RI
0001677405-16-000001	42	SC
0001677405-16-000001	43	SD
0001677405-16-000001	44	TN
0001677405-16-000001	45	TX
0001677405-16-000001	46	UT
0001677405-16-000001	47	VT
0001677405-16-000001	48	VA
0001677405-16-000001	49	WA
0001677405-16-000001	50	WV
0001677405-16-000001	51	WI
0001677405-16-000001	52	WY
0001677405-16-000001	53	A0
0001677405-16-000001	54	A1
0001677405-16-000001	55	A2
0001677405-16-000001	56	A3
0001677405-16-000001	57	A4
0001677405-16-000001	58	A5
0001677405-16-000001	59	A6
0001677405-16-000001	60	A7
0001677405-16-000001	63	B0
0001674421-16-000010	29	NV
0001674421-16-000010	30	NH
0001674421-16-000010	31	NJ
0001674421-16-000010	32	NM
0001674421-16-000010	33	NY
0001674421-16-000010	34	NC
0001674421-16-000010	35	ND
0001674421-16-000010	36	OH
0001674421-16-000010	37	OK
0001674421-16-000010	38	OR
0001674421-16-000010	39	PA
0001674421-16-000010	40	PR
0001674421-16-000010	41	RI
0001674421-16-000010	42	SC
0001674421-16-000010	43	SD
0001674421-16-000010	44	TN
0001674421-16-000010	45	TX
0001674421-16-000010	46	UT
0001674421-16-000010	47	VT
0001674421-16-000010	48	VA
0001674421-16-000010	49	WA
0001674421-16-000010	50	WV
0001674421-16-000010	51	WI
0001674421-16-000010	52	WY
0001674421-16-000010	1	AL
0001674421-16-000010	2	AK
0001674421-16-000010	3	AZ
0001674421-16-000010	4	AR
0001674421-16-000010	5	CA
0001674421-16-000010	6	CO
0001674421-16-000010	7	CT
0001674421-16-000010	8	DE
0001674421-16-000010	9	DC
0001674421-16-000010	10	FL
0001674421-16-000010	11	GA
0001674421-16-000010	12	HI
0001674421-16-000010	13	ID
0001674421-16-000010	14	IL
0001674421-16-000010	15	IN
0001674421-16-000010	16	IA
0001674421-16-000010	17	KS
0001674421-16-000010	18	KY
0001674421-16-000010	19	LA
0001674421-16-000010	20	ME
0001674421-16-000010	21	MD
0001674421-16-000010	22	MA
0001674421-16-000010	23	MI
0001674421-16-000010	24	MN
0001674421-16-000010	25	MS
0001674421-16-000010	26	MO
0001674421-16-000010	27	MT
0001674421-16-000010	28	NE
0001674421-16-000008	30	NH
0001674421-16-000008	29	NV
0001674421-16-000008	32	NM
0001674421-16-000008	33	NY
0001674421-16-000008	34	NC
0001674421-16-000008	35	ND
0001674421-16-000008	36	OH
0001674421-16-000008	37	OK
0001674421-16-000008	38	OR
0001674421-16-000008	39	PA
0001674421-16-000008	40	PR
0001674421-16-000008	41	RI
0001674421-16-000008	42	SC
0001674421-16-000008	43	SD
0001674421-16-000008	44	TN
0001674421-16-000008	45	TX
0001674421-16-000008	46	UT
0001674421-16-000008	47	VT
0001674421-16-000008	48	VA
0001674421-16-000008	49	WA
0001674421-16-000008	50	WV
0001674421-16-000008	51	WI
0001674421-16-000008	52	WY
0001674421-16-000008	1	AL
0001674421-16-000008	2	AK
0001674421-16-000008	3	AZ
0001674421-16-000008	4	AR
0001674421-16-000008	5	CA
0001674421-16-000008	6	CO
0001674421-16-000008	7	CT
0001674421-16-000008	8	DE
0001674421-16-000008	9	DC
0001674421-16-000008	10	FL
0001674421-16-000008	11	GA
0001674421-16-000008	12	HI
0001674421-16-000008	13	ID
0001674421-16-000008	14	IL
0001674421-16-000008	15	IN
0001674421-16-000008	16	IA
0001674421-16-000008	17	KS
0001674421-16-000008	18	KY
0001674421-16-000008	19	LA
0001674421-16-000008	20	ME
0001674421-16-000008	21	MD
0001674421-16-000008	22	MA
0001674421-16-000008	23	MI
0001674421-16-000008	24	MN
0001674421-16-000008	25	MS
0001674421-16-000008	26	MO
0001674421-16-000008	27	MT
0001674421-16-000008	28	NE
0001674421-16-000008	31	NJ
0001674180-16-000006	28	NE
0001674180-16-000006	29	NV
0001674180-16-000006	30	NH
0001674180-16-000006	31	NJ
0001674180-16-000006	32	NM
0001674180-16-000006	33	NY
0001674180-16-000006	34	NC
0001674180-16-000006	35	ND
0001674180-16-000006	36	OH
0001674180-16-000006	37	OK
0001674180-16-000006	38	OR
0001674180-16-000006	39	PA
0001674180-16-000006	40	PR
0001674180-16-000006	41	RI
0001674180-16-000006	42	SC
0001674180-16-000006	43	SD
0001674180-16-000006	44	TN
0001674180-16-000006	45	TX
0001674180-16-000006	46	UT
0001674180-16-000006	47	VT
0001674180-16-000006	48	VA
0001674180-16-000006	49	WA
0001674180-16-000006	50	WV
0001674180-16-000006	51	WI
0001674180-16-000006	52	WY
0001674180-16-000006	53	A0
0001674180-16-000006	54	A1
0001674180-16-000006	55	A2
0001674180-16-000006	56	A3
0001674180-16-000006	57	A4
0001674180-16-000006	58	A5
0001674180-16-000006	59	A6
0001674180-16-000006	60	A7
0001674180-16-000006	61	A8
0001674180-16-000006	62	A9
0001674180-16-000006	63	B0
0001674180-16-000006	64	Z4
0001674180-16-000006	1	AL
0001674180-16-000006	2	AK
0001674180-16-000006	3	AZ
0001674180-16-000006	4	AR
0001674180-16-000006	5	CA
0001674180-16-000006	6	CO
0001674180-16-000006	7	CT
0001674180-16-000006	8	DE
0001674180-16-000006	9	DC
0001674180-16-000006	10	FL
0001674180-16-000006	11	GA
0001674180-16-000006	12	HI
0001674180-16-000006	13	ID
0001674180-16-000006	14	IL
0001674180-16-000006	15	IN
0001674180-16-000006	16	IA
0001674180-16-000006	17	KS
0001674180-16-000006	18	KY
0001674180-16-000006	19	LA
0001670254-16-000058	18	KY
0001670254-16-000058	19	LA
0001670254-16-000058	20	ME
0001670254-16-000058	21	MD
0001670254-16-000058	22	MA
0001670254-16-000058	23	MI
0001670254-16-000058	24	MN
0001670254-16-000058	25	MS
0001670254-16-000058	26	MO
0001670254-16-000058	27	MT
0001670254-16-000058	28	NE
0001670254-16-000058	29	NV
0001670254-16-000058	30	NH
0001670254-16-000058	31	NJ
0001670254-16-000058	32	NM
0001670254-16-000058	33	NY
0001670254-16-000058	34	NC
0001670254-16-000058	35	ND
0001670254-16-000058	36	OH
0001670254-16-000058	37	OK
0001670254-16-000058	38	OR
0001670254-16-000058	39	PA
0001670254-16-000058	40	RI
0001670254-16-000058	41	SC
0001670254-16-000058	42	SD
0001670254-16-000058	43	TN
0001670254-16-000058	44	TX
0001670254-16-000058	45	UT
0001670254-16-000058	46	VT
0001670254-16-000058	47	VA
0001670254-16-000058	48	WA
0001670254-16-000058	49	WV
0001670254-16-000058	50	WI
0001670254-16-000058	1	AL
0001670254-16-000058	2	AK
0001670254-16-000058	3	AZ
0001670254-16-000058	4	AR
0001670254-16-000058	5	CA
0001670254-16-000058	6	CO
0001670254-16-000058	7	CT
0001670254-16-000058	8	DE
0001670254-16-000058	9	DC
0001670254-16-000058	10	FL
0001670254-16-000058	11	GA
0001670254-16-000058	12	HI
0001670254-16-000058	13	ID
0001670254-16-000058	14	IL
0001670254-16-000058	15	IN
0001670254-16-000058	51	WY
0001670254-16-000058	52	B5
0001670254-16-000058	53	GU
0001670254-16-000058	54	PR
0001670254-16-000058	55	VI
0001670254-16-000058	56	1V
0001670254-16-000058	16	IA
0001670254-16-000058	17	KS
0001674180-16-000006	20	ME
0001674180-16-000006	21	MD
0001674180-16-000006	22	MA
0001674180-16-000006	23	MI
0001674180-16-000006	24	MN
0001674180-16-000006	25	MS
0001674180-16-000006	26	MO
0001674180-16-000006	27	MT
0001665160-16-000078	47	VT
0001665160-16-000078	48	VA
0001665160-16-000078	49	WA
0001665160-16-000078	50	WV
0001665160-16-000078	51	WI
0001665160-16-000078	52	WY
0001665160-16-000078	53	A0
0001665160-16-000078	54	A1
0001665160-16-000078	55	A2
0001665160-16-000078	56	A3
0001665160-16-000078	57	A4
0001665160-16-000078	58	A5
0001665160-16-000078	59	A6
0001665160-16-000078	60	A7
0001665160-16-000078	61	A8
0001665160-16-000078	62	A9
0001665160-16-000078	63	B0
0001665160-16-000078	64	Z4
0001665160-16-000078	1	AL
0001665160-16-000078	2	AK
0001665160-16-000078	3	AZ
0001665160-16-000078	4	AR
0001665160-16-000078	5	CA
0001665160-16-000078	6	CO
0001665160-16-000078	7	CT
0001665160-16-000078	8	DE
0001665160-16-000078	9	DC
0001665160-16-000078	10	FL
0001665160-16-000078	11	GA
0001665160-16-000078	12	HI
0001665160-16-000078	13	ID
0001665160-16-000078	14	IL
0001665160-16-000078	15	IN
0001665160-16-000078	16	IA
0001665160-16-000078	17	KS
0001665160-16-000078	18	KY
0001665160-16-000078	19	LA
0001665160-16-000078	20	ME
0001665160-16-000078	21	MD
0001665160-16-000078	22	MA
0001665160-16-000078	23	MI
0001665160-16-000078	24	MN
0001665160-16-000078	25	MS
0001665160-16-000078	26	MO
0001665160-16-000078	27	MT
