ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001778006-19-000002	2	AK
0001778006-19-000002	3	AZ
0001778006-19-000002	4	AR
0001778006-19-000002	5	CA
0001778006-19-000002	6	CO
0001778006-19-000002	7	CT
0001778006-19-000002	8	DE
0001778006-19-000002	9	DC
0001778006-19-000002	10	FL
0001778006-19-000002	11	GA
0001778006-19-000002	12	HI
0001778006-19-000002	13	ID
0001778006-19-000002	14	IL
0001778006-19-000002	17	KS
0001665160-19-000735	49	WA
0001665160-19-000735	48	VA
0001665160-19-000735	51	WI
0001665160-19-000735	52	WY
0001665160-19-000735	1	AL
0001665160-19-000735	2	AK
0001665160-19-000735	3	AZ
0001665160-19-000735	4	AR
0001665160-19-000735	5	CA
0001665160-19-000735	6	CO
0001665160-19-000735	7	CT
0001665160-19-000735	8	DE
0001665160-19-000735	9	DC
0001665160-19-000735	10	FL
0001665160-19-000735	11	GA
0001665160-19-000735	12	HI
0001665160-19-000735	13	ID
0001665160-19-000735	14	IL
0001665160-19-000735	15	IN
0001665160-19-000735	16	IA
0001665160-19-000735	17	KS
0001665160-19-000735	18	KY
0001665160-19-000735	19	LA
0001665160-19-000735	20	ME
0001665160-19-000735	21	MD
0001665160-19-000735	22	MA
0001665160-19-000735	23	MI
0001665160-19-000735	24	MN
0001665160-19-000735	25	MS
0001665160-19-000735	26	MO
0001665160-19-000735	27	MT
0001665160-19-000735	28	NE
0001665160-19-000735	29	NV
0001665160-19-000735	30	NH
0001665160-19-000735	31	NJ
0001665160-19-000735	32	NM
0001665160-19-000735	33	NY
0001665160-19-000735	34	NC
0001665160-19-000735	35	ND
0001665160-19-000735	36	OH
0001665160-19-000735	37	OK
0001665160-19-000735	38	OR
0001665160-19-000735	39	PA
0001665160-19-000735	40	PR
0001665160-19-000735	41	RI
0001665160-19-000735	42	SC
0001665160-19-000735	43	SD
0001665160-19-000735	44	TN
0001665160-19-000735	45	TX
0001665160-19-000735	46	UT
0001665160-19-000735	47	VT
0001665160-19-000735	50	WV
0001771760-19-000004	63	B0
0001771760-19-000004	62	A9
0001771760-19-000004	15	IN
0001771760-19-000004	16	IA
0001771760-19-000004	17	KS
0001771760-19-000004	18	KY
0001771760-19-000004	19	LA
0001771760-19-000004	20	ME
0001771760-19-000004	21	MD
0001771760-19-000004	22	MA
0001771760-19-000004	23	MI
0001771760-19-000004	24	MN
0001771760-19-000004	25	MS
0001771760-19-000004	26	MO
0001771760-19-000004	27	MT
0001771760-19-000004	28	NE
0001771760-19-000004	29	NV
0001771760-19-000004	30	NH
0001771760-19-000004	31	NJ
0001771760-19-000004	32	NM
0001771760-19-000004	33	NY
0001771760-19-000004	34	NC
0001771760-19-000004	35	ND
0001771760-19-000004	36	OH
0001771760-19-000004	37	OK
0001771760-19-000004	38	OR
0001771760-19-000004	39	PA
0001771760-19-000004	40	PR
0001771760-19-000004	41	RI
0001771760-19-000004	42	SC
0001771760-19-000004	43	SD
0001771760-19-000004	44	TN
0001771760-19-000004	45	TX
0001771760-19-000004	46	UT
0001771760-19-000004	47	VT
0001771760-19-000004	1	AL
0001771760-19-000004	2	AK
0001771760-19-000004	3	AZ
0001771760-19-000004	4	AR
0001771760-19-000004	5	CA
0001771760-19-000004	6	CO
0001771760-19-000004	7	CT
0001771760-19-000004	8	DE
0001771760-19-000004	9	DC
0001771760-19-000004	10	FL
0001771760-19-000004	11	GA
0001771760-19-000004	12	HI
0001771760-19-000004	13	ID
0001771760-19-000004	14	IL
0001771760-19-000004	48	VA
0001771760-19-000004	49	WA
0001771760-19-000004	50	WV
0001771760-19-000004	51	WI
0001771760-19-000004	52	WY
0001771760-19-000004	53	A0
0001771760-19-000004	54	A1
0001771760-19-000004	55	A2
0001771760-19-000004	56	A3
0001771760-19-000004	57	A4
0001771760-19-000004	58	A5
0001771760-19-000004	59	A6
0001771760-19-000004	60	A7
0001771760-19-000004	61	A8
0001771760-19-000004	64	Z4
0001771760-19-000003	46	UT
0001771760-19-000003	47	VT
0001771760-19-000003	48	VA
0001771760-19-000003	49	WA
0001771760-19-000003	50	WV
0001771760-19-000003	51	WI
0001771760-19-000003	52	WY
0001771760-19-000003	53	A0
0001771760-19-000003	54	A1
0001771760-19-000003	55	A2
0001771760-19-000003	56	A3
0001771760-19-000003	57	A4
0001771760-19-000003	58	A5
0001771760-19-000003	59	A6
0001771760-19-000003	60	A7
0001771760-19-000003	61	A8
0001771760-19-000003	62	A9
0001771760-19-000003	63	B0
0001771760-19-000003	64	Z4
0001771760-19-000003	1	AL
0001771760-19-000003	2	AK
0001771760-19-000003	3	AZ
0001771760-19-000003	4	AR
0001771760-19-000003	5	CA
0001771760-19-000003	6	CO
0001771760-19-000003	7	CT
0001771760-19-000003	8	DE
0001771760-19-000003	9	DC
0001771760-19-000003	10	FL
0001771760-19-000003	11	GA
0001771760-19-000003	12	HI
0001771760-19-000003	13	ID
0001771760-19-000003	14	IL
0001771760-19-000003	15	IN
0001771760-19-000003	16	IA
0001771760-19-000003	17	KS
0001771760-19-000003	18	KY
0001771760-19-000003	19	LA
0001771760-19-000003	20	ME
0001771760-19-000003	21	MD
0001771760-19-000003	22	MA
0001771760-19-000003	23	MI
0001771760-19-000003	24	MN
0001771760-19-000003	25	MS
0001771760-19-000003	26	MO
0001771760-19-000003	27	MT
0001771760-19-000003	28	NE
0001771760-19-000003	29	NV
0001771760-19-000003	30	NH
0001771760-19-000003	31	NJ
0001771760-19-000003	32	NM
0001771760-19-000003	33	NY
0001771760-19-000003	34	NC
0001771760-19-000003	35	ND
0001771760-19-000003	36	OH
0001771760-19-000003	37	OK
0001771760-19-000003	38	OR
0001771760-19-000003	39	PA
0001771760-19-000003	40	PR
0001771760-19-000003	41	RI
0001771760-19-000003	42	SC
0001771760-19-000003	43	SD
0001771760-19-000003	44	TN
0001771760-19-000003	45	TX
0001765330-19-000003	13	ID
0001765330-19-000003	12	HI
0001765330-19-000003	15	IN
0001765330-19-000003	16	IA
0001765330-19-000003	17	KS
0001765330-19-000003	18	KY
0001765330-19-000003	19	LA
0001765330-19-000003	20	ME
0001765330-19-000003	21	MD
0001765330-19-000003	22	MA
0001765330-19-000003	23	MI
0001765330-19-000003	24	MN
0001765330-19-000003	25	MS
0001765330-19-000003	26	MO
0001765330-19-000003	27	MT
0001765330-19-000003	28	NE
0001765330-19-000003	29	NV
0001765330-19-000003	30	NH
0001765330-19-000003	31	NJ
0001765330-19-000003	32	NM
0001765330-19-000003	33	NY
0001765330-19-000003	34	NC
0001765330-19-000003	35	ND
0001765330-19-000003	36	OH
0001765330-19-000003	37	OK
0001765330-19-000003	38	OR
0001765330-19-000003	39	PA
0001765330-19-000003	40	PR
0001765330-19-000003	41	RI
0001765330-19-000003	42	SC
0001765330-19-000003	43	SD
0001765330-19-000003	44	TN
0001765330-19-000003	45	TX
0001765330-19-000003	46	UT
0001765330-19-000003	47	VT
0001765330-19-000003	48	VA
0001765330-19-000003	49	WA
0001765330-19-000003	50	WV
0001765330-19-000003	51	WI
0001765330-19-000003	52	WY
0001765330-19-000003	1	AL
0001765330-19-000003	2	AK
0001765330-19-000003	3	AZ
0001765330-19-000003	4	AR
0001765330-19-000003	5	CA
0001765330-19-000003	6	CO
0001765330-19-000003	7	CT
0001765330-19-000003	8	DE
0001765330-19-000003	9	DC
0001765330-19-000003	10	FL
0001765330-19-000003	11	GA
0001765330-19-000003	14	IL
0001666102-19-000018	43	SD
0001666102-19-000018	42	SC
0001666102-19-000018	45	TX
0001666102-19-000018	46	UT
0001666102-19-000018	47	VT
0001666102-19-000018	48	VA
0001666102-19-000018	49	WA
0001666102-19-000018	50	WV
0001666102-19-000018	51	WI
0001666102-19-000018	52	WY
0001666102-19-000018	1	AL
0001666102-19-000018	2	AK
0001666102-19-000018	3	AZ
0001666102-19-000018	4	AR
0001666102-19-000018	5	CA
0001666102-19-000018	6	CO
0001666102-19-000018	7	CT
0001666102-19-000018	8	DE
0001666102-19-000018	9	DC
0001666102-19-000018	10	FL
0001666102-19-000018	11	GA
0001666102-19-000018	12	HI
0001666102-19-000018	13	ID
0001666102-19-000018	14	IL
0001666102-19-000018	15	IN
0001666102-19-000018	16	IA
0001666102-19-000018	17	KS
0001666102-19-000018	18	KY
0001666102-19-000018	19	LA
0001666102-19-000018	20	ME
0001666102-19-000018	21	MD
0001666102-19-000018	22	MA
0001666102-19-000018	23	MI
0001666102-19-000018	24	MN
0001666102-19-000018	25	MS
0001666102-19-000018	26	MO
0001666102-19-000018	27	MT
0001666102-19-000018	28	NE
0001666102-19-000018	29	NV
0001666102-19-000018	30	NH
0001666102-19-000018	31	NJ
0001666102-19-000018	32	NM
0001666102-19-000018	33	NY
0001666102-19-000018	34	NC
0001666102-19-000018	35	ND
0001666102-19-000018	36	OH
0001666102-19-000018	37	OK
0001666102-19-000018	38	OR
0001666102-19-000018	39	PA
0001666102-19-000018	40	PR
0001666102-19-000018	41	RI
0001666102-19-000018	44	TN
0001780597-19-000001	39	PA
0001780597-19-000001	40	PR
0001780597-19-000001	41	RI
0001780597-19-000001	42	SC
0001780597-19-000001	43	SD
0001780597-19-000001	44	TN
0001780597-19-000001	45	TX
0001780597-19-000001	46	UT
0001780597-19-000001	47	VT
0001780597-19-000001	48	VA
0001780597-19-000001	49	WA
0001780597-19-000001	50	WV
0001780597-19-000001	51	WI
0001780597-19-000001	52	WY
0001780597-19-000001	1	AL
0001780597-19-000001	2	AK
0001780597-19-000001	3	AZ
0001780597-19-000001	4	AR
0001780597-19-000001	5	CA
0001780597-19-000001	6	CO
