ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001666102-19-000008	24	MN
0001666102-19-000008	25	MS
0001666102-19-000008	26	MO
0001666102-19-000008	27	MT
0001666102-19-000008	28	NE
0001666102-19-000008	29	NV
0001666102-19-000008	30	NH
0001666102-19-000008	31	NJ
0001666102-19-000008	32	NM
0001666102-19-000008	33	NY
0001666102-19-000008	34	NC
0001666102-19-000008	35	ND
0001666102-19-000008	36	OH
0001666102-19-000008	37	OK
0001666102-19-000008	38	OR
0001666102-19-000008	39	PA
0001666102-19-000008	40	PR
0001666102-19-000008	41	RI
0001666102-19-000008	42	SC
0001666102-19-000008	43	SD
0001666102-19-000008	44	TN
0001666102-19-000008	45	TX
0001666102-19-000008	46	UT
0001666102-19-000008	47	VT
0001666102-19-000008	48	VA
0001666102-19-000008	49	WA
0001666102-19-000008	50	WV
0001666102-19-000008	51	WI
0001666102-19-000008	52	WY
0001666102-19-000008	1	AL
0001666102-19-000008	2	AK
0001666102-19-000008	3	AZ
0001666102-19-000008	4	AR
0001666102-19-000008	5	CA
0001666102-19-000008	6	CO
0001666102-19-000008	7	CT
0001666102-19-000008	8	DE
0001666102-19-000008	9	DC
0001666102-19-000008	10	FL
0001666102-19-000008	11	GA
0001666102-19-000008	12	HI
0001666102-19-000008	13	ID
0001666102-19-000008	14	IL
0001666102-19-000008	15	IN
0001666102-19-000008	16	IA
0001666102-19-000008	17	KS
0001666102-19-000008	18	KY
0001666102-19-000008	19	LA
0001666102-19-000008	20	ME
0001666102-19-000008	23	MI
0001665160-19-000315	19	LA
0001665160-19-000315	20	ME
0001665160-19-000315	21	MD
0001665160-19-000315	22	MA
0001665160-19-000315	23	MI
0001665160-19-000315	24	MN
0001665160-19-000315	25	MS
0001665160-19-000315	26	MO
0001665160-19-000315	27	MT
0001665160-19-000315	28	NE
0001665160-19-000315	29	NV
0001665160-19-000315	30	NH
0001665160-19-000315	31	NJ
0001665160-19-000315	32	NM
0001665160-19-000315	33	NY
0001665160-19-000315	34	NC
0001665160-19-000315	35	ND
0001665160-19-000315	36	OH
0001665160-19-000315	37	OK
0001665160-19-000315	38	OR
0001665160-19-000315	39	PA
0001665160-19-000315	40	PR
0001665160-19-000315	41	RI
0001665160-19-000315	42	SC
0001665160-19-000315	43	SD
0001665160-19-000315	44	TN
0001665160-19-000315	45	TX
0001665160-19-000315	46	UT
0001665160-19-000315	47	VT
0001665160-19-000315	48	VA
0001665160-19-000315	49	WA
0001665160-19-000315	50	WV
0001665160-19-000315	51	WI
0001665160-19-000315	52	WY
0001665160-19-000315	1	AL
0001665160-19-000315	2	AK
0001665160-19-000315	3	AZ
0001665160-19-000315	4	AR
0001665160-19-000315	5	CA
0001665160-19-000315	6	CO
0001665160-19-000315	7	CT
0001665160-19-000315	8	DE
0001665160-19-000315	9	DC
0001665160-19-000315	10	FL
0001665160-19-000315	11	GA
0001665160-19-000315	12	HI
0001665160-19-000315	13	ID
0001665160-19-000315	14	IL
0001665160-19-000315	15	IN
0001665160-19-000315	16	IA
0001665160-19-000315	17	KS
0001665160-19-000315	18	KY
0001665160-19-000314	13	ID
0001665160-19-000314	12	HI
0001665160-19-000314	15	IN
0001665160-19-000314	16	IA
0001665160-19-000314	17	KS
0001665160-19-000314	18	KY
0001665160-19-000314	19	LA
0001665160-19-000314	20	ME
0001665160-19-000314	21	MD
0001665160-19-000314	22	MA
0001665160-19-000314	23	MI
0001665160-19-000314	24	MN
0001665160-19-000314	25	MS
0001665160-19-000314	26	MO
0001665160-19-000314	27	MT
0001665160-19-000314	28	NE
0001665160-19-000314	29	NV
0001665160-19-000314	30	NH
0001665160-19-000314	31	NJ
0001665160-19-000314	32	NM
0001665160-19-000314	33	NY
0001665160-19-000314	34	NC
0001665160-19-000314	35	ND
0001665160-19-000314	36	OH
0001665160-19-000314	37	OK
0001665160-19-000314	38	OR
0001665160-19-000314	39	PA
0001665160-19-000314	40	PR
0001665160-19-000314	41	RI
0001665160-19-000314	42	SC
0001665160-19-000314	43	SD
0001665160-19-000314	44	TN
0001665160-19-000314	45	TX
0001665160-19-000314	46	UT
0001665160-19-000314	47	VT
0001665160-19-000314	48	VA
0001665160-19-000314	49	WA
0001665160-19-000314	50	WV
0001665160-19-000314	51	WI
0001665160-19-000314	52	WY
0001665160-19-000314	1	AL
0001665160-19-000314	2	AK
0001665160-19-000314	3	AZ
0001665160-19-000314	4	AR
0001665160-19-000314	5	CA
0001665160-19-000314	6	CO
0001665160-19-000314	7	CT
0001665160-19-000314	8	DE
0001665160-19-000314	9	DC
0001665160-19-000314	10	FL
0001665160-19-000314	11	GA
0001665160-19-000314	14	IL
0001665160-19-000313	27	MT
0001665160-19-000313	28	NE
0001665160-19-000313	29	NV
0001665160-19-000313	30	NH
0001665160-19-000313	31	NJ
0001665160-19-000313	32	NM
0001665160-19-000313	33	NY
0001665160-19-000313	34	NC
0001665160-19-000313	35	ND
0001665160-19-000313	36	OH
0001665160-19-000313	37	OK
0001665160-19-000313	38	OR
0001665160-19-000313	39	PA
0001665160-19-000313	1	AL
0001665160-19-000313	2	AK
0001665160-19-000313	3	AZ
0001665160-19-000313	4	AR
0001665160-19-000313	5	CA
0001665160-19-000313	6	CO
0001665160-19-000313	7	CT
0001665160-19-000313	8	DE
0001665160-19-000313	9	DC
0001665160-19-000313	10	FL
0001665160-19-000313	11	GA
0001665160-19-000313	12	HI
0001665160-19-000313	13	ID
0001665160-19-000313	14	IL
0001665160-19-000313	15	IN
0001665160-19-000313	16	IA
0001665160-19-000313	17	KS
0001665160-19-000313	18	KY
0001665160-19-000313	19	LA
0001665160-19-000313	20	ME
0001665160-19-000313	21	MD
0001665160-19-000313	22	MA
0001665160-19-000313	23	MI
0001665160-19-000313	24	MN
0001665160-19-000313	40	PR
0001665160-19-000313	41	RI
0001665160-19-000313	42	SC
0001665160-19-000313	43	SD
0001665160-19-000313	44	TN
0001665160-19-000313	45	TX
0001665160-19-000313	46	UT
0001665160-19-000313	47	VT
0001665160-19-000313	48	VA
0001665160-19-000313	49	WA
0001665160-19-000313	50	WV
0001665160-19-000313	51	WI
0001665160-19-000313	52	WY
0001665160-19-000313	25	MS
0001665160-19-000313	26	MO
0001765252-19-000002	26	MO
0001765252-19-000002	25	MS
0001765252-19-000002	28	NE
0001765252-19-000002	29	NV
0001765252-19-000002	30	NH
0001765252-19-000002	31	NJ
0001765252-19-000002	32	NM
0001765252-19-000002	33	NY
0001765252-19-000002	34	NC
0001765252-19-000002	35	ND
0001765252-19-000002	36	OH
0001765252-19-000002	37	OK
0001765252-19-000002	38	OR
0001765252-19-000002	39	PA
0001765252-19-000002	40	PR
0001765252-19-000002	41	RI
0001765252-19-000002	42	SC
0001765252-19-000002	43	SD
0001765252-19-000002	44	TN
0001765252-19-000002	45	TX
0001765252-19-000002	46	UT
0001765252-19-000002	47	VT
0001765252-19-000002	48	VA
0001765252-19-000002	49	WA
0001765252-19-000002	50	WV
0001765252-19-000002	51	WI
0001765252-19-000002	52	WY
0001765252-19-000002	53	A0
0001765252-19-000002	54	A1
0001765252-19-000002	55	A2
0001765252-19-000002	56	A3
0001765252-19-000002	57	A4
0001765252-19-000002	58	A5
0001765252-19-000002	59	A6
0001765252-19-000002	60	A7
0001765252-19-000002	61	A8
0001765252-19-000002	62	A9
0001765252-19-000002	63	B0
0001765252-19-000002	64	Z4
0001765252-19-000002	1	AL
0001765252-19-000002	2	AK
0001765252-19-000002	3	AZ
0001765252-19-000002	4	AR
0001765252-19-000002	5	CA
0001765252-19-000002	6	CO
0001765252-19-000002	7	CT
0001765252-19-000002	8	DE
0001765252-19-000002	9	DC
0001765252-19-000002	10	FL
0001765252-19-000002	11	GA
0001765252-19-000002	12	HI
0001765252-19-000002	13	ID
0001765252-19-000002	14	IL
0001765252-19-000002	15	IN
0001765252-19-000002	16	IA
0001765252-19-000002	17	KS
0001765252-19-000002	18	KY
0001765252-19-000002	19	LA
0001765252-19-000002	20	ME
0001765252-19-000002	21	MD
0001765252-19-000002	22	MA
0001765252-19-000002	23	MI
0001765252-19-000002	24	MN
0001765252-19-000002	27	MT
0001665160-19-000311	29	NV
0001665160-19-000311	30	NH
0001665160-19-000311	31	NJ
0001665160-19-000311	32	NM
0001665160-19-000311	33	NY
0001665160-19-000311	34	NC
0001665160-19-000311	35	ND
0001665160-19-000311	36	OH
0001665160-19-000311	37	OK
0001665160-19-000311	38	OR
0001665160-19-000311	39	PA
0001665160-19-000311	40	PR
0001665160-19-000311	41	RI
0001665160-19-000311	42	SC
0001665160-19-000311	43	SD
0001665160-19-000311	44	TN
0001665160-19-000311	45	TX
0001665160-19-000311	46	UT
0001665160-19-000311	47	VT
0001665160-19-000311	48	VA
0001665160-19-000311	49	WA
0001665160-19-000311	50	WV
0001665160-19-000311	51	WI
0001665160-19-000311	52	WY
0001665160-19-000311	1	AL
0001665160-19-000311	2	AK
0001665160-19-000311	3	AZ
0001665160-19-000311	4	AR
0001665160-19-000311	5	CA
0001665160-19-000311	6	CO
0001665160-19-000311	7	CT
0001665160-19-000311	8	DC
0001665160-19-000311	9	DE
0001665160-19-000311	10	FL
0001665160-19-000311	11	GA
0001665160-19-000311	12	HI
0001665160-19-000311	13	ID
0001665160-19-000311	14	IL
0001665160-19-000311	15	IN
0001665160-19-000311	16	IA
0001665160-19-000311	17	KS
0001665160-19-000311	18	KY
0001665160-19-000311	19	LA
0001665160-19-000311	20	ME
0001670254-19-000157	25	MS
0001670254-19-000157	26	MO
0001670254-19-000157	27	MT
0001670254-19-000157	28	NE
0001670254-19-000157	29	NV
0001670254-19-000157	30	NH
0001670254-19-000157	31	NJ
0001670254-19-000157	32	NM
0001670254-19-000157	33	NY
0001670254-19-000157	34	NC
0001670254-19-000157	35	ND
0001670254-19-000157	36	OH
0001670254-19-000157	37	OK
0001670254-19-000157	38	OR
0001670254-19-000157	39	PA
0001670254-19-000157	40	RI
0001670254-19-000157	41	SC
0001670254-19-000157	42	SD
0001670254-19-000157	43	TN
0001670254-19-000157	44	TX
0001670254-19-000157	45	UT
0001670254-19-000157	46	VT
0001670254-19-000157	47	VA
0001670254-19-000157	48	WA
0001670254-19-000157	49	WV
0001670254-19-000157	50	WI
0001670254-19-000157	51	WY
0001670254-19-000157	52	B5
0001670254-19-000157	53	GU
0001670254-19-000157	54	PR
0001670254-19-000157	55	VI
0001670254-19-000157	56	1V
0001670254-19-000157	1	AL
0001670254-19-000157	2	AK
0001670254-19-000157	3	AZ
0001670254-19-000157	4	AR
0001670254-19-000157	5	CA
0001670254-19-000157	6	CO
0001670254-19-000157	7	CT
0001670254-19-000157	8	DE
0001670254-19-000157	9	DC
0001670254-19-000157	10	FL
0001670254-19-000157	11	GA
0001670254-19-000157	12	HI
0001670254-19-000157	13	ID
0001670254-19-000157	14	IL
0001670254-19-000157	15	IN
0001670254-19-000157	16	IA
0001670254-19-000157	17	KS
0001670254-19-000157	18	KY
0001670254-19-000157	19	LA
0001670254-19-000157	20	ME
0001670254-19-000157	21	MD
0001670254-19-000157	22	MA
0001670254-19-000157	23	MI
0001670254-19-000157	24	MN
0001665160-19-000311	21	MD
0001665160-19-000311	22	MA
0001665160-19-000311	23	MI
0001665160-19-000311	24	MN
0001665160-19-000311	25	MS
0001665160-19-000311	26	MO
0001665160-19-000311	27	MT
0001665160-19-000311	28	NE
0001669191-19-000107	37	OK
0001669191-19-000107	36	OH
0001669191-19-000107	39	PA
0001669191-19-000107	40	RI
0001669191-19-000107	41	SC
0001669191-19-000107	42	SD
0001669191-19-000107	43	TN
0001669191-19-000107	44	TX
0001669191-19-000107	45	UT
0001669191-19-000107	46	VT
0001669191-19-000107	47	VA
0001669191-19-000107	48	WA
0001669191-19-000107	49	WV
0001669191-19-000107	50	WI
0001669191-19-000107	51	WY
0001669191-19-000107	52	B5
0001669191-19-000107	53	GU
0001669191-19-000107	54	1V
0001669191-19-000107	55	PR
0001669191-19-000107	56	VI
0001669191-19-000107	1	AL
0001669191-19-000107	2	AK
0001669191-19-000107	3	AZ
0001669191-19-000107	4	AR
0001669191-19-000107	5	CA
0001669191-19-000107	6	CO
0001669191-19-000107	7	CT
0001669191-19-000107	8	DE
0001669191-19-000107	9	DC
0001669191-19-000107	10	FL
0001669191-19-000107	11	GA
0001669191-19-000107	12	HI
0001669191-19-000107	13	ID
0001669191-19-000107	14	IL
0001669191-19-000107	15	IN
0001669191-19-000107	16	IA
0001669191-19-000107	17	KS
0001669191-19-000107	18	KY
0001669191-19-000107	19	LA
0001669191-19-000107	20	ME
0001669191-19-000107	21	MD
0001669191-19-000107	22	MA
0001669191-19-000107	23	MI
0001669191-19-000107	24	MN
0001669191-19-000107	25	MS
0001669191-19-000107	26	MO
0001669191-19-000107	27	MT
0001669191-19-000107	28	NE
0001669191-19-000107	29	NV
0001669191-19-000107	30	NH
0001669191-19-000107	31	NJ
0001669191-19-000107	32	NM
0001669191-19-000107	33	NY
0001669191-19-000107	34	NC
0001669191-19-000107	35	ND
0001669191-19-000107	38	OR
0001669191-19-000105	16	IA
0001669191-19-000105	15	IN
0001669191-19-000105	18	KY
0001669191-19-000105	19	LA
0001669191-19-000105	20	ME
0001669191-19-000105	21	MD
0001669191-19-000105	22	MA
0001669191-19-000105	23	MI
0001669191-19-000105	2	AK
0001669191-19-000105	3	AZ
0001669191-19-000105	1	AL
0001669191-19-000105	29	NV
0001669191-19-000105	30	NH
0001669191-19-000105	31	NJ
0001669191-19-000105	32	NM
0001669191-19-000105	33	NY
0001669191-19-000105	34	NC
0001669191-19-000105	35	ND
0001669191-19-000105	36	OH
0001669191-19-000105	46	VT
0001669191-19-000105	47	VA
0001669191-19-000105	48	WA
0001669191-19-000105	49	WV
0001669191-19-000105	50	WI
0001669191-19-000105	51	WY
0001669191-19-000105	52	B5
0001669191-19-000105	53	GU
0001669191-19-000105	54	1V
0001669191-19-000105	55	PR
0001669191-19-000105	56	VI
0001669191-19-000105	39	PA
0001669191-19-000105	40	RI
0001669191-19-000105	41	SC
0001669191-19-000105	42	SD
0001669191-19-000105	43	TN
0001669191-19-000105	44	TX
0001669191-19-000105	45	UT
0001669191-19-000105	37	OK
0001669191-19-000105	38	OR
0001669191-19-000105	24	MN
0001669191-19-000105	25	MS
0001669191-19-000105	26	MO
0001669191-19-000105	27	MT
0001669191-19-000105	28	NE
0001669191-19-000105	4	AR
0001669191-19-000105	5	CA
0001669191-19-000105	6	CO
0001669191-19-000105	7	CT
0001669191-19-000105	8	DE
0001669191-19-000105	9	DC
0001669191-19-000105	10	FL
0001669191-19-000105	11	GA
0001669191-19-000105	12	HI
0001669191-19-000105	13	ID
0001669191-19-000105	14	IL
0001669191-19-000105	17	KS
0001666102-19-000007	33	NY
0001666102-19-000007	34	NC
0001666102-19-000007	35	ND
0001666102-19-000007	36	OH
0001666102-19-000007	37	OK
0001666102-19-000007	38	OR
0001666102-19-000007	39	PA
0001666102-19-000007	40	PR
0001666102-19-000007	41	RI
0001666102-19-000007	42	SC
0001666102-19-000007	43	SD
0001666102-19-000007	44	TN
0001666102-19-000007	45	TX
0001666102-19-000007	46	UT
0001666102-19-000007	47	VT
0001666102-19-000007	48	VA
0001666102-19-000007	49	WA
0001666102-19-000007	50	WV
0001666102-19-000007	51	WI
0001666102-19-000007	52	WY
0001666102-19-000007	2	AK
0001666102-19-000007	3	AZ
0001666102-19-000007	4	AR
0001666102-19-000007	5	CA
0001666102-19-000007	6	CO
0001666102-19-000007	7	CT
0001666102-19-000007	8	DE
0001666102-19-000007	9	DC
0001666102-19-000007	10	FL
0001666102-19-000007	11	GA
0001666102-19-000007	12	HI
0001666102-19-000007	13	ID
0001666102-19-000007	14	IL
0001666102-19-000007	15	IN
0001666102-19-000007	16	IA
0001666102-19-000007	17	KS
0001666102-19-000007	18	KY
0001666102-19-000007	19	LA
0001666102-19-000007	20	ME
0001666102-19-000007	21	MD
0001666102-19-000007	22	MA
0001666102-19-000007	23	MI
0001666102-19-000007	24	MN
0001666102-19-000007	25	MS
0001666102-19-000007	26	MO
0001666102-19-000007	27	MT
0001666102-19-000007	28	NE
0001666102-19-000007	1	AL
0001666102-19-000007	29	NV
0001666102-19-000007	30	NH
0001666102-19-000007	31	NJ
0001666102-19-000007	32	NM
0001665160-19-000306	43	SD
0001665160-19-000306	44	TN
0001665160-19-000306	45	TX
0001665160-19-000306	46	UT
0001665160-19-000306	47	VT
0001665160-19-000306	48	VA
0001665160-19-000306	49	WA
0001665160-19-000306	50	WV
0001665160-19-000306	51	WI
0001665160-19-000306	52	WY
0001665160-19-000306	1	AL
0001665160-19-000306	2	AK
0001665160-19-000306	3	AZ
0001665160-19-000306	4	AR
0001665160-19-000306	5	CA
0001665160-19-000306	6	CO
0001665160-19-000306	7	CT
0001665160-19-000306	8	DE
0001665160-19-000306	9	DC
0001665160-19-000306	10	FL
0001665160-19-000306	11	GA
0001665160-19-000306	12	HI
0001665160-19-000306	13	ID
0001665160-19-000306	14	IL
0001665160-19-000306	15	IN
0001665160-19-000306	16	IA
0001665160-19-000306	17	KS
0001665160-19-000306	18	KY
0001665160-19-000306	19	LA
0001665160-19-000306	20	ME
0001665160-19-000306	21	MD
0001665160-19-000306	22	MA
0001665160-19-000306	23	MI
0001665160-19-000306	24	MN
0001665160-19-000306	25	MS
0001665160-19-000306	26	MO
0001665160-19-000306	27	MT
0001665160-19-000306	28	NE
0001665160-19-000306	29	NV
0001665160-19-000306	30	NH
0001665160-19-000308	29	NV
0001665160-19-000308	30	NH
0001665160-19-000308	31	NJ
0001665160-19-000308	32	NM
0001665160-19-000308	33	NY
0001665160-19-000308	34	NC
0001665160-19-000308	35	ND
0001665160-19-000308	36	OH
0001665160-19-000308	37	OK
0001665160-19-000308	38	OR
0001665160-19-000308	39	PA
0001665160-19-000308	40	PR
0001665160-19-000308	41	RI
0001665160-19-000308	42	SC
0001665160-19-000308	43	SD
0001665160-19-000308	44	TN
0001665160-19-000308	45	TX
0001665160-19-000308	46	UT
0001665160-19-000308	47	VT
0001665160-19-000308	48	VA
0001665160-19-000308	49	WA
0001665160-19-000308	50	WV
0001665160-19-000308	51	WI
0001665160-19-000308	52	WY
0001665160-19-000308	1	AL
0001665160-19-000308	2	AK
0001665160-19-000308	3	AZ
0001665160-19-000308	4	AR
0001665160-19-000308	5	CA
0001665160-19-000308	6	CO
0001665160-19-000308	7	CT
0001665160-19-000308	8	DC
0001665160-19-000308	9	DE
0001665160-19-000308	10	FL
0001665160-19-000308	11	GA
0001665160-19-000308	12	HI
0001665160-19-000308	13	ID
0001665160-19-000308	14	IL
0001665160-19-000308	15	IN
0001665160-19-000308	16	IA
0001665160-19-000308	17	KS
0001665160-19-000308	18	KY
0001665160-19-000308	19	LA
0001665160-19-000308	20	ME
0001665160-19-000308	21	MD
0001665160-19-000308	22	MA
0001665160-19-000308	23	MI
0001665160-19-000308	24	MN
0001665160-19-000308	25	MS
0001665160-19-000308	26	MO
0001665160-19-000308	27	MT
0001665160-19-000308	28	NE
0001665160-19-000306	31	NJ
0001665160-19-000306	32	NM
0001665160-19-000306	33	NY
0001665160-19-000306	34	NC
0001665160-19-000306	35	ND
0001665160-19-000306	36	OH
0001665160-19-000306	37	OK
0001665160-19-000306	38	OR
0001665160-19-000306	39	PA
0001665160-19-000306	40	PR
0001665160-19-000306	41	RI
0001665160-19-000306	42	SC
0001665160-19-000304	14	IL
0001665160-19-000304	15	IN
0001665160-19-000304	16	IA
0001665160-19-000304	17	KS
0001665160-19-000304	18	KY
0001665160-19-000304	19	LA
0001665160-19-000304	20	ME
0001665160-19-000304	21	MD
0001665160-19-000304	22	MA
0001665160-19-000304	23	MI
0001665160-19-000304	24	MN
0001665160-19-000304	25	MS
0001665160-19-000304	26	MO
0001665160-19-000304	27	MT
0001665160-19-000304	28	NE
0001665160-19-000304	29	NV
0001665160-19-000304	30	NH
0001665160-19-000304	31	NJ
0001665160-19-000304	32	NM
0001665160-19-000304	33	NY
0001665160-19-000304	34	NC
0001665160-19-000304	35	ND
0001665160-19-000304	36	OH
0001665160-19-000304	37	OK
0001665160-19-000304	38	OR
0001665160-19-000304	39	PA
0001665160-19-000304	40	PR
0001665160-19-000304	41	RI
0001665160-19-000304	42	SC
0001665160-19-000304	43	SD
0001665160-19-000304	44	TN
0001665160-19-000304	45	TX
0001665160-19-000304	46	UT
0001665160-19-000304	47	VT
0001665160-19-000304	48	VA
0001665160-19-000304	49	WA
0001665160-19-000304	50	WV
0001665160-19-000304	51	WI
0001665160-19-000304	52	WY
0001665160-19-000304	1	AL
0001665160-19-000304	2	AK
0001665160-19-000304	3	AZ
0001665160-19-000304	4	AR
0001665160-19-000304	5	CA
0001665160-19-000304	6	CO
0001665160-19-000304	7	CT
0001665160-19-000304	8	DC
0001665160-19-000304	9	DE
0001665160-19-000304	10	FL
0001665160-19-000304	11	GA
0001665160-19-000304	12	HI
0001665160-19-000304	13	ID
0001755490-19-000002	4	AR
0001755490-19-000002	3	AZ
0001755490-19-000002	6	CO
0001755490-19-000002	7	CT
0001755490-19-000002	8	DE
0001755490-19-000002	9	DC
0001755490-19-000002	10	FL
0001755490-19-000002	11	GA
0001755490-19-000002	12	HI
0001755490-19-000002	13	ID
0001755490-19-000002	14	IL
0001755490-19-000002	15	IN
0001755490-19-000002	16	IA
0001755490-19-000002	17	KS
0001755490-19-000002	18	KY
0001755490-19-000002	19	LA
0001755490-19-000002	20	ME
0001755490-19-000002	21	MD
0001755490-19-000002	22	MA
0001755490-19-000002	23	MI
0001755490-19-000002	24	MN
0001755490-19-000002	25	MS
0001755490-19-000002	26	MO
0001755490-19-000002	27	MT
0001755490-19-000002	28	NE
0001755490-19-000002	29	NV
0001755490-19-000002	30	NH
0001755490-19-000002	31	NJ
0001755490-19-000002	32	NM
0001755490-19-000002	33	NY
0001755490-19-000002	34	NC
0001755490-19-000002	35	ND
0001755490-19-000002	36	OH
0001755490-19-000002	37	OK
0001755490-19-000002	38	OR
0001755490-19-000002	39	PA
0001755490-19-000002	40	RI
0001755490-19-000002	41	SC
0001755490-19-000002	42	SD
0001755490-19-000002	43	TN
0001755490-19-000002	44	TX
0001755490-19-000002	45	UT
0001755490-19-000002	46	VT
0001755490-19-000002	47	VA
0001755490-19-000002	48	WA
0001755490-19-000002	49	WV
0001755490-19-000002	50	WI
0001755490-19-000002	51	WY
0001755490-19-000002	1	AL
0001755490-19-000002	2	AK
0001755490-19-000002	5	CA
0001742010-19-000001	18	KY
0001742010-19-000001	17	KS
0001742010-19-000001	20	ME
0001742010-19-000001	21	MD
0001742010-19-000001	22	MA
0001742010-19-000001	23	MI
0001742010-19-000001	24	MN
0001742010-19-000001	25	MS
0001742010-19-000001	26	MO
0001742010-19-000001	27	MT
0001742010-19-000001	28	NE
0001742010-19-000001	29	NV
0001742010-19-000001	30	NH
0001742010-19-000001	31	NJ
0001742010-19-000001	32	NM
0001742010-19-000001	33	NY
0001742010-19-000001	34	NC
0001742010-19-000001	35	ND
0001742010-19-000001	36	OH
0001742010-19-000001	37	OK
0001742010-19-000001	38	OR
0001742010-19-000001	39	PA
0001742010-19-000001	40	PR
0001742010-19-000001	41	RI
0001742010-19-000001	42	SC
0001742010-19-000001	43	SD
0001742010-19-000001	44	TN
0001742010-19-000001	45	TX
0001742010-19-000001	46	UT
0001742010-19-000001	47	VT
0001742010-19-000001	48	VA
0001742010-19-000001	49	WA
0001742010-19-000001	50	WV
0001742010-19-000001	51	WI
0001742010-19-000001	52	WY
0001742010-19-000001	1	AL
0001742010-19-000001	2	AK
0001742010-19-000001	3	AZ
0001742010-19-000001	4	AR
0001742010-19-000001	5	CA
0001742010-19-000001	6	CO
0001742010-19-000001	7	CT
0001742010-19-000001	8	DE
0001742010-19-000001	9	DC
0001742010-19-000001	10	FL
0001742010-19-000001	11	GA
0001742010-19-000001	12	HI
0001742010-19-000001	13	ID
0001742010-19-000001	14	IL
0001742010-19-000001	15	IN
0001742010-19-000001	16	IA
0001742010-19-000001	19	LA
0001670254-19-000135	10	FL
0001670254-19-000135	9	DC
0001670254-19-000135	12	HI
0001670254-19-000135	13	ID
0001670254-19-000135	14	IL
0001670254-19-000135	15	IN
0001670254-19-000135	16	IA
0001670254-19-000135	17	KS
0001670254-19-000135	18	KY
0001670254-19-000135	19	LA
0001670254-19-000135	20	ME
0001670254-19-000135	21	MD
0001670254-19-000135	22	MA
0001670254-19-000135	23	MI
0001670254-19-000135	24	MN
0001670254-19-000135	25	MS
0001670254-19-000135	26	MO
0001670254-19-000135	27	MT
0001670254-19-000135	28	NE
0001670254-19-000135	29	NV
0001670254-19-000135	30	NH
0001670254-19-000135	31	NJ
0001670254-19-000135	32	NM
0001670254-19-000135	33	NY
0001670254-19-000135	34	NC
0001670254-19-000135	35	ND
0001670254-19-000135	36	OH
0001670254-19-000135	37	OK
0001670254-19-000135	38	OR
0001670254-19-000135	39	PA
0001670254-19-000135	40	RI
0001670254-19-000135	41	SC
0001670254-19-000135	42	SD
0001670254-19-000135	43	TN
0001670254-19-000135	44	TX
0001670254-19-000135	45	UT
0001670254-19-000135	46	VT
0001670254-19-000135	47	VA
0001670254-19-000135	48	WA
0001670254-19-000135	49	WV
0001670254-19-000135	50	WI
0001670254-19-000135	51	WY
0001670254-19-000135	52	B5
0001670254-19-000135	53	GU
0001670254-19-000135	54	PR
0001670254-19-000135	55	VI
0001670254-19-000135	56	1V
0001670254-19-000135	1	AL
0001670254-19-000135	2	AK
0001670254-19-000135	3	AZ
0001670254-19-000135	4	AR
0001670254-19-000135	5	CA
0001670254-19-000135	6	CO
0001670254-19-000135	7	CT
0001670254-19-000135	8	DE
0001670254-19-000135	11	GA
0001752130-19-000002	13	ID
0001752130-19-000002	14	IL
