ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001665160-18-000251	41	RI
0001665160-18-000251	42	SC
0001665160-18-000251	43	SD
0001665160-18-000251	44	TN
0001665160-18-000251	45	TX
0001665160-18-000251	46	UT
0001665160-18-000251	47	VT
0001665160-18-000251	48	VA
0001665160-18-000251	1	AL
0001665160-18-000251	2	AK
0001665160-18-000251	3	AZ
0001665160-18-000251	4	AR
0001665160-18-000251	5	CA
0001665160-18-000251	6	CO
0001665160-18-000251	7	CT
0001665160-18-000251	8	DE
0001665160-18-000251	9	DC
0001665160-18-000251	10	FL
0001665160-18-000251	11	GA
0001665160-18-000251	49	WA
0001665160-18-000251	50	WV
0001665160-18-000251	51	WI
0001665160-18-000251	52	WY
0001665160-18-000251	12	HI
0001665160-18-000251	13	ID
0001665160-18-000251	14	IL
0001665160-18-000251	15	IN
0001665160-18-000251	16	IA
0001665160-18-000251	17	KS
0001665160-18-000251	18	KY
0001665160-18-000251	19	LA
0001665160-18-000251	20	ME
0001665160-18-000251	21	MD
0001665160-18-000251	22	MA
0001665160-18-000251	25	MS
0001724637-18-000001	59	A6
0001724637-18-000001	60	A7
0001724637-18-000001	61	A8
0001724637-18-000001	62	A9
0001724637-18-000001	63	B0
0001724637-18-000001	64	Z4
0001724637-18-000001	1	AL
0001724637-18-000001	2	AK
0001724637-18-000001	3	AZ
0001724637-18-000001	4	AR
0001724637-18-000001	5	CA
0001724637-18-000001	6	CO
0001724637-18-000001	7	CT
0001724637-18-000001	8	DE
0001724637-18-000001	9	DC
0001724637-18-000001	10	FL
0001724637-18-000001	11	GA
0001724637-18-000001	12	HI
0001724637-18-000001	13	ID
0001724637-18-000001	14	IL
0001724637-18-000001	15	IN
0001724637-18-000001	16	IA
0001724637-18-000001	17	KS
0001724637-18-000001	18	KY
0001724637-18-000001	19	LA
0001724637-18-000001	20	ME
0001724637-18-000001	21	MD
0001724637-18-000001	22	MA
0001724637-18-000001	23	MI
0001724637-18-000001	24	MN
0001724637-18-000001	25	MS
0001724637-18-000001	26	MO
0001724637-18-000001	27	MT
0001724637-18-000001	28	NE
0001724637-18-000001	29	NV
0001724637-18-000001	30	NH
0001724637-18-000001	31	NJ
0001724637-18-000001	32	NM
0001724637-18-000001	33	NY
0001724637-18-000001	34	NC
0001724637-18-000001	35	ND
0001724637-18-000001	36	OH
0001724637-18-000001	37	OK
0001724637-18-000001	38	OR
0001724637-18-000001	39	PA
0001724637-18-000001	40	PR
0001724637-18-000001	41	RI
0001724637-18-000001	42	SC
0001724637-18-000001	43	SD
0001724637-18-000001	44	TN
0001724637-18-000001	45	TX
0001724637-18-000001	46	UT
0001724714-18-000004	1	AL
0001724714-18-000004	2	AK
0001724714-18-000004	3	AZ
0001724714-18-000004	4	AR
0001724714-18-000004	5	CA
0001724714-18-000004	6	CO
0001724714-18-000004	7	CT
0001724714-18-000004	8	DE
0001724714-18-000004	9	DC
0001724714-18-000004	10	FL
0001724714-18-000004	11	GA
0001724714-18-000004	12	HI
0001724714-18-000004	13	ID
0001724714-18-000004	14	IL
0001724714-18-000004	15	IN
0001724714-18-000004	16	IA
0001724714-18-000004	17	KS
0001724714-18-000004	18	KY
0001724714-18-000004	19	LA
0001724714-18-000004	20	ME
0001724714-18-000004	21	MD
0001724714-18-000004	22	MA
0001724714-18-000004	23	MI
0001724714-18-000004	24	MN
0001724714-18-000004	25	MS
0001724714-18-000004	26	MO
0001724714-18-000004	27	MT
0001724714-18-000004	28	NE
0001724714-18-000004	39	PA
0001724714-18-000004	40	PR
0001724714-18-000004	41	RI
0001724714-18-000004	42	SC
0001724714-18-000004	43	SD
0001724714-18-000004	44	TN
0001724714-18-000004	45	TX
0001724714-18-000004	46	UT
0001724714-18-000004	47	VT
0001724714-18-000004	48	VA
0001724714-18-000004	49	WA
0001724714-18-000004	50	WV
0001724714-18-000004	51	WI
0001724714-18-000004	52	WY
0001724714-18-000004	29	NV
0001724714-18-000004	30	NH
0001724714-18-000004	31	NJ
0001724714-18-000004	32	NM
0001724714-18-000004	33	NY
0001724714-18-000004	34	NC
0001724714-18-000004	35	ND
0001724714-18-000004	36	OH
0001724714-18-000004	37	OK
0001724714-18-000004	38	OR
0001724637-18-000001	47	VT
0001724637-18-000001	48	VA
0001724637-18-000001	49	WA
0001724637-18-000001	50	WV
0001724637-18-000001	51	WI
0001724637-18-000001	52	WY
0001724637-18-000001	53	A0
0001724637-18-000001	54	A1
0001724637-18-000001	55	A2
0001724637-18-000001	56	A3
0001724637-18-000001	57	A4
0001724637-18-000001	58	A5
0001670254-18-000099	40	RI
0001670254-18-000099	39	PA
0001670254-18-000099	42	SD
0001670254-18-000099	43	TN
0001670254-18-000099	44	TX
0001670254-18-000099	45	UT
0001670254-18-000099	46	VT
0001670254-18-000099	47	VA
0001670254-18-000099	48	WA
0001670254-18-000099	49	WV
0001670254-18-000099	50	WI
0001670254-18-000099	51	WY
0001670254-18-000099	52	B5
0001670254-18-000099	53	GU
0001670254-18-000099	54	PR
0001670254-18-000099	55	VI
0001670254-18-000099	56	1V
0001670254-18-000099	1	AL
0001670254-18-000099	2	AK
0001670254-18-000099	3	AZ
0001670254-18-000099	4	AR
0001670254-18-000099	5	CA
0001670254-18-000099	6	CO
0001670254-18-000099	7	CT
0001670254-18-000099	8	DE
0001670254-18-000099	9	DC
0001670254-18-000099	10	FL
0001670254-18-000099	11	GA
0001670254-18-000099	12	HI
0001670254-18-000099	13	ID
0001670254-18-000099	14	IL
0001670254-18-000099	15	IN
0001670254-18-000099	16	IA
0001670254-18-000099	17	KS
0001670254-18-000099	18	KY
0001670254-18-000099	19	LA
0001670254-18-000099	20	ME
0001670254-18-000099	21	MD
0001670254-18-000099	22	MA
0001670254-18-000099	23	MI
0001670254-18-000099	24	MN
0001670254-18-000099	25	MS
0001670254-18-000099	26	MO
0001670254-18-000099	27	MT
0001670254-18-000099	28	NE
0001670254-18-000099	29	NV
0001670254-18-000099	30	NH
0001670254-18-000099	31	NJ
0001670254-18-000099	32	NM
0001670254-18-000099	33	NY
0001670254-18-000099	34	NC
0001670254-18-000099	35	ND
0001670254-18-000099	36	OH
0001670254-18-000099	37	OK
0001670254-18-000099	38	OR
0001670254-18-000099	41	SC
0001665160-18-000249	8	DC
0001665160-18-000249	9	DE
0001665160-18-000249	10	FL
0001665160-18-000249	11	GA
0001665160-18-000249	12	HI
0001665160-18-000249	13	ID
0001665160-18-000249	14	IL
0001665160-18-000249	15	IN
0001665160-18-000249	16	IA
0001665160-18-000249	17	KS
0001665160-18-000249	18	KY
0001665160-18-000249	19	LA
0001665160-18-000249	20	ME
0001665160-18-000249	21	MD
0001665160-18-000249	22	MA
0001665160-18-000249	23	MI
0001665160-18-000249	24	MN
0001665160-18-000249	25	MS
0001665160-18-000249	26	MO
0001665160-18-000249	27	MT
0001665160-18-000249	28	NE
0001665160-18-000249	29	NV
0001665160-18-000249	30	NH
0001665160-18-000249	31	NJ
0001665160-18-000249	32	NM
0001665160-18-000249	33	NY
0001665160-18-000249	34	NC
0001665160-18-000249	35	ND
0001665160-18-000249	36	OH
0001665160-18-000249	37	OK
0001665160-18-000249	38	OR
0001665160-18-000249	39	PA
0001665160-18-000249	40	PR
0001665160-18-000249	41	RI
0001665160-18-000249	42	SC
0001665160-18-000249	43	SD
0001665160-18-000249	44	TN
0001665160-18-000249	45	TX
0001665160-18-000249	46	UT
0001665160-18-000249	47	VT
0001665160-18-000249	48	VA
0001665160-18-000249	49	WA
0001665160-18-000249	50	WV
0001665160-18-000249	51	WI
0001665160-18-000249	52	WY
0001665160-18-000249	1	AL
0001665160-18-000249	2	AK
0001665160-18-000249	3	AZ
0001665160-18-000249	4	AR
0001665160-18-000249	5	CA
0001665160-18-000249	6	CO
0001665160-18-000249	7	CT
0001735522-18-000001	60	A7
0001735522-18-000001	59	A6
0001735522-18-000001	62	A9
0001735522-18-000001	63	B0
0001735522-18-000001	64	Z4
0001735522-18-000001	1	AL
0001735522-18-000001	2	AK
0001735522-18-000001	3	AZ
0001735522-18-000001	4	AR
0001735522-18-000001	5	CA
0001735522-18-000001	6	CO
0001735522-18-000001	7	CT
0001735522-18-000001	8	DE
0001735522-18-000001	9	DC
0001735522-18-000001	10	FL
0001735522-18-000001	11	GA
0001735522-18-000001	12	HI
0001735522-18-000001	13	ID
0001735522-18-000001	14	IL
0001735522-18-000001	15	IN
0001735522-18-000001	16	IA
0001735522-18-000001	17	KS
0001735522-18-000001	18	KY
0001735522-18-000001	19	LA
0001735522-18-000001	20	ME
0001735522-18-000001	21	MD
0001735522-18-000001	22	MA
0001735522-18-000001	23	MI
0001735522-18-000001	24	MN
0001735522-18-000001	25	MS
0001735522-18-000001	26	MO
0001735522-18-000001	27	MT
0001735522-18-000001	28	NE
0001735522-18-000001	29	NV
0001735522-18-000001	30	NH
0001735522-18-000001	31	NJ
0001735522-18-000001	32	NM
0001735522-18-000001	33	NY
0001735522-18-000001	34	NC
0001735522-18-000001	35	ND
0001735522-18-000001	36	OH
0001735522-18-000001	37	OK
0001735522-18-000001	38	OR
0001735522-18-000001	39	PA
0001735522-18-000001	40	PR
0001735522-18-000001	41	RI
0001735522-18-000001	42	SC
0001735522-18-000001	43	SD
0001735522-18-000001	44	TN
0001735522-18-000001	45	TX
0001735522-18-000001	46	UT
0001735522-18-000001	47	VT
0001735522-18-000001	48	VA
0001735522-18-000001	49	WA
0001735522-18-000001	50	WV
0001735522-18-000001	51	WI
0001735522-18-000001	52	WY
0001735522-18-000001	53	A0
0001735522-18-000001	54	A1
0001735522-18-000001	55	A2
0001735522-18-000001	56	A3
0001735522-18-000001	57	A4
0001735522-18-000001	58	A5
0001735522-18-000001	61	A8
0001710013-18-000001	32	NM
0001710013-18-000001	31	NJ
0001710013-18-000001	34	NC
0001710013-18-000001	35	ND
0001710013-18-000001	36	OH
0001710013-18-000001	37	OK
0001710013-18-000001	38	OR
0001710013-18-000001	39	PA
0001710013-18-000001	40	PR
0001710013-18-000001	41	RI
0001710013-18-000001	42	SC
0001710013-18-000001	43	SD
0001710013-18-000001	44	TN
0001710013-18-000001	45	TX
0001710013-18-000001	46	UT
0001710013-18-000001	47	VT
0001710013-18-000001	48	VA
0001710013-18-000001	49	WA
0001710013-18-000001	50	WV
0001710013-18-000001	51	WI
0001710013-18-000001	52	WY
0001710013-18-000001	53	A0
0001710013-18-000001	54	A1
0001710013-18-000001	55	A2
0001710013-18-000001	56	A3
0001710013-18-000001	57	A4
0001710013-18-000001	58	A5
0001710013-18-000001	59	A6
0001710013-18-000001	60	A7
0001710013-18-000001	61	A8
0001710013-18-000001	62	A9
0001710013-18-000001	63	B0
0001710013-18-000001	64	Z4
0001710013-18-000001	1	AL
0001710013-18-000001	2	AK
0001710013-18-000001	3	AZ
0001710013-18-000001	4	AR
0001710013-18-000001	5	CA
0001710013-18-000001	6	CO
0001710013-18-000001	7	CT
0001710013-18-000001	8	DE
0001710013-18-000001	9	DC
0001710013-18-000001	10	FL
0001710013-18-000001	11	GA
0001710013-18-000001	12	HI
0001710013-18-000001	13	ID
0001710013-18-000001	14	IL
0001710013-18-000001	15	IN
0001710013-18-000001	16	IA
0001710013-18-000001	17	KS
0001710013-18-000001	18	KY
0001710013-18-000001	19	LA
0001710013-18-000001	20	ME
0001710013-18-000001	21	MD
0001710013-18-000001	22	MA
0001710013-18-000001	23	MI
0001710013-18-000001	24	MN
0001710013-18-000001	25	MS
0001710013-18-000001	26	MO
0001710013-18-000001	27	MT
0001710013-18-000001	28	NE
0001710013-18-000001	29	NV
0001710013-18-000001	30	NH
0001710013-18-000001	33	NY
0001669191-18-000173	53	GU
0001669191-18-000173	39	PA
0001669191-18-000173	55	PR
0001669191-18-000173	56	VI
0001669191-18-000173	47	VA
0001669191-18-000173	48	WA
0001669191-18-000173	49	WV
0001669191-18-000173	50	WI
0001669191-18-000173	51	WY
0001669191-18-000173	52	B5
0001669191-18-000173	40	RI
0001669191-18-000173	41	SC
0001669191-18-000173	42	SD
0001669191-18-000173	43	TN
0001669191-18-000173	44	TX
0001669191-18-000173	45	UT
0001669191-18-000173	46	VT
0001669191-18-000173	1	AL
0001669191-18-000173	2	AK
0001669191-18-000173	3	AZ
0001669191-18-000173	4	AR
0001669191-18-000173	5	CA
0001669191-18-000173	6	CO
0001669191-18-000173	7	CT
0001669191-18-000173	8	DE
0001669191-18-000173	9	DC
0001669191-18-000173	10	FL
0001669191-18-000173	11	GA
0001669191-18-000173	12	HI
0001669191-18-000173	13	ID
0001669191-18-000173	14	IL
0001669191-18-000173	15	IN
0001669191-18-000173	16	IA
0001669191-18-000173	17	KS
0001669191-18-000173	18	KY
0001669191-18-000173	19	LA
0001669191-18-000173	20	ME
0001669191-18-000173	21	MD
0001669191-18-000173	22	MA
0001669191-18-000173	23	MI
0001669191-18-000173	24	MN
0001669191-18-000173	25	MS
0001669191-18-000173	26	MO
0001669191-18-000173	27	MT
0001669191-18-000173	28	NE
0001669191-18-000173	29	NV
0001669191-18-000173	30	NH
0001669191-18-000173	31	NJ
0001669191-18-000173	32	NM
0001669191-18-000173	33	NY
0001669191-18-000173	34	NC
0001669191-18-000173	35	ND
0001669191-18-000173	36	OH
0001669191-18-000173	37	OK
0001669191-18-000173	38	OR
0001669191-18-000173	54	1V
0001665160-18-000246	32	NM
0001665160-18-000246	33	NY
0001665160-18-000246	34	NC
0001665160-18-000246	35	ND
0001665160-18-000246	36	OH
0001665160-18-000246	37	OK
0001665160-18-000246	38	OR
0001665160-18-000246	39	PA
0001665160-18-000246	40	PR
0001665160-18-000246	41	RI
0001665160-18-000246	42	SC
0001665160-18-000246	43	SD
0001665160-18-000246	44	TN
0001665160-18-000246	45	TX
0001665160-18-000246	46	UT
0001665160-18-000246	47	VT
0001665160-18-000246	48	VA
0001665160-18-000246	49	WA
0001665160-18-000246	50	WV
0001665160-18-000246	51	WI
0001665160-18-000246	52	WY
0001665160-18-000246	1	AL
0001665160-18-000246	2	AK
0001665160-18-000246	3	AZ
0001665160-18-000246	4	AR
0001665160-18-000246	5	CA
0001665160-18-000246	6	CO
0001665160-18-000246	7	CT
0001665160-18-000246	8	DE
0001665160-18-000246	9	DC
0001665160-18-000246	10	FL
0001665160-18-000246	11	GA
0001665160-18-000246	12	HI
0001665160-18-000246	13	ID
0001665160-18-000246	14	IL
0001665160-18-000246	15	IN
0001665160-18-000246	16	IA
0001665160-18-000246	17	KS
0001665160-18-000246	18	KY
0001665160-18-000246	19	LA
0001665160-18-000246	20	ME
0001665160-18-000246	21	MD
0001665160-18-000246	22	MA
0001665160-18-000246	23	MI
0001665160-18-000246	24	MN
0001665160-18-000246	25	MS
0001665160-18-000246	26	MO
0001665160-18-000246	27	MT
0001665160-18-000246	28	NE
0001665160-18-000246	29	NV
0001665160-18-000246	30	NH
0001665160-18-000246	31	NJ
0001665160-18-000245	40	PR
0001665160-18-000245	39	PA
0001665160-18-000245	42	SC
0001665160-18-000245	43	SD
0001665160-18-000245	44	TN
0001665160-18-000245	45	TX
0001665160-18-000245	46	UT
0001665160-18-000245	47	VT
0001665160-18-000245	48	VA
0001665160-18-000245	49	WA
0001665160-18-000245	50	WV
0001665160-18-000245	51	WI
0001665160-18-000245	52	WY
0001665160-18-000245	1	AL
0001665160-18-000245	2	AK
0001665160-18-000245	3	AZ
0001665160-18-000245	4	AR
