ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001815319-20-000002	9	DC
0001815319-20-000002	10	FL
0001815319-20-000002	11	GA
0001815319-20-000002	12	HI
0001815319-20-000002	13	ID
0001815319-20-000002	14	IL
0001815319-20-000002	15	IN
0001815319-20-000002	16	IA
0001815319-20-000002	17	KS
0001815319-20-000002	36	OH
0001815319-20-000002	37	OK
0001815319-20-000002	38	OR
0001815319-20-000002	39	PA
0001815319-20-000002	40	PR
0001815319-20-000002	41	RI
0001815319-20-000002	42	SC
0001815319-20-000002	43	SD
0001815319-20-000002	44	TN
0001815319-20-000002	45	TX
0001815319-20-000002	46	UT
0001815319-20-000002	47	VT
0001815319-20-000002	48	VA
0001815319-20-000002	49	WA
0001815319-20-000002	50	WV
0001815319-20-000002	51	WI
0001815319-20-000002	19	LA
0001665160-20-001226	1	AL
0001665160-20-001226	36	OH
0001665160-20-001226	3	AZ
0001665160-20-001226	4	AR
0001665160-20-001226	5	CA
0001665160-20-001226	6	CO
0001665160-20-001226	7	CT
0001665160-20-001226	8	DC
0001665160-20-001226	9	DE
0001665160-20-001226	10	FL
0001665160-20-001226	11	GA
0001665160-20-001226	12	HI
0001665160-20-001226	13	ID
0001665160-20-001226	14	IL
0001665160-20-001226	15	IN
0001665160-20-001226	16	IA
0001665160-20-001226	17	KS
0001665160-20-001226	18	KY
0001665160-20-001226	37	OK
0001665160-20-001226	38	OR
0001665160-20-001226	39	PA
0001665160-20-001226	40	PR
0001665160-20-001226	41	RI
0001665160-20-001226	42	SC
0001665160-20-001226	43	SD
0001665160-20-001226	44	TN
0001665160-20-001226	45	TX
0001665160-20-001226	46	UT
0001665160-20-001226	47	VT
0001665160-20-001226	48	VA
0001665160-20-001226	49	WA
0001665160-20-001226	50	WV
0001665160-20-001226	51	WI
0001665160-20-001226	52	WY
0001665160-20-001226	19	LA
0001665160-20-001226	20	ME
0001665160-20-001226	21	MD
0001665160-20-001226	22	MA
0001665160-20-001226	23	MI
0001665160-20-001226	24	MN
0001665160-20-001226	25	MS
0001665160-20-001226	26	MO
0001665160-20-001226	27	MT
0001665160-20-001226	28	NE
0001665160-20-001226	29	NV
0001665160-20-001226	30	NH
0001665160-20-001226	31	NJ
0001665160-20-001226	32	NM
0001665160-20-001226	33	NY
0001665160-20-001226	34	NC
0001665160-20-001226	35	ND
0001665160-20-001226	2	AK
0001665160-20-001225	31	NJ
0001665160-20-001225	32	NM
0001665160-20-001225	33	NY
0001665160-20-001225	34	NC
0001665160-20-001225	35	ND
0001665160-20-001225	36	OH
0001665160-20-001225	37	OK
0001665160-20-001225	38	OR
0001665160-20-001225	39	PA
0001665160-20-001225	40	PR
0001665160-20-001225	41	RI
0001665160-20-001225	42	SC
0001665160-20-001225	43	SD
0001665160-20-001225	44	TN
0001665160-20-001225	45	TX
0001665160-20-001225	46	UT
0001665160-20-001225	47	VT
0001665160-20-001225	48	VA
0001665160-20-001225	49	WA
0001665160-20-001225	50	WV
0001665160-20-001225	51	WI
0001665160-20-001225	52	WY
0001665160-20-001225	1	AL
0001665160-20-001225	2	AK
0001665160-20-001225	3	AZ
0001665160-20-001225	4	AR
0001665160-20-001225	5	CA
0001665160-20-001225	6	CO
0001665160-20-001225	7	CT
0001665160-20-001225	8	DC
0001665160-20-001225	9	DE
0001665160-20-001225	10	FL
0001665160-20-001225	11	GA
0001665160-20-001225	12	HI
0001665160-20-001225	13	ID
0001665160-20-001225	14	IL
0001665160-20-001225	15	IN
0001665160-20-001225	16	IA
0001665160-20-001225	17	KS
0001665160-20-001225	18	KY
0001665160-20-001225	19	LA
0001665160-20-001225	20	ME
0001665160-20-001225	21	MD
0001665160-20-001225	22	MA
0001665160-20-001225	23	MI
0001665160-20-001225	24	MN
0001665160-20-001225	25	MS
0001665160-20-001225	26	MO
0001665160-20-001225	27	MT
0001665160-20-001225	28	NE
0001665160-20-001225	29	NV
0001665160-20-001225	30	NH
0001665160-20-001223	1	AL
0001665160-20-001223	2	AK
0001665160-20-001223	3	AZ
0001665160-20-001223	19	LA
0001665160-20-001223	20	ME
0001665160-20-001223	21	MD
0001665160-20-001223	22	MA
0001665160-20-001223	23	MI
0001665160-20-001223	24	MN
0001665160-20-001223	25	MS
0001665160-20-001223	26	MO
0001665160-20-001223	27	MT
0001665160-20-001223	28	NE
0001665160-20-001223	29	NV
0001665160-20-001223	30	NH
0001665160-20-001223	31	NJ
0001665160-20-001223	32	NM
0001665160-20-001223	33	NY
0001665160-20-001223	34	NC
0001665160-20-001223	35	ND
0001665160-20-001223	36	OH
0001665160-20-001223	37	OK
0001665160-20-001223	38	OR
0001665160-20-001223	39	PA
0001665160-20-001223	40	PR
0001665160-20-001223	41	RI
0001665160-20-001223	42	SC
0001665160-20-001223	43	SD
0001665160-20-001223	44	TN
0001665160-20-001223	45	TX
0001665160-20-001223	46	UT
0001665160-20-001223	47	VT
0001665160-20-001223	48	VA
0001665160-20-001223	49	WA
0001665160-20-001223	50	WV
0001665160-20-001223	51	WI
0001665160-20-001223	52	WY
0001665160-20-001223	4	AR
0001665160-20-001223	5	CA
0001665160-20-001223	6	CO
0001665160-20-001223	7	CT
0001665160-20-001223	8	DC
0001665160-20-001223	9	DE
0001665160-20-001223	10	FL
0001665160-20-001223	11	GA
0001665160-20-001223	12	HI
0001665160-20-001223	13	ID
0001665160-20-001223	14	IL
0001665160-20-001223	15	IN
0001665160-20-001223	16	IA
0001665160-20-001223	17	KS
0001665160-20-001223	18	KY
0001665160-20-001221	34	NC
0001665160-20-001221	35	ND
0001665160-20-001221	36	OH
0001665160-20-001221	37	OK
0001665160-20-001221	38	OR
0001665160-20-001221	39	PA
0001665160-20-001221	40	PR
0001665160-20-001221	41	RI
0001665160-20-001221	42	SC
0001665160-20-001221	43	SD
0001665160-20-001221	44	TN
0001665160-20-001221	45	TX
0001665160-20-001221	46	UT
0001665160-20-001221	47	VT
0001665160-20-001221	48	VA
0001665160-20-001221	49	WA
0001665160-20-001221	1	AL
0001665160-20-001221	2	AK
0001665160-20-001221	3	AZ
0001665160-20-001221	50	WV
0001665160-20-001221	51	WI
0001665160-20-001221	52	WY
0001665160-20-001221	4	AR
0001665160-20-001221	5	CA
0001665160-20-001221	6	CO
0001665160-20-001221	7	CT
0001665160-20-001221	8	DC
0001665160-20-001221	9	DE
0001665160-20-001221	10	FL
0001665160-20-001221	11	GA
0001665160-20-001221	12	HI
0001665160-20-001221	13	ID
0001665160-20-001221	14	IL
0001665160-20-001221	15	IN
0001665160-20-001221	16	IA
0001665160-20-001221	17	KS
0001665160-20-001221	18	KY
0001665160-20-001221	19	LA
0001665160-20-001221	20	ME
0001665160-20-001221	21	MD
0001665160-20-001221	22	MA
0001665160-20-001221	23	MI
0001665160-20-001221	24	MN
0001665160-20-001221	25	MS
0001665160-20-001221	26	MO
0001665160-20-001221	27	MT
0001665160-20-001221	28	NE
0001665160-20-001221	29	NV
0001665160-20-001221	30	NH
0001665160-20-001221	31	NJ
0001665160-20-001221	32	NM
0001665160-20-001221	33	NY
0001665160-20-001217	26	MO
0001665160-20-001217	52	WY
0001665160-20-001217	28	NE
0001665160-20-001217	29	NV
0001665160-20-001217	30	NH
0001665160-20-001217	31	NJ
0001665160-20-001217	32	NM
0001665160-20-001217	33	NY
0001665160-20-001217	34	NC
0001665160-20-001217	35	ND
0001665160-20-001217	36	OH
0001665160-20-001217	37	OK
0001665160-20-001217	38	OR
0001665160-20-001217	39	PA
0001665160-20-001217	40	PR
0001665160-20-001217	41	RI
0001665160-20-001217	42	SC
0001665160-20-001217	43	SD
0001665160-20-001217	1	AL
0001665160-20-001217	2	AK
0001665160-20-001217	3	AZ
0001665160-20-001217	4	AR
0001665160-20-001217	5	CA
0001665160-20-001217	6	CO
0001665160-20-001217	7	CT
0001665160-20-001217	8	DC
0001665160-20-001217	9	DE
0001665160-20-001217	10	FL
0001665160-20-001217	11	GA
0001665160-20-001217	12	HI
0001665160-20-001217	13	ID
0001665160-20-001217	14	IL
0001665160-20-001217	15	IN
0001665160-20-001217	16	IA
0001665160-20-001217	17	KS
0001665160-20-001217	18	KY
0001665160-20-001217	19	LA
0001665160-20-001217	20	ME
0001665160-20-001217	21	MD
0001665160-20-001217	22	MA
0001665160-20-001217	23	MI
0001665160-20-001217	24	MN
0001665160-20-001217	25	MS
0001665160-20-001217	44	TN
0001665160-20-001217	45	TX
0001665160-20-001217	46	UT
0001665160-20-001217	47	VT
0001665160-20-001217	48	VA
0001665160-20-001217	49	WA
0001665160-20-001217	50	WV
0001665160-20-001217	51	WI
0001665160-20-001217	27	MT
0001795615-20-000004	10	FL
0001795615-20-000004	43	SD
0001795615-20-000004	12	HI
0001795615-20-000004	13	ID
0001795615-20-000004	14	IL
0001795615-20-000004	15	IN
0001795615-20-000004	16	IA
0001795615-20-000004	17	KS
0001795615-20-000004	18	KY
0001795615-20-000004	19	LA
0001795615-20-000004	20	ME
0001795615-20-000004	21	MD
0001795615-20-000004	22	MA
0001795615-20-000004	23	MI
0001795615-20-000004	24	MN
0001795615-20-000004	25	MS
0001795615-20-000004	26	MO
0001795615-20-000004	27	MT
0001795615-20-000004	28	NE
0001795615-20-000004	29	NV
0001795615-20-000004	30	NH
0001795615-20-000004	31	NJ
0001795615-20-000004	32	NM
0001795615-20-000004	1	AL
0001795615-20-000004	2	AK
0001795615-20-000004	3	AZ
0001795615-20-000004	4	AR
0001795615-20-000004	5	CA
0001795615-20-000004	6	CO
0001795615-20-000004	7	CT
0001795615-20-000004	8	DE
0001795615-20-000004	9	DC
0001795615-20-000004	44	TN
0001795615-20-000004	45	TX
0001795615-20-000004	46	UT
0001795615-20-000004	47	VT
0001795615-20-000004	48	VA
0001795615-20-000004	49	WA
0001795615-20-000004	50	WV
0001795615-20-000004	51	WI
0001795615-20-000004	52	WY
0001795615-20-000004	53	A0
0001795615-20-000004	54	A1
0001795615-20-000004	55	A2
0001795615-20-000004	56	A3
0001795615-20-000004	57	A4
0001795615-20-000004	58	A5
0001795615-20-000004	59	A6
0001795615-20-000004	60	A7
0001795615-20-000004	61	A8
0001795615-20-000004	62	A9
0001795615-20-000004	63	B0
0001795615-20-000004	64	Z4
0001795615-20-000004	33	NY
0001795615-20-000004	34	NC
0001795615-20-000004	35	ND
0001795615-20-000004	36	OH
0001795615-20-000004	37	OK
0001795615-20-000004	38	OR
0001795615-20-000004	39	PA
0001795615-20-000004	40	PR
0001795615-20-000004	41	RI
0001795615-20-000004	42	SC
0001795615-20-000004	11	GA
0001669191-20-000554	1	AL
0001669191-20-000554	56	VI
0001669191-20-000554	3	AZ
0001669191-20-000554	4	AR
0001669191-20-000554	5	CA
0001669191-20-000554	6	CO
0001669191-20-000554	7	CT
0001669191-20-000554	8	DE
0001669191-20-000554	9	DC
0001669191-20-000554	10	FL
0001669191-20-000554	11	GA
0001669191-20-000554	12	HI
0001669191-20-000554	13	ID
0001669191-20-000554	14	IL
0001669191-20-000554	15	IN
0001669191-20-000554	16	IA
0001669191-20-000554	17	KS
0001669191-20-000554	18	KY
0001669191-20-000554	19	LA
0001669191-20-000554	20	ME
0001669191-20-000554	21	MD
0001669191-20-000554	22	MA
0001669191-20-000554	23	MI
0001669191-20-000554	24	MN
0001669191-20-000554	25	MS
0001669191-20-000554	26	MO
0001669191-20-000554	27	MT
0001669191-20-000554	28	NE
0001669191-20-000554	29	NV
0001669191-20-000554	30	NH
0001669191-20-000554	31	NJ
0001669191-20-000554	32	NM
0001669191-20-000554	33	NY
0001669191-20-000554	34	NC
0001669191-20-000554	35	ND
0001669191-20-000554	36	OH
0001669191-20-000554	37	OK
0001669191-20-000554	38	OR
0001669191-20-000554	39	PA
0001669191-20-000554	40	RI
0001669191-20-000554	41	SC
0001669191-20-000554	42	SD
0001669191-20-000554	43	TN
0001669191-20-000554	44	TX
0001669191-20-000554	45	UT
0001669191-20-000554	46	VT
0001669191-20-000554	47	VA
0001669191-20-000554	48	WA
0001669191-20-000554	49	WV
0001669191-20-000554	50	WI
0001669191-20-000554	51	WY
0001669191-20-000554	52	B5
0001669191-20-000554	53	GU
0001669191-20-000554	54	1V
0001669191-20-000554	55	PR
0001669191-20-000554	2	AK
0001788657-20-000003	53	A0
0001788657-20-000003	54	A1
0001788657-20-000003	55	A2
0001788657-20-000003	56	A3
0001788657-20-000003	57	A4
0001788657-20-000003	58	A5
0001788657-20-000003	59	A6
0001788657-20-000003	60	A7
0001788657-20-000003	61	A8
0001788657-20-000003	62	A9
0001788657-20-000003	63	B0
0001788657-20-000003	64	Z4
0001788657-20-000003	1	AL
0001788657-20-000003	2	AK
0001788657-20-000003	3	AZ
0001788657-20-000003	4	AR
0001788657-20-000003	5	CA
0001788657-20-000003	6	CO
0001788657-20-000003	7	CT
0001788657-20-000003	8	DE
0001788657-20-000003	9	DC
0001788657-20-000003	10	FL
0001788657-20-000003	11	GA
0001788657-20-000003	12	HI
0001788657-20-000003	13	ID
0001788657-20-000003	14	IL
0001788657-20-000003	15	IN
0001788657-20-000003	16	IA
0001788657-20-000003	17	KS
0001788657-20-000003	18	KY
0001788657-20-000003	19	LA
0001788657-20-000003	20	ME
0001788657-20-000003	21	MD
0001788657-20-000003	22	MA
0001788657-20-000003	23	MI
0001788657-20-000003	24	MN
0001788657-20-000003	25	MS
0001788657-20-000003	26	MO
0001788657-20-000003	27	MT
0001788657-20-000003	28	NE
0001788657-20-000003	29	NV
0001788657-20-000003	30	NH
0001788657-20-000003	31	NJ
0001788657-20-000003	32	NM
0001788657-20-000003	33	NY
0001788657-20-000003	34	NC
0001788657-20-000003	35	ND
0001788657-20-000003	36	OH
0001788657-20-000003	37	OK
0001788657-20-000003	38	OR
0001788657-20-000003	39	PA
0001788657-20-000003	40	PR
0001788657-20-000003	41	RI
0001788657-20-000003	42	SC
0001788657-20-000003	43	SD
0001788657-20-000003	44	TN
0001788657-20-000003	45	TX
0001788657-20-000003	46	UT
0001788657-20-000003	47	VT
0001788657-20-000003	48	VA
0001788657-20-000003	49	WA
0001788657-20-000003	50	WV
0001788657-20-000003	51	WI
0001788657-20-000003	52	WY
0001826438-20-000002	42	SC
0001826438-20-000002	41	RI
0001826438-20-000002	44	TN
0001826438-20-000002	45	TX
0001826438-20-000002	46	UT
0001826438-20-000002	47	VT
0001826438-20-000002	48	VA
0001826438-20-000002	49	WA
0001826438-20-000002	50	WV
0001826438-20-000002	51	WI
0001826438-20-000002	52	WY
0001826438-20-000002	43	SD
0001826438-20-000002	19	LA
0001826438-20-000002	20	ME
0001826438-20-000002	21	MD
0001826438-20-000002	22	MA
0001826438-20-000002	23	MI
0001826438-20-000002	24	MN
0001826438-20-000002	25	MS
0001826438-20-000002	26	MO
0001826438-20-000002	27	MT
0001826438-20-000002	28	NE
0001826438-20-000002	29	NV
0001826438-20-000002	30	NH
0001826438-20-000002	31	NJ
0001826438-20-000002	1	AL
0001826438-20-000002	2	AK
0001826438-20-000002	3	AZ
0001826438-20-000002	4	AR
0001826438-20-000002	5	CA
0001826438-20-000002	6	CO
0001826438-20-000002	7	CT
0001826438-20-000002	8	DE
0001826438-20-000002	9	DC
0001826438-20-000002	10	FL
0001826438-20-000002	11	GA
0001826438-20-000002	12	HI
0001826438-20-000002	13	ID
0001826438-20-000002	14	IL
0001826438-20-000002	15	IN
0001826438-20-000002	16	IA
0001826438-20-000002	17	KS
0001826438-20-000002	18	KY
0001826438-20-000002	32	NM
0001826438-20-000002	33	NY
0001826438-20-000002	34	NC
0001826438-20-000002	35	ND
0001826438-20-000002	36	OH
0001826438-20-000002	37	OK
0001826438-20-000002	38	OR
0001826438-20-000002	39	PA
0001826438-20-000002	40	PR
0001826308-20-000002	1	UT
0001670254-20-000886	1	AL
0001670254-20-000886	56	1V
0001670254-20-000886	3	AZ
0001670254-20-000886	4	AR
0001670254-20-000886	5	CA
0001670254-20-000886	6	CO
0001670254-20-000886	7	CT
0001670254-20-000886	8	DE
0001670254-20-000886	9	DC
0001670254-20-000886	10	FL
0001670254-20-000886	11	GA
0001670254-20-000886	12	HI
0001670254-20-000886	13	ID
0001670254-20-000886	14	IL
0001670254-20-000886	15	IN
0001670254-20-000886	16	IA
0001670254-20-000886	17	KS
0001670254-20-000886	18	KY
0001670254-20-000886	19	LA
0001670254-20-000886	20	ME
0001670254-20-000886	21	MD
0001670254-20-000886	22	MA
0001670254-20-000886	23	MI
0001670254-20-000886	24	MN
0001670254-20-000886	25	MS
0001670254-20-000886	26	MO
0001670254-20-000886	27	MT
0001670254-20-000886	28	NE
0001670254-20-000886	29	NV
0001670254-20-000886	30	NH
0001670254-20-000886	31	NJ
0001670254-20-000886	32	NM
0001670254-20-000886	33	NY
0001670254-20-000886	34	NC
0001670254-20-000886	35	ND
0001670254-20-000886	36	OH
0001670254-20-000886	37	OK
0001670254-20-000886	38	OR
0001670254-20-000886	39	PA
0001670254-20-000886	40	RI
0001670254-20-000886	41	SC
0001670254-20-000886	42	SD
0001670254-20-000886	43	TN
0001670254-20-000886	44	TX
0001670254-20-000886	45	UT
0001670254-20-000886	46	VT
0001670254-20-000886	47	VA
0001670254-20-000886	48	WA
0001670254-20-000886	49	WV
0001670254-20-000886	50	WI
0001670254-20-000886	51	WY
0001670254-20-000886	52	B5
0001670254-20-000886	53	GU
0001670254-20-000886	54	PR
0001670254-20-000886	55	VI
0001670254-20-000886	2	AK
0001665160-20-001213	4	AR
0001665160-20-001213	5	CA
0001665160-20-001213	6	CO
0001665160-20-001213	7	CT
0001665160-20-001213	8	DC
0001665160-20-001213	9	DE
0001665160-20-001213	10	FL
0001665160-20-001213	11	GA
0001665160-20-001213	12	HI
0001665160-20-001213	13	ID
0001665160-20-001213	14	IL
0001665160-20-001213	15	IN
0001665160-20-001213	16	IA
0001665160-20-001213	17	KS
0001665160-20-001213	18	KY
0001665160-20-001213	19	LA
0001665160-20-001213	20	ME
0001665160-20-001213	21	MD
0001746059-20-000307	1	AL
0001746059-20-000307	2	AK
0001665160-20-001213	41	RI
0001665160-20-001213	42	SC
0001665160-20-001213	43	SD
0001665160-20-001213	44	TN
0001665160-20-001213	45	TX
0001665160-20-001213	46	UT
0001665160-20-001213	47	VT
0001665160-20-001213	48	VA
0001665160-20-001213	49	WA
0001665160-20-001213	50	WV
0001665160-20-001215	1	AL
0001665160-20-001215	2	AK
0001665160-20-001215	3	AZ
0001665160-20-001215	4	AR
0001665160-20-001215	5	CA
0001665160-20-001215	6	CO
