ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001812932-20-000001	19	KY
0001812932-20-000001	20	LA
0001812932-20-000001	21	ME
0001812932-20-000001	22	MD
0001812932-20-000001	23	MA
0001812932-20-000001	24	MI
0001812932-20-000001	25	MN
0001812932-20-000001	26	MS
0001812932-20-000001	27	MO
0001812932-20-000001	28	MT
0001812932-20-000001	29	NE
0001812932-20-000001	30	NV
0001812932-20-000001	31	NH
0001812932-20-000001	32	NJ
0001812932-20-000001	33	NM
0001812932-20-000001	34	NY
0001812932-20-000001	35	NC
0001812932-20-000001	36	ND
0001812932-20-000001	37	OH
0001812932-20-000001	38	OK
0001812932-20-000001	39	OR
0001812932-20-000001	40	PA
0001812932-20-000001	41	PR
0001812932-20-000001	42	RI
0001812932-20-000001	43	SC
0001812932-20-000001	44	SD
0001812932-20-000001	45	TN
0001812932-20-000001	46	TX
0001812932-20-000001	47	UT
0001812932-20-000001	48	VT
0001812932-20-000001	49	VI
0001812932-20-000001	50	VA
0001812932-20-000001	51	WA
0001812932-20-000001	52	WV
0001812932-20-000001	53	WI
0001812932-20-000001	54	WY
0001812932-20-000001	55	B5
0001812932-20-000001	56	1V
0001812932-20-000001	1	AL
0001812932-20-000001	2	AK
0001812932-20-000001	3	AZ
0001812932-20-000001	4	AR
0001812932-20-000001	5	CA
0001812932-20-000001	6	CO
0001812932-20-000001	7	CT
0001812932-20-000001	8	DE
0001812932-20-000001	9	DC
0001812932-20-000001	12	GU
0001670254-20-000573	47	VA
0001670254-20-000573	48	WA
0001670254-20-000573	49	WV
0001670254-20-000573	50	WI
0001670254-20-000573	51	WY
0001670254-20-000573	22	MA
0001670254-20-000573	23	MI
0001670254-20-000573	24	MN
0001670254-20-000573	25	MS
0001670254-20-000573	26	MO
0001670254-20-000573	27	MT
0001670254-20-000573	28	NE
0001670254-20-000573	29	NV
0001670254-20-000573	30	NH
0001670254-20-000573	31	NJ
0001670254-20-000573	32	NM
0001670254-20-000573	33	NY
0001670254-20-000573	34	NC
0001670254-20-000573	1	AL
0001670254-20-000573	2	AK
0001670254-20-000573	3	AZ
0001670254-20-000573	4	AR
0001670254-20-000573	5	CA
0001670254-20-000573	6	CO
0001670254-20-000573	7	CT
0001670254-20-000573	8	DE
0001670254-20-000573	35	ND
0001670254-20-000573	36	OH
0001670254-20-000573	55	VI
0001670254-20-000573	56	1V
0001670254-20-000573	9	DC
0001670254-20-000573	10	FL
0001670254-20-000573	11	GA
0001670254-20-000573	12	HI
0001670254-20-000573	13	ID
0001670254-20-000573	14	IL
0001670254-20-000573	15	IN
0001670254-20-000573	16	IA
0001670254-20-000573	17	KS
0001670254-20-000573	18	KY
0001670254-20-000573	19	LA
0001670254-20-000573	20	ME
0001670254-20-000573	21	MD
0001670254-20-000573	52	B5
0001670254-20-000573	53	GU
0001670254-20-000573	54	PR
0001670254-20-000573	37	OK
0001670254-20-000573	38	OR
0001670254-20-000573	39	PA
0001670254-20-000573	40	RI
0001670254-20-000573	41	SC
0001670254-20-000573	42	SD
0001670254-20-000573	43	TN
0001670254-20-000573	44	TX
0001670254-20-000573	45	UT
0001670254-20-000573	46	VT
0001670254-20-000571	42	SD
0001670254-20-000571	43	TN
0001670254-20-000571	1	AL
0001670254-20-000571	2	AK
0001670254-20-000571	3	AZ
0001670254-20-000571	4	AR
0001670254-20-000571	5	CA
0001670254-20-000571	6	CO
0001670254-20-000571	7	CT
0001670254-20-000571	8	DE
0001670254-20-000571	44	TX
0001670254-20-000571	45	UT
0001670254-20-000571	46	VT
0001670254-20-000571	47	VA
0001670254-20-000571	48	WA
0001670254-20-000571	49	WV
0001670254-20-000571	50	WI
0001670254-20-000571	51	WY
0001670254-20-000571	52	B5
0001670254-20-000571	53	GU
0001670254-20-000571	54	PR
0001670254-20-000571	55	VI
0001670254-20-000571	56	1V
0001670254-20-000571	9	DC
0001670254-20-000571	10	FL
0001670254-20-000571	11	GA
0001670254-20-000571	12	HI
0001670254-20-000571	13	ID
0001670254-20-000571	14	IL
0001670254-20-000571	15	IN
0001670254-20-000571	16	IA
0001670254-20-000571	17	KS
0001670254-20-000571	18	KY
0001670254-20-000571	19	LA
0001670254-20-000571	20	ME
0001670254-20-000571	21	MD
0001670254-20-000571	22	MA
0001670254-20-000571	23	MI
0001670254-20-000571	24	MN
0001670254-20-000571	25	MS
0001670254-20-000571	26	MO
0001670254-20-000571	27	MT
0001670254-20-000571	28	NE
0001670254-20-000571	29	NV
0001670254-20-000571	30	NH
0001670254-20-000571	31	NJ
0001670254-20-000571	32	NM
0001670254-20-000571	33	NY
0001670254-20-000571	34	NC
0001670254-20-000571	35	ND
0001670254-20-000571	36	OH
0001670254-20-000571	37	OK
0001670254-20-000571	38	OR
0001670254-20-000571	39	PA
0001670254-20-000571	40	RI
0001670254-20-000571	41	SC
0001806372-20-000002	21	MD
0001806372-20-000002	52	WY
0001806372-20-000002	2	AK
0001806372-20-000002	3	AZ
0001806372-20-000002	4	AR
0001806372-20-000002	5	CA
0001806372-20-000002	6	CO
0001806372-20-000002	7	CT
0001806372-20-000002	8	DE
0001806372-20-000002	9	DC
0001806372-20-000002	10	FL
0001806372-20-000002	11	GA
0001806372-20-000002	12	HI
0001806372-20-000002	13	ID
0001806372-20-000002	14	IL
0001806372-20-000002	15	IN
0001806372-20-000002	16	IA
0001806372-20-000002	17	KS
0001806372-20-000002	18	KY
0001806372-20-000002	19	LA
0001806372-20-000002	20	ME
0001806372-20-000002	22	MA
0001806372-20-000002	23	MI
0001806372-20-000002	24	MN
0001806372-20-000002	25	MS
0001806372-20-000002	26	MO
0001806372-20-000002	27	MT
0001806372-20-000002	28	NE
0001806372-20-000002	29	NV
0001806372-20-000002	30	NH
0001806372-20-000002	31	NJ
0001806372-20-000002	32	NM
0001806372-20-000002	33	NY
0001806372-20-000002	34	NC
0001806372-20-000002	35	ND
0001806372-20-000002	36	OH
0001806372-20-000002	37	OK
0001806372-20-000002	38	OR
0001806372-20-000002	39	PA
0001806372-20-000002	40	PR
0001806372-20-000002	41	RI
0001806372-20-000002	42	SC
0001806372-20-000002	43	SD
0001806372-20-000002	44	TN
0001806372-20-000002	45	TX
0001806372-20-000002	46	UT
0001806372-20-000002	47	VT
0001806372-20-000002	48	VA
0001806372-20-000002	49	WA
0001806372-20-000002	50	WV
0001806372-20-000002	51	WI
0001806372-20-000002	1	AL
0001816327-20-000005	12	GU
0001816327-20-000005	56	1V
0001816327-20-000005	14	ID
0001816327-20-000005	15	IL
0001816327-20-000005	16	IN
0001816327-20-000005	17	IA
0001816327-20-000005	18	KS
0001816327-20-000005	19	KY
0001816327-20-000005	20	LA
0001816327-20-000005	21	ME
0001816327-20-000005	22	MD
0001816327-20-000005	23	MA
0001816327-20-000005	24	MI
0001816327-20-000005	25	MN
0001816327-20-000005	26	MS
0001816327-20-000005	27	MO
0001816327-20-000005	28	MT
0001816327-20-000005	29	NE
0001816327-20-000005	30	NV
0001816327-20-000005	31	NH
0001816327-20-000005	32	NJ
0001816327-20-000005	33	NM
0001816327-20-000005	34	NY
0001816327-20-000005	35	NC
0001816327-20-000005	36	ND
0001816327-20-000005	37	OH
0001816327-20-000005	38	OK
0001816327-20-000005	39	OR
0001816327-20-000005	40	PA
0001816327-20-000005	41	PR
0001816327-20-000005	42	RI
0001816327-20-000005	43	SC
0001816327-20-000005	44	SD
0001816327-20-000005	45	TN
0001816327-20-000005	46	TX
0001816327-20-000005	1	AL
0001816327-20-000005	2	AK
0001816327-20-000005	3	AZ
0001816327-20-000005	4	AR
0001816327-20-000005	5	CA
0001816327-20-000005	6	CO
0001816327-20-000005	7	CT
0001816327-20-000005	8	DE
0001816327-20-000005	9	DC
0001816327-20-000005	10	FL
0001816327-20-000005	11	GA
0001816327-20-000005	47	UT
0001816327-20-000005	48	VT
0001816327-20-000005	49	VI
0001816327-20-000005	50	VA
0001816327-20-000005	51	WA
0001816327-20-000005	52	WV
0001816327-20-000005	53	WI
0001816327-20-000005	54	WY
0001816327-20-000005	55	B5
0001816327-20-000005	13	HI
0001816327-20-000003	25	MN
0001816327-20-000003	26	MS
0001816327-20-000003	27	MO
0001816327-20-000003	28	MT
0001816327-20-000003	29	NE
0001816327-20-000003	30	NV
0001816327-20-000003	31	NH
0001816327-20-000003	32	NJ
0001816327-20-000003	33	NM
0001816327-20-000003	34	NY
0001816327-20-000003	35	NC
0001816327-20-000003	36	ND
0001816327-20-000003	37	OH
0001816327-20-000003	38	OK
0001816327-20-000003	39	OR
0001816327-20-000003	40	PA
0001816327-20-000003	41	PR
0001816327-20-000003	42	RI
0001816327-20-000003	43	SC
0001816327-20-000003	44	SD
0001816327-20-000003	45	TN
0001816327-20-000003	46	TX
0001816327-20-000003	47	UT
0001816327-20-000003	48	VT
0001816327-20-000003	49	VI
0001816327-20-000003	50	VA
0001816327-20-000003	51	WA
0001816327-20-000003	52	WV
0001816327-20-000003	53	WI
0001816327-20-000003	54	WY
0001816327-20-000003	55	B5
0001816327-20-000003	56	1V
0001816327-20-000003	1	AL
0001816327-20-000003	2	AK
0001816327-20-000003	3	AZ
0001816327-20-000003	4	AR
0001816327-20-000003	5	CA
0001816327-20-000003	6	CO
0001816327-20-000003	7	CT
0001816327-20-000003	8	DE
0001816327-20-000003	9	DC
0001816327-20-000003	10	FL
0001816327-20-000003	11	GA
0001816327-20-000003	12	GU
0001816327-20-000003	13	HI
0001816327-20-000003	14	ID
0001816327-20-000003	15	IL
0001816327-20-000003	16	IN
0001816327-20-000003	17	IA
0001816327-20-000003	18	KS
0001816327-20-000003	19	KY
0001816327-20-000003	20	LA
0001816327-20-000003	21	ME
0001816327-20-000003	22	MD
0001816327-20-000003	23	MA
0001816327-20-000003	24	MI
0001816036-20-000004	20	ME
0001816036-20-000004	21	MD
0001816036-20-000004	22	MA
0001816036-20-000004	23	MI
0001816036-20-000004	24	MN
0001816036-20-000004	25	MS
0001816036-20-000004	26	MO
0001816036-20-000004	27	MT
0001816036-20-000004	28	NE
0001816036-20-000004	29	NV
0001816036-20-000004	30	NH
0001816036-20-000004	31	NJ
0001816036-20-000004	32	NM
0001816036-20-000004	33	NY
0001816036-20-000004	34	NC
0001816036-20-000004	35	ND
0001816036-20-000004	36	OH
0001816036-20-000004	37	OK
0001816036-20-000004	38	OR
0001816036-20-000004	39	PA
0001816036-20-000004	40	PR
0001816036-20-000004	41	RI
0001816036-20-000004	42	SC
0001816036-20-000004	43	SD
0001816036-20-000004	44	TN
0001816036-20-000004	45	TX
0001816036-20-000004	46	UT
0001816036-20-000004	47	VT
0001816036-20-000004	48	VA
0001816036-20-000004	49	WA
0001816036-20-000004	50	WV
0001816036-20-000004	51	WI
0001816036-20-000004	52	WY
0001816036-20-000004	53	A0
0001816036-20-000004	54	A1
0001816036-20-000004	1	AL
0001816036-20-000004	2	AK
0001816036-20-000004	3	AZ
0001816036-20-000004	4	AR
0001816036-20-000004	5	CA
0001816036-20-000004	6	CO
0001816036-20-000004	7	CT
0001816036-20-000004	8	DE
0001816036-20-000004	9	DC
0001816036-20-000004	10	FL
0001816036-20-000004	11	GA
0001816036-20-000004	12	HI
0001816036-20-000004	13	ID
0001816036-20-000004	14	IL
0001816036-20-000004	15	IN
0001816036-20-000004	16	IA
0001816036-20-000004	17	KS
0001816036-20-000004	18	KY
0001816036-20-000004	19	LA
0001816036-20-000004	55	A2
0001816036-20-000004	56	A3
0001816036-20-000004	57	A4
0001816036-20-000004	58	A5
0001816036-20-000004	59	A6
0001816036-20-000004	60	A7
0001816036-20-000004	61	A8
0001816036-20-000004	62	A9
0001816036-20-000004	63	B0
0001816036-20-000004	64	Z4
0001665160-20-000894	42	SC
0001665160-20-000894	29	NV
0001665160-20-000894	44	TN
0001665160-20-000894	45	TX
0001665160-20-000894	46	UT
0001665160-20-000894	47	VT
0001665160-20-000894	48	VA
0001665160-20-000894	49	WA
0001665160-20-000894	50	WV
0001665160-20-000894	51	WI
0001665160-20-000894	52	WY
0001665160-20-000894	30	NH
0001665160-20-000894	31	NJ
0001665160-20-000894	32	NM
0001665160-20-000894	33	NY
0001665160-20-000894	34	NC
0001665160-20-000894	35	ND
0001665160-20-000894	36	OH
0001665160-20-000894	37	OK
0001665160-20-000894	38	OR
0001665160-20-000894	39	PA
0001665160-20-000894	40	PR
0001665160-20-000894	41	RI
0001665160-20-000894	1	AL
0001665160-20-000894	2	AK
0001665160-20-000894	3	AZ
0001665160-20-000894	4	AR
0001665160-20-000894	5	CA
0001665160-20-000894	6	CO
0001665160-20-000894	7	CT
0001665160-20-000894	8	DC
0001665160-20-000894	9	DE
0001665160-20-000894	10	FL
0001665160-20-000894	11	GA
0001665160-20-000894	12	HI
0001665160-20-000894	13	ID
0001665160-20-000894	14	IL
0001665160-20-000894	15	IN
0001665160-20-000894	16	IA
0001665160-20-000894	17	KS
0001665160-20-000894	18	KY
0001665160-20-000894	19	LA
0001665160-20-000894	20	ME
0001665160-20-000894	21	MD
0001665160-20-000894	22	MA
0001665160-20-000894	23	MI
0001665160-20-000894	24	MN
0001665160-20-000894	25	MS
0001665160-20-000894	26	MO
0001665160-20-000894	27	MT
0001665160-20-000894	28	NE
0001665160-20-000894	43	SD
0001816430-20-000002	1	AL
0001816430-20-000002	64	Z4
0001816430-20-000002	3	AZ
0001816430-20-000002	4	AR
0001816430-20-000002	5	CA
0001816430-20-000002	6	CO
0001816430-20-000002	7	CT
0001816430-20-000002	8	DE
0001816430-20-000002	9	DC
0001816430-20-000002	10	FL
0001816430-20-000002	11	GA
0001816430-20-000002	12	HI
0001816430-20-000002	13	ID
0001816430-20-000002	14	IL
0001816430-20-000002	15	IN
0001816430-20-000002	16	IA
0001816430-20-000002	17	KS
0001816430-20-000002	18	KY
0001816430-20-000002	19	LA
0001816430-20-000002	37	OK
0001816430-20-000002	20	ME
0001816430-20-000002	21	MD
0001816430-20-000002	22	MA
0001816430-20-000002	23	MI
0001816430-20-000002	24	MN
0001816430-20-000002	25	MS
0001816430-20-000002	26	MO
0001816430-20-000002	27	MT
0001816430-20-000002	28	NE
0001816430-20-000002	29	NV
0001816430-20-000002	30	NH
0001816430-20-000002	31	NJ
0001816430-20-000002	32	NM
0001816430-20-000002	33	NY
0001816430-20-000002	34	NC
0001816430-20-000002	35	ND
0001816430-20-000002	36	OH
0001816430-20-000002	38	OR
0001816430-20-000002	39	PA
0001816430-20-000002	40	PR
0001816430-20-000002	41	RI
0001816430-20-000002	42	SC
0001816430-20-000002	43	SD
0001816430-20-000002	44	TN
0001816430-20-000002	45	TX
0001816430-20-000002	46	UT
0001816430-20-000002	47	VT
0001816430-20-000002	48	VA
0001816430-20-000002	49	WA
0001816430-20-000002	50	WV
0001816430-20-000002	51	WI
0001816430-20-000002	52	WY
0001816430-20-000002	53	A0
0001816430-20-000002	54	A1
0001816430-20-000002	55	A2
0001816430-20-000002	56	A3
0001816430-20-000002	57	A4
0001816430-20-000002	58	A5
0001816430-20-000002	59	A6
0001816430-20-000002	60	A7
0001816430-20-000002	61	A8
0001816430-20-000002	62	A9
0001816430-20-000002	63	B0
0001816430-20-000002	2	AK
0001816430-20-000001	13	ID
0001816430-20-000001	50	WV
0001816430-20-000001	15	IN
0001816430-20-000001	1	AL
0001816430-20-000001	2	AK
0001816430-20-000001	3	AZ
0001816430-20-000001	4	AR
0001816430-20-000001	5	CA
0001816430-20-000001	6	CO
0001816430-20-000001	7	CT
0001816430-20-000001	8	DE
0001816430-20-000001	9	DC
0001816430-20-000001	10	FL
0001816430-20-000001	11	GA
0001816430-20-000001	12	HI
0001816430-20-000001	51	WI
0001816430-20-000001	52	WY
0001816430-20-000001	53	A0
0001816430-20-000001	54	A1
0001816430-20-000001	55	A2
0001816430-20-000001	56	A3
0001816430-20-000001	57	A4
0001816430-20-000001	58	A5
0001816430-20-000001	59	A6
0001816430-20-000001	60	A7
0001816430-20-000001	61	A8
0001816430-20-000001	62	A9
0001816430-20-000001	63	B0
0001816430-20-000001	64	Z4
0001816430-20-000001	16	IA
0001816430-20-000001	17	KS
0001816430-20-000001	18	KY
0001816430-20-000001	19	LA
0001816430-20-000001	20	ME
0001816430-20-000001	21	MD
0001816430-20-000001	22	MA
0001816430-20-000001	23	MI
0001816430-20-000001	24	MN
0001816430-20-000001	25	MS
0001816430-20-000001	26	MO
0001816430-20-000001	27	MT
0001816430-20-000001	28	NE
0001816430-20-000001	29	NV
0001816430-20-000001	30	NH
0001816430-20-000001	31	NJ
0001816430-20-000001	32	NM
0001816430-20-000001	33	NY
0001816430-20-000001	34	NC
0001816430-20-000001	35	ND
0001816430-20-000001	36	OH
0001816430-20-000001	37	OK
0001816430-20-000001	38	OR
0001816430-20-000001	39	PA
0001816430-20-000001	40	PR
0001816430-20-000001	41	RI
0001816430-20-000001	42	SC
0001816430-20-000001	43	SD
0001816430-20-000001	44	TN
0001816430-20-000001	45	TX
0001816430-20-000001	46	UT
0001816430-20-000001	47	VT
0001816430-20-000001	48	VA
0001816430-20-000001	49	WA
0001816430-20-000001	14	IL
0001670254-20-000569	30	NH
0001670254-20-000569	31	NJ
0001670254-20-000569	32	NM
0001670254-20-000569	33	NY
0001670254-20-000569	34	NC
0001670254-20-000569	35	ND
0001670254-20-000569	36	OH
0001670254-20-000569	37	OK
0001670254-20-000569	38	OR
0001670254-20-000569	39	PA
0001670254-20-000569	40	RI
0001670254-20-000569	41	SC
0001670254-20-000569	42	SD
0001670254-20-000569	43	TN
0001670254-20-000569	44	TX
0001670254-20-000569	45	UT
0001670254-20-000569	46	VT
0001670254-20-000569	47	VA
0001670254-20-000569	48	WA
0001670254-20-000569	49	WV
0001805743-20-000005	50	WV
0001805743-20-000005	51	WI
0001670254-20-000569	50	WI
0001670254-20-000569	51	WY
0001670254-20-000569	52	B5
0001670254-20-000569	53	GU
0001670254-20-000569	54	PR
0001670254-20-000569	55	VI
0001670254-20-000569	56	1V
0001742162-20-000005	43	SD
0001742162-20-000005	44	TN
0001742162-20-000005	45	TX
0001742162-20-000005	46	UT
0001742162-20-000005	47	VT
0001742162-20-000005	48	VA
0001742162-20-000005	49	WA
0001742162-20-000005	50	WV
0001742162-20-000005	51	WI
0001742162-20-000005	52	WY
0001742162-20-000005	53	A0
0001742162-20-000005	54	A1
0001742162-20-000005	55	A2
0001742162-20-000005	56	A3
0001742162-20-000005	57	A4
0001742162-20-000005	58	A5
0001742162-20-000005	59	A6
0001742162-20-000005	60	A7
0001742162-20-000005	61	A8
0001742162-20-000005	62	A9
0001742162-20-000005	63	B0
0001742162-20-000005	64	Z4
0001670254-20-000569	1	AL
0001670254-20-000569	2	AK
0001670254-20-000569	3	AZ
0001670254-20-000569	4	AR
0001670254-20-000569	5	CA
0001670254-20-000569	6	CO
0001670254-20-000569	7	CT
0001670254-20-000569	8	DE
0001670254-20-000569	9	DC
0001670254-20-000569	10	FL
0001670254-20-000569	11	GA
0001742162-20-000005	42	SC
0001670254-20-000569	12	HI
0001670254-20-000569	13	ID
0001670254-20-000569	14	IL
0001670254-20-000569	15	IN
0001670254-20-000569	16	IA
0001670254-20-000569	17	KS
0001670254-20-000569	18	KY
0001670254-20-000569	19	LA
0001670254-20-000569	20	ME
0001670254-20-000569	21	MD
0001670254-20-000569	22	MA
0001670254-20-000569	23	MI
0001670254-20-000569	24	MN
0001670254-20-000569	25	MS
0001670254-20-000569	26	MO
0001670254-20-000569	27	MT
0001670254-20-000569	28	NE
0001670254-20-000569	29	NV
0001665160-20-000893	3	AZ
0001665160-20-000893	4	AR
0001665160-20-000893	5	CA
0001665160-20-000893	6	CO
0001665160-20-000893	7	CT
0001665160-20-000893	8	DC
0001665160-20-000893	9	DE
0001665160-20-000893	10	FL
0001665160-20-000893	11	GA
0001665160-20-000893	12	HI
0001665160-20-000893	13	ID
0001665160-20-000893	14	IL
0001665160-20-000893	15	IN
0001665160-20-000893	16	IA
0001665160-20-000893	17	KS
0001665160-20-000893	18	KY
0001665160-20-000893	19	LA
0001665160-20-000893	20	ME
0001665160-20-000893	21	MD
0001665160-20-000893	22	MA
0001665160-20-000893	23	MI
0001665160-20-000893	24	MN
0001665160-20-000893	25	MS
0001665160-20-000893	26	MO
0001665160-20-000893	27	MT
0001665160-20-000893	28	NE
0001665160-20-000893	29	NV
0001665160-20-000893	30	NH
0001665160-20-000893	31	NJ
0001665160-20-000893	32	NM
0001665160-20-000893	33	NY
0001665160-20-000893	34	NC
0001665160-20-000893	35	ND
0001665160-20-000893	36	OH
0001665160-20-000893	37	OK
0001665160-20-000893	38	OR
0001665160-20-000893	39	PA
0001665160-20-000893	40	PR
0001665160-20-000893	41	RI
0001665160-20-000893	42	SC
0001665160-20-000893	43	SD
0001665160-20-000893	44	TN
0001665160-20-000893	45	TX
0001665160-20-000893	46	UT
0001665160-20-000893	47	VT
0001665160-20-000893	48	VA
0001665160-20-000893	49	WA
0001665160-20-000893	50	WV
0001665160-20-000893	51	WI
0001665160-20-000893	52	WY
0001665160-20-000891	38	OR
0001665160-20-000891	39	PA
0001665160-20-000891	43	SD
0001665160-20-000891	44	TN
0001665160-20-000891	45	TX
0001665160-20-000891	46	UT
0001665160-20-000891	47	VT
0001665160-20-000891	48	VA
0001665160-20-000891	49	WA
0001665160-20-000891	50	WV
0001665160-20-000891	51	WI
0001665160-20-000891	52	WY
0001805743-20-000005	1	AL
0001805743-20-000005	2	AK
0001805743-20-000005	3	AZ
0001805743-20-000005	4	AR
0001805743-20-000005	5	CA
0001805743-20-000005	6	CO
0001805743-20-000005	7	CT
0001805743-20-000005	8	DE
0001805743-20-000005	9	DC
0001805743-20-000005	10	FL
0001805743-20-000005	11	GA
0001805743-20-000005	12	HI
0001805743-20-000005	13	ID
0001805743-20-000005	14	IL
0001805743-20-000005	15	IN
0001805743-20-000005	16	IA
0001805743-20-000005	17	KS
0001805743-20-000005	18	KY
0001805743-20-000005	19	LA
0001805743-20-000005	20	ME
0001805743-20-000005	21	MD
0001805743-20-000005	22	MA
0001805743-20-000005	23	MI
0001805743-20-000005	24	MN
0001805743-20-000005	25	MS
0001805743-20-000005	26	MO
0001805743-20-000005	27	MT
0001805743-20-000005	28	NE
0001805743-20-000005	29	NV
0001805743-20-000005	30	NH
0001805743-20-000005	31	NJ
0001805743-20-000005	32	NM
0001805743-20-000005	33	NY
0001805743-20-000005	34	NC
0001805743-20-000005	35	ND
0001805743-20-000005	36	OH
0001805743-20-000005	37	OK
0001805743-20-000005	38	OR
0001805743-20-000005	39	PA
0001805743-20-000005	40	PR
0001805743-20-000005	41	RI
0001805743-20-000005	42	SC
0001805743-20-000005	43	SD
0001805743-20-000005	44	TN
0001805743-20-000005	45	TX
0001805743-20-000005	46	UT
0001805743-20-000005	47	VT
0001805743-20-000005	48	VA
0001805743-20-000005	49	WA
0001665160-20-000891	2	AK
