ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001823182-20-000005	55	B5
0001823182-20-000005	31	NH
0001665160-20-001637	9	DE
0001665160-20-001637	10	FL
0001665160-20-001637	11	GA
0001665160-20-001637	12	HI
0001665160-20-001637	13	ID
0001665160-20-001637	14	IL
0001665160-20-001637	15	IN
0001665160-20-001637	17	KS
0001665160-20-001637	18	KY
0001665160-20-001637	16	IA
0001665160-20-001637	19	LA
0001665160-20-001637	20	ME
0001665160-20-001637	21	MD
0001665160-20-001637	22	MA
0001665160-20-001637	23	MI
0001665160-20-001637	24	MN
0001665160-20-001637	25	MS
0001665160-20-001637	26	MO
0001665160-20-001637	27	MT
0001665160-20-001637	28	NE
0001665160-20-001637	29	NV
0001665160-20-001637	30	NH
0001665160-20-001637	36	OH
0001665160-20-001637	37	OK
0001665160-20-001637	38	OR
0001665160-20-001637	39	PA
0001665160-20-001637	40	PR
0001665160-20-001637	41	RI
0001665160-20-001637	42	SC
0001665160-20-001637	43	SD
0001665160-20-001637	44	TN
0001665160-20-001637	45	TX
0001665160-20-001637	46	UT
0001665160-20-001637	47	VT
0001665160-20-001637	48	VA
0001665160-20-001637	49	WA
0001665160-20-001637	50	WV
0001665160-20-001637	51	WI
0001665160-20-001637	52	WY
0001665160-20-001637	31	NJ
0001665160-20-001637	32	NM
0001665160-20-001637	33	NY
0001665160-20-001637	34	NC
0001665160-20-001637	35	ND
0001665160-20-001637	1	AL
0001665160-20-001637	2	AK
0001665160-20-001637	3	AZ
0001665160-20-001637	4	AR
0001665160-20-001637	5	CA
0001665160-20-001637	6	CO
0001665160-20-001637	7	CT
0001665160-20-001637	8	DC
0001665160-20-001634	19	LA
0001665160-20-001634	18	KY
0001665160-20-001634	21	MD
0001665160-20-001634	22	MA
0001665160-20-001634	23	MI
0001665160-20-001634	24	MN
0001665160-20-001634	25	MS
0001665160-20-001634	26	MO
0001665160-20-001634	27	MT
0001665160-20-001634	28	NE
0001665160-20-001634	29	NV
0001665160-20-001634	30	NH
0001665160-20-001634	31	NJ
0001665160-20-001634	32	NM
0001665160-20-001634	33	NY
0001665160-20-001634	34	NC
0001665160-20-001634	35	ND
0001665160-20-001634	36	OH
0001665160-20-001634	37	OK
0001665160-20-001634	38	OR
0001665160-20-001634	39	PA
0001665160-20-001634	40	PR
0001665160-20-001634	41	RI
0001665160-20-001634	42	SC
0001665160-20-001634	43	SD
0001665160-20-001634	44	TN
0001665160-20-001634	45	TX
0001665160-20-001634	46	UT
0001665160-20-001634	47	VT
0001665160-20-001634	48	VA
0001665160-20-001634	49	WA
0001665160-20-001634	50	WV
0001665160-20-001634	51	WI
0001665160-20-001634	52	WY
0001665160-20-001634	1	AL
0001665160-20-001634	2	AK
0001665160-20-001634	3	AZ
0001665160-20-001634	4	AR
0001665160-20-001634	5	CA
0001665160-20-001634	6	CO
0001665160-20-001634	7	CT
0001665160-20-001634	8	DE
0001665160-20-001634	9	DC
0001665160-20-001634	10	FL
0001665160-20-001634	11	GA
0001665160-20-001634	12	HI
0001665160-20-001634	13	ID
0001665160-20-001634	14	IL
0001665160-20-001634	15	IN
0001665160-20-001634	16	IA
0001665160-20-001634	17	KS
0001665160-20-001634	20	ME
0001670254-20-001203	7	CT
0001670254-20-001203	8	DE
0001670254-20-001203	1	AL
0001670254-20-001203	2	AK
0001670254-20-001203	3	AZ
0001670254-20-001203	9	DC
0001670254-20-001203	10	FL
0001670254-20-001203	11	GA
0001670254-20-001203	12	HI
0001670254-20-001203	13	ID
0001670254-20-001203	14	IL
0001670254-20-001203	15	IN
0001670254-20-001203	16	IA
0001670254-20-001203	17	KS
0001670254-20-001203	18	KY
0001670254-20-001203	19	LA
0001670254-20-001203	20	ME
0001670254-20-001203	21	MD
0001670254-20-001203	22	MA
0001670254-20-001203	23	MI
0001670254-20-001203	24	MN
0001670254-20-001203	25	MS
0001670254-20-001203	26	MO
0001670254-20-001203	27	MT
0001670254-20-001203	28	NE
0001670254-20-001203	29	NV
0001670254-20-001203	30	NH
0001670254-20-001203	31	NJ
0001670254-20-001203	32	NM
0001670254-20-001203	33	NY
0001670254-20-001203	34	NC
0001670254-20-001203	35	ND
0001670254-20-001203	36	OH
0001670254-20-001203	37	OK
0001670254-20-001203	38	OR
0001670254-20-001203	39	PA
0001670254-20-001203	40	RI
0001670254-20-001203	41	SC
0001670254-20-001203	42	SD
0001670254-20-001203	43	TN
0001670254-20-001203	44	TX
0001670254-20-001203	45	UT
0001670254-20-001203	46	VT
0001670254-20-001203	47	VA
0001670254-20-001203	48	WA
0001670254-20-001203	49	WV
0001670254-20-001203	50	WI
0001670254-20-001203	51	WY
0001670254-20-001203	52	B5
0001670254-20-001203	53	GU
0001670254-20-001203	54	PR
0001670254-20-001203	55	VI
0001670254-20-001203	56	1V
0001670254-20-001203	4	AR
0001670254-20-001203	5	CA
0001670254-20-001203	6	CO
0001820003-20-000010	40	PA
0001820003-20-000010	56	1V
0001820003-20-000010	42	RI
0001820003-20-000010	43	SC
0001820003-20-000010	44	SD
0001820003-20-000010	45	TN
0001820003-20-000010	46	TX
0001820003-20-000010	1	AL
0001820003-20-000010	2	AK
0001820003-20-000010	3	AZ
0001820003-20-000010	4	AR
0001820003-20-000010	5	CA
0001820003-20-000010	6	CO
0001820003-20-000010	7	CT
0001820003-20-000010	8	DE
0001820003-20-000010	9	DC
0001820003-20-000010	10	FL
0001820003-20-000010	11	GA
0001820003-20-000010	12	GU
0001820003-20-000010	13	HI
0001820003-20-000010	14	ID
0001820003-20-000010	15	IL
0001820003-20-000010	16	IN
0001820003-20-000010	17	IA
0001820003-20-000010	18	KS
0001820003-20-000010	19	KY
0001820003-20-000010	20	LA
0001820003-20-000010	21	ME
0001820003-20-000010	22	MD
0001820003-20-000010	23	MA
0001820003-20-000010	24	MI
0001820003-20-000010	25	MN
0001820003-20-000010	26	MS
0001820003-20-000010	27	MO
0001820003-20-000010	28	MT
0001820003-20-000010	29	NE
0001820003-20-000010	30	NV
0001820003-20-000010	31	NH
0001820003-20-000010	32	NJ
0001820003-20-000010	33	NM
0001820003-20-000010	34	NY
0001820003-20-000010	35	NC
0001820003-20-000010	36	ND
0001820003-20-000010	37	OH
0001820003-20-000010	38	OK
0001820003-20-000010	39	OR
0001820003-20-000010	47	UT
0001820003-20-000010	48	VT
0001820003-20-000010	49	VI
0001820003-20-000010	50	VA
0001820003-20-000010	51	WA
0001820003-20-000010	52	WV
0001820003-20-000010	53	WI
0001820003-20-000010	54	WY
0001820003-20-000010	55	B5
0001820003-20-000010	41	PR
0001666102-20-000035	32	NM
0001666102-20-000035	33	NY
0001666102-20-000035	34	NC
0001666102-20-000035	35	ND
0001666102-20-000035	36	OH
0001666102-20-000035	37	OK
0001666102-20-000035	38	OR
0001666102-20-000035	39	PA
0001666102-20-000035	40	PR
0001666102-20-000035	1	AL
0001666102-20-000035	2	AK
0001666102-20-000035	3	AZ
0001666102-20-000035	4	AR
0001666102-20-000035	5	CA
0001666102-20-000035	6	CO
0001666102-20-000035	7	CT
0001666102-20-000035	8	DE
0001666102-20-000035	9	DC
0001666102-20-000035	10	FL
0001666102-20-000035	11	GA
0001666102-20-000035	12	HI
0001666102-20-000035	13	ID
0001666102-20-000035	14	IL
0001666102-20-000035	15	IN
0001666102-20-000035	16	IA
0001666102-20-000035	17	KS
0001666102-20-000035	18	KY
0001666102-20-000035	19	LA
0001666102-20-000035	20	ME
0001666102-20-000035	21	MD
0001666102-20-000035	22	MA
0001666102-20-000035	23	MI
0001666102-20-000035	24	MN
0001666102-20-000035	25	MS
0001666102-20-000035	26	MO
0001666102-20-000035	27	MT
0001666102-20-000035	28	NE
0001666102-20-000035	29	NV
0001666102-20-000035	30	NH
0001666102-20-000035	31	NJ
0001666102-20-000035	41	RI
0001666102-20-000035	42	SC
0001666102-20-000035	43	SD
0001666102-20-000035	44	TN
0001666102-20-000035	45	TX
0001666102-20-000035	46	UT
0001666102-20-000035	47	VT
0001666102-20-000035	48	VA
0001666102-20-000035	49	WA
0001666102-20-000035	50	WV
0001666102-20-000035	51	WI
0001666102-20-000035	52	WY
0001665160-20-001625	1	AL
0001665160-20-001625	52	WY
0001665160-20-001625	3	AZ
0001665160-20-001625	4	AR
0001665160-20-001625	5	CA
0001665160-20-001625	44	TN
0001665160-20-001625	45	TX
0001665160-20-001625	46	UT
0001665160-20-001625	47	VT
0001665160-20-001625	48	VA
0001665160-20-001625	6	CO
0001665160-20-001625	7	CT
0001665160-20-001625	8	DE
0001665160-20-001625	9	DC
0001665160-20-001625	10	FL
0001665160-20-001625	11	GA
0001665160-20-001625	12	HI
0001665160-20-001625	13	ID
0001665160-20-001625	14	IL
0001665160-20-001625	15	IN
0001665160-20-001625	16	IA
0001665160-20-001625	17	KS
0001665160-20-001625	18	KY
0001665160-20-001625	19	LA
0001665160-20-001625	20	ME
0001665160-20-001625	21	MD
0001665160-20-001625	22	MA
0001665160-20-001625	23	MI
0001665160-20-001625	24	MN
0001665160-20-001625	25	MS
0001665160-20-001625	26	MO
0001665160-20-001625	27	MT
0001665160-20-001625	28	NE
0001665160-20-001625	29	NV
0001665160-20-001625	30	NH
0001665160-20-001625	31	NJ
0001665160-20-001625	32	NM
0001665160-20-001625	33	NY
0001665160-20-001625	34	NC
0001665160-20-001625	35	ND
0001665160-20-001625	36	OH
0001665160-20-001625	37	OK
0001665160-20-001625	38	OR
0001665160-20-001625	39	PA
0001665160-20-001625	40	PR
0001665160-20-001625	41	RI
0001665160-20-001625	42	SC
0001665160-20-001625	43	SD
0001665160-20-001625	49	WA
0001665160-20-001625	50	WV
0001665160-20-001625	51	WI
0001665160-20-001625	2	AK
0001665160-20-001624	23	MI
0001665160-20-001624	24	MN
0001665160-20-001624	25	MS
0001665160-20-001624	26	MO
0001665160-20-001624	27	MT
0001665160-20-001624	28	NE
0001665160-20-001624	29	NV
0001665160-20-001624	30	NH
0001665160-20-001624	31	NJ
0001665160-20-001624	32	NM
0001665160-20-001624	33	NY
0001665160-20-001624	34	NC
0001665160-20-001624	35	ND
0001665160-20-001624	36	OH
0001665160-20-001624	37	OK
0001665160-20-001624	38	OR
0001665160-20-001624	39	PA
0001665160-20-001624	40	PR
0001665160-20-001624	41	RI
0001665160-20-001624	42	SC
0001665160-20-001624	43	SD
0001665160-20-001624	44	TN
0001665160-20-001624	45	TX
0001665160-20-001624	46	UT
0001665160-20-001624	47	VT
0001665160-20-001624	48	VA
0001665160-20-001624	49	WA
0001665160-20-001624	50	WV
0001665160-20-001624	51	WI
0001665160-20-001624	52	WY
0001665160-20-001624	1	AL
0001665160-20-001624	2	AK
0001665160-20-001624	3	AZ
0001665160-20-001624	4	AR
0001665160-20-001624	5	CA
0001665160-20-001624	6	CO
0001665160-20-001624	7	CT
0001665160-20-001624	8	DE
0001665160-20-001624	9	DC
0001665160-20-001624	10	FL
0001665160-20-001624	11	GA
0001665160-20-001624	12	HI
0001665160-20-001624	13	ID
0001665160-20-001624	14	IL
0001665160-20-001624	15	IN
0001665160-20-001624	16	IA
0001665160-20-001624	17	KS
0001665160-20-001624	18	KY
0001665160-20-001624	19	LA
0001665160-20-001624	20	ME
0001665160-20-001624	21	MD
0001665160-20-001624	22	MA
0001669191-20-000900	1	AL
0001669191-20-000900	56	VI
0001669191-20-000900	3	AZ
0001669191-20-000900	4	AR
0001669191-20-000900	5	CA
0001669191-20-000900	6	CO
0001669191-20-000900	7	CT
0001669191-20-000900	8	DE
0001669191-20-000900	9	DC
0001669191-20-000900	10	FL
0001669191-20-000900	11	GA
0001669191-20-000900	12	HI
0001669191-20-000900	13	ID
0001669191-20-000900	14	IL
0001669191-20-000900	15	IN
0001669191-20-000900	16	IA
0001669191-20-000900	17	KS
0001669191-20-000900	18	KY
0001669191-20-000900	19	LA
0001669191-20-000900	20	ME
0001669191-20-000900	21	MD
0001669191-20-000900	22	MA
0001669191-20-000900	23	MI
0001669191-20-000900	24	MN
0001669191-20-000900	25	MS
0001669191-20-000900	26	MO
0001669191-20-000900	27	MT
0001669191-20-000900	28	NE
0001669191-20-000900	29	NV
0001669191-20-000900	30	NH
0001669191-20-000900	31	NJ
0001669191-20-000900	32	NM
0001669191-20-000900	33	NY
0001669191-20-000900	34	NC
0001669191-20-000900	35	ND
0001669191-20-000900	36	OH
0001669191-20-000900	37	OK
0001669191-20-000900	38	OR
0001669191-20-000900	39	PA
0001669191-20-000900	40	RI
0001669191-20-000900	41	SC
0001669191-20-000900	42	SD
0001669191-20-000900	43	TN
0001669191-20-000900	44	TX
0001669191-20-000900	45	UT
0001669191-20-000900	46	VT
0001669191-20-000900	47	VA
0001669191-20-000900	48	WA
0001669191-20-000900	49	WV
0001669191-20-000900	50	WI
0001669191-20-000900	51	WY
0001669191-20-000900	52	B5
0001669191-20-000900	53	GU
0001669191-20-000900	54	1V
0001669191-20-000900	55	PR
0001669191-20-000900	2	AK
0001669191-20-000898	1	AL
0001669191-20-000898	56	VI
0001669191-20-000898	3	AZ
0001669191-20-000898	4	AR
0001669191-20-000898	5	CA
0001669191-20-000898	6	CO
0001669191-20-000898	7	CT
0001669191-20-000898	8	DE
0001669191-20-000898	9	DC
0001669191-20-000898	10	FL
0001669191-20-000898	11	GA
0001669191-20-000898	12	HI
0001669191-20-000898	13	ID
0001669191-20-000898	14	IL
0001669191-20-000898	15	IN
0001669191-20-000898	16	IA
0001669191-20-000898	17	KS
0001669191-20-000898	18	KY
0001669191-20-000898	19	LA
0001669191-20-000898	20	ME
0001669191-20-000898	21	MD
0001669191-20-000898	22	MA
0001669191-20-000898	23	MI
0001669191-20-000898	24	MN
0001669191-20-000898	25	MS
0001669191-20-000898	26	MO
0001669191-20-000898	27	MT
0001669191-20-000898	28	NE
0001669191-20-000898	29	NV
0001669191-20-000898	30	NH
0001669191-20-000898	31	NJ
0001669191-20-000898	32	NM
0001669191-20-000898	33	NY
0001669191-20-000898	34	NC
0001669191-20-000898	35	ND
0001669191-20-000898	36	OH
0001669191-20-000898	37	OK
0001669191-20-000898	38	OR
0001669191-20-000898	39	PA
0001669191-20-000898	40	RI
0001669191-20-000898	41	SC
0001669191-20-000898	42	SD
0001669191-20-000898	43	TN
0001669191-20-000898	44	TX
0001669191-20-000898	45	UT
0001669191-20-000898	46	VT
0001669191-20-000898	47	VA
0001669191-20-000898	48	WA
0001669191-20-000898	49	WV
0001669191-20-000898	50	WI
0001669191-20-000898	51	WY
0001669191-20-000898	52	B5
0001669191-20-000898	53	GU
0001669191-20-000898	54	1V
0001669191-20-000898	55	PR
0001669191-20-000898	2	AK
0001669191-20-000896	37	OK
0001669191-20-000896	39	PA
0001669191-20-000896	40	RI
0001669191-20-000896	41	SC
0001669191-20-000896	42	SD
0001669191-20-000896	43	TN
0001669191-20-000896	44	TX
0001669191-20-000896	45	UT
0001669191-20-000896	46	VT
0001669191-20-000896	47	VA
0001669191-20-000896	48	WA
0001669191-20-000896	49	WV
0001669191-20-000896	50	WI
0001669191-20-000896	51	WY
0001669191-20-000896	52	B5
0001669191-20-000896	53	GU
0001669191-20-000896	54	1V
0001669191-20-000896	55	PR
0001669191-20-000896	56	VI
0001669191-20-000896	38	OR
0001669191-20-000896	1	AL
0001669191-20-000896	2	AK
0001669191-20-000896	3	AZ
0001669191-20-000896	4	AR
0001669191-20-000896	5	CA
0001669191-20-000896	6	CO
0001669191-20-000896	7	CT
0001669191-20-000896	8	DE
0001669191-20-000896	9	DC
0001669191-20-000896	10	FL
0001669191-20-000896	11	GA
0001669191-20-000896	12	HI
0001669191-20-000896	13	ID
0001669191-20-000896	14	IL
0001669191-20-000896	15	IN
0001669191-20-000896	16	IA
0001669191-20-000896	17	KS
0001669191-20-000896	18	KY
0001669191-20-000896	19	LA
0001669191-20-000896	20	ME
0001669191-20-000896	21	MD
0001669191-20-000896	22	MA
0001669191-20-000896	23	MI
0001669191-20-000896	24	MN
0001669191-20-000896	25	MS
0001669191-20-000896	26	MO
0001669191-20-000896	27	MT
0001669191-20-000896	28	NE
0001669191-20-000896	29	NV
0001669191-20-000896	30	NH
0001669191-20-000896	31	NJ
0001669191-20-000896	32	NM
0001669191-20-000896	33	NY
0001669191-20-000896	34	NC
0001669191-20-000896	35	ND
0001669191-20-000896	36	OH
0001746059-20-000458	29	NV
0001746059-20-000458	22	MA
0001746059-20-000458	31	NJ
0001746059-20-000458	32	NM
0001746059-20-000458	33	NY
0001746059-20-000458	34	NC
0001746059-20-000458	35	ND
0001746059-20-000458	36	OH
0001746059-20-000458	37	OK
0001746059-20-000458	38	OR
0001746059-20-000458	39	PA
0001746059-20-000458	40	PR
0001746059-20-000458	41	RI
0001746059-20-000458	42	SC
0001746059-20-000458	43	SD
0001746059-20-000458	44	TN
0001746059-20-000458	45	TX
0001746059-20-000458	46	UT
0001746059-20-000458	47	VT
0001746059-20-000458	48	VA
0001746059-20-000458	49	WA
0001746059-20-000458	50	WV
0001746059-20-000458	51	WI
0001746059-20-000458	52	WY
0001746059-20-000458	23	MI
0001746059-20-000458	24	MN
0001746059-20-000458	25	MS
0001746059-20-000458	26	MO
0001746059-20-000458	27	MT
0001746059-20-000458	28	NE
0001746059-20-000458	1	AL
0001746059-20-000458	2	AK
0001746059-20-000458	3	AZ
0001746059-20-000458	4	AR
0001746059-20-000458	5	CA
0001746059-20-000458	6	CO
0001746059-20-000458	7	CT
0001746059-20-000458	8	DE
0001746059-20-000458	9	DC
0001746059-20-000458	10	FL
0001746059-20-000458	11	GA
0001746059-20-000458	12	HI
0001746059-20-000458	13	ID
0001746059-20-000458	14	IL
0001746059-20-000458	15	IN
0001746059-20-000458	16	IA
0001746059-20-000458	17	KS
0001746059-20-000458	18	KY
0001746059-20-000458	19	LA
0001746059-20-000458	20	ME
0001746059-20-000458	21	MD
0001746059-20-000458	30	NH
0001666102-20-000034	47	VT
0001666102-20-000034	46	UT
0001666102-20-000034	49	WA
0001666102-20-000034	50	WV
0001666102-20-000034	51	WI
0001666102-20-000034	52	WY
0001666102-20-000034	1	AL
0001666102-20-000034	2	AK
0001666102-20-000034	3	AZ
0001666102-20-000034	4	AR
0001666102-20-000034	5	CA
0001666102-20-000034	6	CO
0001666102-20-000034	7	CT
0001666102-20-000034	8	DE
0001666102-20-000034	9	DC
0001666102-20-000034	10	FL
0001666102-20-000034	11	GA
0001666102-20-000034	12	HI
0001666102-20-000034	13	ID
0001666102-20-000034	14	IL
0001666102-20-000034	15	IN
0001666102-20-000034	16	IA
0001666102-20-000034	17	KS
0001666102-20-000034	18	KY
0001666102-20-000034	19	LA
0001666102-20-000034	20	ME
0001666102-20-000034	21	MD
0001666102-20-000034	22	MA
0001666102-20-000034	23	MI
0001666102-20-000034	24	MN
0001666102-20-000034	25	MS
0001666102-20-000034	26	MO
0001666102-20-000034	27	MT
0001666102-20-000034	28	NE
0001666102-20-000034	29	NV
0001666102-20-000034	30	NH
0001666102-20-000034	31	NJ
0001666102-20-000034	32	NM
0001666102-20-000034	33	NY
0001666102-20-000034	34	NC
0001666102-20-000034	35	ND
0001666102-20-000034	36	OH
0001666102-20-000034	37	OK
0001666102-20-000034	38	OR
0001666102-20-000034	39	PA
0001666102-20-000034	40	PR
0001666102-20-000034	41	RI
0001666102-20-000034	42	SC
0001666102-20-000034	43	SD
0001666102-20-000034	44	TN
0001666102-20-000034	45	TX
0001666102-20-000034	48	VA
0001784242-20-000001	47	VT
0001784242-20-000001	48	VA
0001784242-20-000001	49	WA
0001784242-20-000001	50	WV
0001784242-20-000001	51	WI
0001784242-20-000001	52	WY
0001665160-20-001623	1	AL
0001665160-20-001623	2	AK
0001665160-20-001623	3	AZ
0001665160-20-001623	4	AR
0001665160-20-001623	5	CA
0001665160-20-001623	6	CO
0001665160-20-001623	7	CT
0001665160-20-001623	8	DC
0001665160-20-001623	9	DE
0001665160-20-001623	10	FL
0001665160-20-001623	11	GA
0001665160-20-001623	12	HI
0001665160-20-001623	13	ID
0001665160-20-001623	14	IL
0001665160-20-001623	15	IN
0001665160-20-001623	16	IA
0001665160-20-001623	17	KS
0001665160-20-001623	18	KY
0001665160-20-001623	28	NE
0001665160-20-001623	29	NV
0001665160-20-001623	30	NH
0001665160-20-001623	31	NJ
0001665160-20-001623	32	NM
0001665160-20-001623	33	NY
0001665160-20-001623	34	NC
0001665160-20-001623	35	ND
0001665160-20-001623	36	OH
0001665160-20-001623	37	OK
0001665160-20-001623	38	OR
0001665160-20-001623	39	PA
0001665160-20-001623	40	PR
0001665160-20-001623	41	RI
0001665160-20-001623	42	SC
0001665160-20-001623	43	SD
0001665160-20-001623	19	LA
0001665160-20-001623	20	ME
0001665160-20-001623	21	MD
0001665160-20-001623	22	MA
0001665160-20-001623	23	MI
0001665160-20-001623	24	MN
0001665160-20-001623	25	MS
0001665160-20-001623	26	MO
0001665160-20-001623	27	MT
0001784242-20-000001	1	AL
0001784242-20-000001	2	AK
0001784242-20-000001	3	AZ
0001784242-20-000001	4	AR
0001784242-20-000001	5	CA
0001784242-20-000001	6	CO
0001784242-20-000001	7	CT
0001784242-20-000001	8	DE
0001784242-20-000001	9	DC
0001784242-20-000001	10	FL
0001784242-20-000001	11	GA
0001784242-20-000001	12	HI
0001784242-20-000001	13	ID
0001784242-20-000001	14	IL
0001784242-20-000001	15	IN
0001665160-20-001623	44	TN
0001665160-20-001623	45	TX
0001665160-20-001623	46	UT
0001665160-20-001623	47	VT
0001665160-20-001623	48	VA
0001665160-20-001623	49	WA
0001665160-20-001623	50	WV
0001665160-20-001623	51	WI
0001665160-20-001623	52	WY
0001784242-20-000001	16	IA
0001784242-20-000001	17	KS
0001784242-20-000001	18	KY
0001784242-20-000001	19	LA
0001784242-20-000001	20	ME
0001784242-20-000001	21	MD
0001784242-20-000001	22	MA
0001784242-20-000001	23	MI
0001784242-20-000001	24	MN
0001784242-20-000001	25	MS
0001784242-20-000001	26	MO
0001784242-20-000001	27	MT
0001784242-20-000001	28	NE
0001784242-20-000001	29	NV
0001784242-20-000001	30	NH
0001784242-20-000001	31	NJ
0001784242-20-000001	32	NM
0001784242-20-000001	33	NY
0001784242-20-000001	34	NC
0001784242-20-000001	35	ND
0001784242-20-000001	36	OH
0001784242-20-000001	37	OK
0001784242-20-000001	38	OR
0001784242-20-000001	39	PA
0001784242-20-000001	40	PR
0001784242-20-000001	41	RI
0001784242-20-000001	42	SC
0001784242-20-000001	43	SD
0001784242-20-000001	44	TN
0001784242-20-000001	45	TX
0001784242-20-000001	46	UT
0001746059-20-000457	1	DE
0001837115-20-000001	1	IA
0001669191-20-000893	18	KY
0001669191-20-000893	33	NY
0001669191-20-000893	34	NC
0001669191-20-000893	35	ND
0001669191-20-000893	36	OH
0001669191-20-000893	37	OK
0001669191-20-000893	38	OR
0001669191-20-000893	39	PA
0001669191-20-000893	40	RI
0001669191-20-000893	41	SC
0001669191-20-000893	42	SD
0001669191-20-000893	43	TN
0001669191-20-000893	44	TX
0001669191-20-000893	45	UT
0001669191-20-000893	46	VT
0001669191-20-000893	47	VA
0001669191-20-000893	48	WA
0001669191-20-000893	49	WV
0001669191-20-000893	50	WI
0001669191-20-000893	51	WY
0001669191-20-000893	52	B5
0001669191-20-000893	53	GU
0001669191-20-000893	54	1V
0001669191-20-000893	55	PR
0001669191-20-000893	56	VI
0001669191-20-000893	19	LA
0001669191-20-000893	20	ME
0001669191-20-000893	21	MD
0001669191-20-000893	22	MA
0001669191-20-000893	23	MI
0001669191-20-000893	24	MN
0001669191-20-000893	25	MS
0001669191-20-000893	26	MO
0001669191-20-000893	27	MT
0001669191-20-000893	28	NE
0001669191-20-000893	29	NV
0001669191-20-000893	30	NH
0001669191-20-000893	1	AL
0001669191-20-000893	2	AK
0001669191-20-000893	3	AZ
0001669191-20-000893	4	AR
0001669191-20-000893	5	CA
0001669191-20-000893	6	CO
0001669191-20-000893	7	CT
0001669191-20-000893	8	DE
0001669191-20-000893	9	DC
0001669191-20-000893	10	FL
0001669191-20-000893	11	GA
0001669191-20-000893	12	HI
0001669191-20-000893	13	ID
0001669191-20-000893	14	IL
0001669191-20-000893	15	IN
0001669191-20-000893	16	IA
0001669191-20-000893	17	KS
0001669191-20-000893	31	NJ
0001669191-20-000893	32	NM
0001665160-20-001618	46	UT
0001665160-20-001618	18	KY
0001665160-20-001618	48	VA
0001665160-20-001618	49	WA
0001665160-20-001618	50	WV
0001665160-20-001618	51	WI
0001665160-20-001618	52	WY
0001665160-20-001618	19	LA
0001665160-20-001618	20	ME
0001665160-20-001618	21	MD
0001665160-20-001618	22	MA
